author_id,created_at,text,score,bert
14890033,2018-11-08T01:47:00.000Z,"@kashthefuturist @MikeQuindazzi @evankirstel @alvinfoo @DioFavatas @king_Paulie @gvalan @piyuanker12 @DrFerdowsi @junjudapi @digitalcloudgal @sallyeaves @FrancescoCiull4 @ValerioDeMolli @andy_lucerne @TheCloudand_Me @JGrobicki More than thatwill greatly help to maintain law &amp; order right from searching for missing people to using this along withfor search operations. 
 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9916760921478271}]"
296728882,2018-11-08T01:12:37.000Z,"""Few subjects are more emotive than the safety of our kids. And few technologies are more polarising than facial recognition. And the two are currently on a collision course.""

My article @Forbes.



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9981258511543274}]"
1013878772096004101,2018-11-09T23:53:32.000Z," 
Aromatherapy For Relaxing Massage
📅 Make your appointment for a
MINT RELAX MASSAGE
📞 (786) 391 - 1274
📲 
.
.
.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6361297965049744}]"
152018870,2018-11-09T23:09:16.000Z,Potentially another example of legislation not being able to keep up with innovation but has the potential to deeply affect Society 5.0. NTT Security,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9691900014877319}]"
1552718059,2018-11-09T22:58:52.000Z,As more industries begin to reap the benefits ofandshould be incorporated as a means of optimizing this technology and closing the remaining gap. See more:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5747557878494263}]"
1043437571299258368,2018-11-09T22:41:42.000Z," will help us live longer reports !





by @PwC via @jblefevre60 @MikeQuindazzi @IOT_Recruiting @intellimetri ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9877289533615112}]"
3527715379,2018-11-09T20:42:55.000Z,Amazon told employees it would continue to sell facial recognition software to law enforcement,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.997057318687439}]"
17264469,2018-11-09T20:40:05.000Z,Headed to?Love to say hello @MicronStorage booth!Newcool demos (like!),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7842051982879639}]"
42604774,2018-11-09T18:22:30.000Z,"Do you want to find the person who looks like you?



@MikeQuindazzi @SpirosMargaris @Ronald_vanLoon @TamaraMcCleary @c4trends @jblefevre60 @akwyz @alvinfoo @rajat_shrimal @HaroldSinnott @diioannid @LouisSerge @mclynd",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.873275876045227}]"
867008867170910209,2018-11-09T18:15:23.000Z,What Are Your Views On The Latest Testing AtOnInstead Of Using A ? Great Feedback @sukhiMentor And Great Story @EasternEye@HeathrowAirport @BBC4tech @techinsider @WiredUK @RaceTechmag @techreview_De @technology ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9813651442527771}]"
30985855,2018-11-09T17:42:22.000Z,Vigilant Solutions' are at the National Investigators Superconference this week to talk to attendees about usinganalysis and more in their investigations. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9857729077339172}]"
1018723811993112577,2018-11-09T17:09:00.000Z,Who Knows Me participants are reviewed to certify they are usingresponsibly and honoring your preferences. ( Read more about our commitment to privacy and responsible use.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8932160139083862}]"
1055535105127710720,2018-11-09T16:50:15.000Z,"""[...]turn U.S. airports into the first large-scale comprehensive application of face surveillance technology on the American public.""



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986427426338196}]"
1899542737,2018-11-09T16:39:47.000Z,Amazon has declared it will continue the sale of facial recognition to law enforcement@verge,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.977016031742096}]"
32197347,2018-11-09T16:24:52.000Z,As more industries begin to reap the benefits ofandshould be incorporated as a means of optimizing this technology and closing the remaining gap. See more:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5747557878494263}]"
899783023813578753,2018-11-09T16:21:51.000Z,"FaceTec’s ZoOm® is the only iBeta/NIST/ISO certified face authenticator with true liveness detection on the market today. Try ZoOm yourself: 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9491899013519287}]"
162056338,2018-11-09T15:36:38.000Z,"Facial recognition's failings: Coping with uncertainty in the age of machine learning:

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996048808097839}]"
2858812331,2018-11-09T15:22:42.000Z,@robmccargow @BradSmi @futurism How seriously can we take such warnings on ? Allgiants are more or less involved in helping governments around the world to implementstrategies anddystopia. They should rather walk their talk on.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987576007843018}]"
14385329,2018-11-09T15:20:00.000Z, has been criticised for licensing itssoftware system to government and law enforcement agencies in the US ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984453320503235}]"
72665057,2018-11-09T15:18:25.000Z,"We as a united political body &amp; a concerned public need to pay close attention to this. It's a dramatic example of where the ability to create truly fake news/information is going through. Also whereis headed; imagine trying to ""dis-prove"" where you were. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8114539980888367}]"
230139563,2018-11-09T15:16:19.000Z,Why Not live longer?show high levels of interest inand safety-monitoring devices all aimed at living healthier safer more productive lives,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9848415851593018}]"
3005701912,2018-11-09T14:50:03.000Z,Amazon told employees it would continue to sell facial recognition software to law enforcement.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9972558617591858}]"
996902157839355905,2018-11-09T14:46:53.000Z,"

Facial recognition was developed using homosexuals. They have unique facial features that cannot be disguised. We can scan the faces of all our clergy including the Pope to determine their orientation. 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9981435537338257}]"
884022229,2018-11-09T14:35:22.000Z, reaching the masses and mobileis picking-up in 2018 &gt;&gt; @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9940168857574463}]"
276913794,2018-11-09T14:11:02.000Z,"Amazon told employees it would continue to sell facial recognition software to law enforcement 

via @ansonmccade",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975346326828003}]"
61253865,2018-11-09T14:06:43.000Z,Committee onsciences has approved a new guide that will help with facial image comparison.@ForSciWeek,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9303978085517883}]"
1337085834,2018-11-09T14:03:04.000Z, will help us live longer reports !MT @jblefevre60 via @MikeQuindazzi @TamaraMcCleary ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.961566150188446}]"
291831562,2018-11-09T14:02:19.000Z,"Do you want to find the person who looks just like you?


@MikeQuindazzi @SpirosMargaris @Ronald_vanLoon @TamaraMcCleary @jblefevre60 @akwyz @alvinfoo @rajat_shrimal @HaroldSinnott @diioannid @JacBurns_Comext @LouisSerge @ipfconline1 @mclynd ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7264455556869507}]"
3404791053,2018-11-09T12:41:20.000Z,"How to maximise the benefits ofwithout sacrificing personal freedoms by James Wickes founder of @Cloudviewcctv and Andrew Charlesworth professor at @UniOfBristol
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8736718893051147}]"
157973311,2018-11-09T11:55:11.000Z,"Despite employee protests and criticism from human rights groups amazon will continue to selltechto law enforcement agencies claims it offers ""great value.""
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.901616096496582}]"
42382372,2018-11-09T11:46:20.000Z,"Despite employee protests and criticism from human rights groups @amazon will continue to selltechto law enforcement agencies claims it offers ""great value.""
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.875321090221405}]"
364430710,2018-11-09T10:55:16.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9906257390975952}]"
990899576734453760,2018-11-09T10:47:49.000Z,"Check outand see how @bacehq usesfor identity verification in banking.
Happy Friday :-)
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7625619173049927}]"
1954706040,2018-11-09T10:36:23.000Z,"[] Biometric retail technology is ready for its close-up; but are shoppers ready for it?



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9941693544387817}]"
3335731978,2018-11-09T10:01:58.000Z," of @tamaramccleary 
 
 will help us live longer reports !..

@SwissCognitive - Become an AI Ambassador",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9958513975143433}]"
43335408,2018-11-09T09:02:13.000Z,"Our CEO Alan Goode comments on deployment scenarios forin retail in this article ""Biometric retail technology is ready for its close up; but are shoppers ready for it?""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9839091897010803}]"
2253116190,2018-11-09T09:00:00.000Z,Wonder how 'stechnologies can improveandfor end-to-end aviation journey? Visit us at FTE Asia Expo 2018 - Boothfor live demos of our solutions. Full article here:,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9090863466262817}]"
966263603576889345,2018-11-09T08:32:36.000Z,"""If they want people to accept these mass surveillance systems as friendly maybe they should consider nicer sounding names like KittensWatch or Rainbow Umbrella or Alexa"" rather than 'the capabilty'.via @nigewillson",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.998842179775238}]"
3803349454,2018-11-09T08:30:12.000Z,"It'sday! 🎉

To celebrate we'll be taking a look back at some of the projects created by our grads earlier this year. First up it's team PicLink and theirapp for photographers 📸 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9969810843467712}]"
205117304,2018-11-09T08:03:33.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi…,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9884415864944458}]"
992552080639430656,2018-11-09T08:01:47.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9906257390975952}]"
747040693,2018-11-09T08:01:31.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9906257390975952}]"
152977510,2018-11-09T07:15:53.000Z," will help us live longer reports !

via @MikeQuindazzi 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7527883648872375}]"
2253116190,2018-11-09T07:00:00.000Z,"Find out how we can provide you with real-time insights of passenger movement to improve airport journey &amp; enhance security at Future Travel Experience () Asia Expo 2018 - Booth . More information here:

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985502362251282}]"
968642814786465792,2018-11-09T06:19:15.000Z,Usingto shame :,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984186887741089}]"
2253116190,2018-11-09T05:30:00.000Z,"Discover how we eliminate the need for passports or boarding passes with our Walkthrough Gate solution today! Visit us atAsia Expo 2018 - Booth . Download our brochure here: 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9737949967384338}]"
1573612315,2018-11-09T03:43:14.000Z,MikeQuindazzi: RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi …,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9688742160797119}]"
211236721,2018-11-09T02:50:22.000Z,Before utilizingtechnology you might want to check out these pointers for making itcompliant. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9868882298469543}]"
1047936392544890885,2018-11-09T02:49:46.000Z,"An excellent article by @Gemalto aboutand thebehind it. They explain therisks and many other things that come with this technology. It's a great read!
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997342228889465}]"
967541386517020674,2018-11-09T02:36:05.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco If you wonder why I have kept speaking up about issues ofsecurity systemin both English &amp; Japanese. I heard some victims in Japan rather kill themselves than living since they had been watched &amp; harassed by store employee securities of buildings etc.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9951786994934082}]"
105082810,2018-11-09T02:34:55.000Z,"“For the first time the world is on the threshold of technology that would give a government the ability to follow anyone anywhere and everyone everywhere.""
Brad Smith Microsoft President Web Summit in Portugal.

@BradSmi
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9937382936477661}]"
967541386517020674,2018-11-09T02:06:52.000Z,If victim of wrongly blacklisted towent to court in Japan it might be possible that companies did settle it outside of court systems w/non-disclosure agreement. This way no news can pick up the problems. 🤔,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994572997093201}]"
17463660,2018-11-09T01:55:04.000Z," 😑😁 is sooo 2017 🤳🏽 

🇨🇳 Chinese ‘Gait Recognition’IDs people by how they walk 🚶‍♀️🚶🏻‍♂️mt @vivek_gkrishnan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.609341561794281}]"
20565176,2018-11-09T01:27:18.000Z,"Interesting technological development in China. You thought covering your face could counter facial recognition technology. Now they've got your gait covered:

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.981754720211029}]"
637289435,2018-11-10T23:13:07.000Z,"Cut scene 'Assassin's Creed IV: Black Flag' - voicing Caroline Scott Kenway. Loved this so much-! Superb female role. 
@UbisoftMTL @SideGlobal
@assassinscreed@OhSoSmall @SecondSkinAgent ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990149736404419}]"
50636347,2018-11-10T20:29:21.000Z,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.765110433101654}]"
42604774,2018-11-10T20:21:26.000Z,"Fascinating short read!@Microsoft president calls for facial recognition regulation: 



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9859652519226074}]"
50636347,2018-11-10T18:19:06.000Z,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9988495111465454}]"
758387721844903936,2018-11-10T17:35:06.000Z,"
Here’s How Amazon Defended Its Facial Recognition Tech To Concerned Employees At An Internal Meeting
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9972518086433411}]"
31151790,2018-11-10T15:58:20.000Z,Microsoft's President issued a warning about waystechn could be used to exploit &amp; abuse all of us by governmets and corporations. The logical move is to put regulations in place to limit how the technology can be used,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9959251880645752}]"
19498386,2018-11-10T15:38:18.000Z,Good to read @surcamcom talking aboutMeanwhile Chinese authorities introducing gait analysisFuture discussion need to cover all kinds of automated person identification.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9925305247306824}]"
131074139,2018-11-10T15:22:45.000Z,"Microsoft’s president says we need to regulate facial recognition tech before ‘the year 2024 looks like the book “1984”’

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.998455286026001}]"
256965214,2018-11-10T11:54:48.000Z,. @metpoliceuk chief claims government's has left forces 'hamstrung' in fight against violent crime ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9950826168060303}]"
38148988,2018-11-10T11:45:13.000Z,"Health supported by- will help us live longer report ! 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9160550236701965}]"
705079657,2018-11-10T09:12:12.000Z,"Do you want to find the person who looks just like you?

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9714999794960022}]"
2711212681,2018-11-10T08:10:02.000Z,"Facial recognition's failings: 

Coping with uncertainty in the age of

@TechRepublic @NickJHeath@andi_staub @jblefevre60 @JohnSnowai @psb_dc ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996728897094727}]"
73345921,2018-11-10T07:27:18.000Z,"RT Paula_Piccard: Do you want to find the person who looks just like you?


MikeQuindazzi SpirosMargaris Ronald_vanLoon TamaraMcCleary jblefevre60 akwyz alvinfoo rajat_shrimal HaroldSinnott diioannid JacBurns_Comext LouisSerge ipfconline1…",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9864361882209778}]"
31407412,2018-11-10T03:50:44.000Z,"The risks of hacking the system to deceive the . ;)@FBI

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99741131067276}]"
867639827419811840,2018-11-11T20:34:08.000Z,"President laid out a frightening scenario in whichif left unchecked could *totally change* the way weand whatare able to retain if any.

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8174378871917725}]"
52842945,2018-11-11T18:14:44.000Z,Top story: @MikeQuindazzi: 'Leveragingin arestaurant concept in&gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;'see more ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9817761778831482}]"
1536562052,2018-11-11T18:06:25.000Z,"RT Ronald_vanLoon "" and deals: Four moves that will turn AI’s potential into M&amp;A success [] 
by lsardiga PwC | 

Read more 

… ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996079802513123}]"
889227445899071488,2018-11-11T18:04:27.000Z,Facial Recognition Is the Perfect Tool for Oppression,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8831194043159485}]"
555031989,2018-11-11T18:03:10.000Z," and deals: Four moves that will turn AI’s potential into M&amp;A success [] 
by @lsardiga @PwC | 

Read more 



Cc: @MikeQuindazzi ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995856881141663}]"
892627094081024001,2018-11-11T16:47:01.000Z,"🐮 Did you know there'stech for cows? Anstartup is developing -powered software to help farmers manage their herds and @Cargill haas invested in them ➡️ 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9752817749977112}]"
15664534,2018-11-11T15:43:22.000Z, How many more must die to support???it COSTS LIVES!,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982946515083313}]"
967541386517020674,2018-11-11T15:18:00.000Z,"@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco F/another Japanese victim of wronglytosecurity . Since big rich companies you should be able to find translator to understand this tweet. But it also talks her option ofsince wrongly blacklisted like me.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9983395338058472}]"
1002085392,2018-11-11T15:07:56.000Z,"The @OrlandoPolice are currently testing Amazon's ""Rekognition"" software and after contentious beginnings a much more refined objective has been laid out for phase two. 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.908371090888977}]"
15664534,2018-11-11T15:03:53.000Z,Yes it’s TRUE ! In hiding on the road...andstill find me?!divertand !,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6523634791374207}]"
15664534,2018-11-11T14:55:33.000Z,?divertandBasinetAIN’T TALENT!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999567449092865}]"
2250335215,2018-11-11T14:02:05.000Z,"Specifically designed to monitor and account for visitors entering facilities facial recognition is a great visitor management features many Super Enterprises use to enhance their security.

[Read More] 

 Management ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986863732337952}]"
1531785438,2018-11-11T14:00:01.000Z,No more fake ID's!supermarkets to adoptat self-service check outs. Interesting example of how this tech can expand into a range of public services. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9757260084152222}]"
1611641905,2018-11-11T12:54:48.000Z,Interesting piece on so-called 'super-recognizers' people who supposedly (almost) never forget a face -,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9978256821632385}]"
13584132,2018-11-11T08:01:35.000Z,"RT andy_fitzeof tamaramccleary 
 
 will help us live longer reports !… ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5339351892471313}]"
820845151,2018-11-11T05:23:00.000Z,Facial recognition's failings: Coping with uncertainty in the age of machine learning -systems were more likely to misidentify certain ethnic groups if those groups were underrepresented in the training data. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997288584709167}]"
2491309992,2018-11-11T04:59:05.000Z,RealNetworks Promotes Free Use of Facial Recognition in Schools,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.829728364944458}]"
31407412,2018-11-11T01:38:19.000Z,"In thesmartwill havefor any questionsto identify the customer to give discounts with:and the automatic carts. - @loracmustaine ;)

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9835031032562256}]"
967541386517020674,2018-11-12T23:22:06.000Z,"@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget From another innocent victim of wrongly blacklisted toby retailer in Japan. Her CHILD (yes a kid!) has been blacklisted since an elementary school kid. I'm begging @tim_cook @BillGates or any powerful figure to stop this mess!

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9994250535964966}]"
3253714729,2018-11-12T23:00:30.000Z, is coming to an airport near you. Will it be more efficient? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9945472478866577}]"
83588783,2018-11-12T20:20:14.000Z,Apple is now usingto protect purchases made from the iTunes Store and Apple Pay on their new iPad Pro. More from @newsday here: ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9861252903938293}]"
15785718,2018-11-12T20:05:56.000Z,We had discussions aboutsolutionsand other @NEC Smart Enterprise solutions during the 2018 @educause Annual Conference. Our collaboration with @NEC_Display showcased NEC technology at this annualIT show. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.987841784954071}]"
77312459,2018-11-12T20:00:30.000Z,Amazon shows no sign of backing off from marketing and sales ofto law enforcement agencies and other government bodies.@JeffBezos @ACLU ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994608759880066}]"
26478168,2018-11-12T19:20:27.000Z,“We are finding ourselves quite hamstrung by a quite complex regulatory system a quite complex legal framework” while “bad guys” were getting up to speed with technology Dick told the Telegraph.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9703458547592163}]"
43352507,2018-11-12T19:00:18.000Z,In the wake of a London knife crime epidemic theis trialingto assess its effectiveness in identifying wanted criminals and improve . @UKZak reports via @Forbes ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.6434221267700195}]"
2356982959,2018-11-12T18:52:06.000Z,Singapore to extend nationalID system to banking and healthcare sectors expandat borders ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9893984794616699}]"
518238327,2018-11-12T18:48:45.000Z,Singapore to extend nationalID system to banking and healthcare sectors expandat borders ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9893984794616699}]"
156894780,2018-11-12T18:40:19.000Z,’s Promise and Perils ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996790885925293}]"
876351335779586048,2018-11-12T18:39:25.000Z,"Combining techniques withfeatures gives better results. Here they combined texture features &amp; geometric features with high level convolution feature to get prediction.
 
 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9919141530990601}]"
967541386517020674,2018-11-12T18:05:54.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget If @walmart @walmarthelp don't know my weight is only around 105 pounds. Also when I was attacked by the cart I was still recovering f/my illnesses after unusually slow recovery from surgeries.#顔認証システム被害 #誤登録 #冤罪,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9956966638565063}]"
967541386517020674,2018-11-12T18:00:10.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget An innocent victim of wrongly blacklisted tosecurity sysin Japan told me since @walmarthelp employee used the huge shopping cart to physically push me in a store @walmart should have evidences of the physical acts of the employee toward me as customer.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986199140548706}]"
967541386517020674,2018-11-12T17:14:57.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco Just make sure @Walmart @walmarthelp after my investigations other companies that might add some negative information to my data inetc seem backing off f/the claims since of course NO evidences to prove their claims toward me. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99919193983078}]"
77312459,2018-11-12T17:00:26.000Z,Microsoft President @BradSmimade the case at the Web Summit conference in Lisbon sharing the stage with former UK Prime Minister Tony Blair.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8944894671440125}]"
369107103,2018-11-12T16:37:31.000Z,threatpost: Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.986990749835968}]"
541829003,2018-11-12T16:31:18.000Z,threatpost: Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.986990749835968}]"
2290453579,2018-11-12T16:30:24.000Z,"""Do you think theuse case benefits outweigh theconcerns when it comes totech?""",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6982461810112}]"
18789893,2018-11-12T16:29:50.000Z,Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9032332301139832}]"
61084607,2018-11-12T16:28:38.000Z, doesn’t understand 😆@ Family HealthCare Associates- Allen ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9993182420730591}]"
4166755647,2018-11-12T16:21:08.000Z,"""For the first time in the district’s history students will be monitored by a sophisticated new surveillance system that scans their faces looking for matches to the school’s security database.""

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9103809595108032}]"
1205608057,2018-11-12T16:20:10.000Z,Scotland Yard chief says the failure to introduce laws which allow officers to usetechnology to tacklehas leftlagging behind:@commscrowd ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997335076332092}]"
2270712410,2018-11-12T16:09:28.000Z,The power oftechnology is permeating our society. Read how it is making the airport experience more seamless safe and efficient:@ITProToday @MaryScottNabers ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991113543510437}]"
15664534,2018-11-12T15:46:13.000Z, WantSO AM FORCED TO BE HOMELESS and GO INTO HIDING!?is not !@iTunes ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992817044258118}]"
482204280,2018-11-12T15:15:20.000Z,Amazon will continue selling facial recognition to law enforcement,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9573221206665039}]"
16779383,2018-11-12T14:04:49.000Z,"Hardware driven bysolutions is projected to reach $115.4 billion by 2025! &gt;&gt; @tractica via @MikeQuindazzi 
 
LINK &gt;&gt;

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9829292297363281}]"
7794802,2018-11-12T13:28:06.000Z,"Love reading about growing pains inand .So many interesting problems still to be solved.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9647842645645142}]"
