author_id,created_at,text
3842289687,2018-12-07T11:58:50.000Z,"Identifying objects in images or videos… find projects discussions and more around object detection on the Imaginghub: 
"
846449077437054980,2018-12-07T11:44:58.000Z,Interesting article that outlines issues with
77036145,2018-12-07T11:39:15.000Z, and affect recognition need stringent regulation to protect the public interest.via @telegraphtech @MargiMurphy
306126928,2018-12-07T11:36:30.000Z, : “It’s time for action” says ⁦@Microsoft⁩ &gt; who itself is harvesting personal data on large scale
897031697878978561,2018-12-07T11:36:21.000Z, : “It’s time for action” says ⁦@Microsoft⁩ &gt; who itself is harvesting personal data on large scale
2814435995,2018-12-07T11:25:48.000Z,"Another step in the advance ofaiding airlines + operators to improve the passenger experience plus gain operational efficiencies as @Gemalto pilots biometric boarding at LAX| Planet Biometrics News
"
76613488,2018-12-07T11:24:01.000Z,.@Microsoft’s @BradSmi outlines the challenges posed byand theand procedures than must be implemented to protect its use. Read more:
3635837595,2018-12-07T11:21:01.000Z,":
''It’s important to move beyond study &amp; discussion. The time for action has arrived''via @archonsec "
1055763087578591232,2018-12-07T11:07:04.000Z,"Microsoft adopts ethical principles aiming to prevent misuse of facial recognition AI: ""The facial recognition genie so to speak is just emerging from the bottle""

"
3244504141,2018-12-07T11:00:01.000Z,"

Building AI responsibly

More 👉 

@ChuckDBrooks @mclynd @Ronald_vanLoon @dez_blanchfield @gerald_bader @MiaD @BillMew @DioFavatas @hessiejones @AllaKos_Dev @NeilCattermull @MHcommunicate @TheCloudand_Me"
714499538,2018-12-07T10:58:00.000Z,"Facial recognition is the future of the leisure sector be part of it.

Find out how XN can help your business: 

"
1008259824247713792,2018-12-07T10:53:19.000Z,"Your most trusted partner for camera module solutions



 "
706971810634600448,2018-12-07T10:15:53.000Z,"Floor of responsibility &amp; Healthy market competition by

-&gt; Microsoft calls on companies to adopt a facial recognition code of conductvia @techcrunch 👇"
291785111,2018-12-07T09:54:02.000Z,Facial recognition has to be regulated to protect the public saysreport
6418372,2018-12-07T09:42:48.000Z,"Here is the *2012* report from the US Senate sub-committee on privacy technology and human rights on- everyone has known for years what the ‘race to the bottom’ @Microsoft refers to means:
"
2748383843,2018-12-07T09:38:33.000Z,"Japan's robot hotel: a dinosaur at reception a machine for room service.
technologyinstead of the standard electronic keys: a digital image of the guest’s face is registered during check-in.
 

"
6418372,2018-12-07T09:37:25.000Z,While ⁦@Microsoft⁩ moving forward this agenda is welcome it’s way too late. I helped coordinate a meeting of major companies in 2010/2011 at which principles onetc were discussed. (The ⁦@FCC⁩ held hearings not long after.) 
305496552,2018-12-07T09:33:00.000Z,"""More than 2000 people were wrongly identified as possible criminals at the 2017 UEFA Champions League final in Cardiff."""
257430717,2018-12-07T09:24:49.000Z,And we trusthonesty on thismatter because....? 
214441761,2018-12-07T09:22:01.000Z, calls on companies to adopt acode of conduct -
121378193,2018-12-07T09:19:28.000Z," is adoptingcode of conduct 
 
 @bheater @Microsoft @BradSmi @BrookingsInst"
971778529,2018-12-07T08:11:33.000Z,It's time to act to regulateas it brings societalbut also the potential for .in 2019 have to start adoptingtothis . 
763401114347855872,2018-12-07T08:06:04.000Z,Facing the future:theof's? ’sintroduces automatic check-in counters with -firstfacial recognition. Read more
369107103,2018-12-07T08:05:35.000Z,"threatpost: RT threatpost: Privacy advocates are up in arms after the Department of Homeland Security (DHS_News) unveiled a facial recognition pilot program for surveilling public areas surrounding the White House.



…"
205117304,2018-12-07T08:04:30.000Z,"This is Yape self-driving deliverythat usesto unlock
via futurism |
 
…"
62952341,2018-12-07T08:01:16.000Z,"Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
… "
13584132,2018-12-07T08:00:48.000Z,"RT Ronald_vanLoonThis is Yape self-driving deliverythat usesto unlock
via futurism |
 
… "
3328324022,2018-12-07T07:48:29.000Z,"Looking for new DIY projects? Check out this intermediate level project using Raspberry Pi which will allow you to add facial recognition system to your project.


"
429876136,2018-12-07T07:38:12.000Z,Topic of great interest for the @coe Committee of!
1919371885,2018-12-07T07:36:38.000Z,Howhelps airports tackle growth challenges -   
871634563872600064,2018-12-07T07:32:24.000Z,RT BradSmi: It's time to act to regulate . To ensure it's used as a force for good we’ve laid out our suggestions on how we can get started and the principles Microsoft will adopt. Thanks BrookingsInst for the opportunity to discuss these ideas. …
2809266806,2018-12-07T07:30:20.000Z,"Meet MOTOROiD the electric concept bike from Yamaha

"
2462150372,2018-12-07T07:11:47.000Z, says it's time to get serious aboutrules: ' andare indispensable'via @theregister
2253116190,2018-12-07T07:00:18.000Z,A good FR system saves you cost &amp; time by being flexible enough to connect to and work in conjunction with regular set-ups that you already have through matching API modules. The system simply processes the information and pass on the intelligence required.
1916929243,2018-12-07T06:50:44.000Z," technology abuse concerns by @Microsoft 
"
14352556,2018-12-07T06:41:31.000Z,Microsoft President Brad Smith paints an Orwellian picture of the future and calls for laws to prevent facial-recognition technology from hurting consumers. (Story by @rachelerman)
130933506,2018-12-07T06:24:01.000Z,Ubiquitous Video Surveillance and the Policing Paradigm Change it Bringsby Gunter Ollmann
967541386517020674,2018-12-07T06:17:49.000Z,@EvanSelinger @BradSmi @Microsoft @hartzog @Matt_Cagle @snowjake Victims are asking to be removed f/any database connected towe also worry about at least in Japan so sure they have used the blacklist to watch victims in metro local/federal governments buildings etc. It will directly affect security at Olympic.
967541386517020674,2018-12-07T05:53:32.000Z,"@EvanSelinger @BradSmi @Microsoft @hartzog @Matt_Cagle @snowjake In Japan so many innocent victims of wrongly blacklisted toby retailers without any criminal histories are loosing jobs getting sick receiving government financial assistance because of mistakes made by retailers.

"
967541386517020674,2018-12-07T05:49:51.000Z,"@EvanSelinger @BradSmi @Microsoft @hartzog @Matt_Cagle @snowjake These of my tweets which I tweeted to Mr. Bill Gates and Mr. Tim Cook may influence their decision to take more aggressive actions toward issues related toused by private businesses.

"
65506475,2018-12-07T05:31:40.000Z,Howhelps airports tackle growth challenges -   
3064266184,2018-12-08T23:00:13.000Z, Tech Is Ready for Its Post-Phone Future
151488880,2018-12-08T22:15:44.000Z,Riflessioni obbligate &gt;It’s time for actionvia @BradSmi
718804592973053952,2018-12-08T22:02:31.000Z,"Mergers and acquisitions happen expected. Now factordata into an M&amp;A scenario. For example if a foreign airline acquires Delta Airlines what becomes of yourdata?
 via @CNBC"
399665046,2018-12-08T21:34:50.000Z," takes a strongstand on establishing rules and laws about
"
562967099,2018-12-08T21:00:19.000Z,".@Microsoft sounds an alarm overtechnology



"
3432386097,2018-12-08T20:25:53.000Z,"A new report by @AINowInstitute warns against the risks oftechnology and calls for safeguards against abuse.

 "
3060539594,2018-12-08T20:00:03.000Z," allows disabled people to control their motorized wheelchairs with facial expressions.

"
1536562052,2018-12-08T19:37:18.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
… "
205117304,2018-12-08T19:33:29.000Z,"RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
…"
2992037103,2018-12-08T18:30:36.000Z,IEEEUSA: NIST evaluation shows the rapid advancement insoftware capabilities: in the last four years software got 20X better at searching a database to find a photograph of a matching person. 
29206490,2018-12-08T18:26:01.000Z,NIST evaluation shows the rapid advancement insoftware capabilities: in the last four years software got 20X better at searching a database to find a photograph of a matching person. 
1045684881840201729,2018-12-08T18:16:05.000Z," experts issue urgent caution againstscanning technology 

"
2783490582,2018-12-08T18:07:14.000Z,"From an article I recently read. Pretty sure the software actually got it right 😂

""This summer the ACLU tested the software and showed that it inaccurately identified some members of Congress as criminals.""

"
17393008,2018-12-08T18:01:32.000Z,via @evankirstel: : Here's why we needlaws right now
35203319,2018-12-08T18:00:04.000Z,: Here's why we needlaws right now
718804592973053952,2018-12-08T17:48:55.000Z,"'....Nobody has any idea that it’s happening or what data is being collected or how it’s being stored or for how long or who has access to it.”
via @intelligencer"
718804592973053952,2018-12-08T17:46:37.000Z,"Mergers and acquisitions happen expected. Now factor into M&amp;A scenariodata. For example if a foreign airline acquires Delta Airlines what becomes of yourdata?
 via @CNBC"
718804592973053952,2018-12-08T17:36:47.000Z,"Without youror any oversight:
Cameras will be placed in two public places
to enable thesoftware to identify “subjects of interest.”
White House Facial Recognition Pilot RaisesAlarms:via @threatpost "
959093062357090304,2018-12-08T17:35:00.000Z,"Are we Really Ready for Facial Recognition on the Street?
Artificial intelligence ethics researchers call for facial recognition regulation 
"
718804592973053952,2018-12-08T17:29:39.000Z,"Holiday shopping this weekend?
Without youror any oversight whatsoever:
“I’m sure millions of people in a year or even in a month are subjected to it... 
Smile! The Secretive Business ofSoftware in Retail Stores
 "
2836118055,2018-12-08T17:25:38.000Z,"“The secret of getting ahead is getting started.” The time to start is now.on the issue: 
: It’s time for action "
718804592973053952,2018-12-08T17:23:02.000Z,"It's not often that companies that stand to gain from a technology call for new laws that might constrain them. Yetis doing just that calling forlaws right now. Here's why:
via @ZDNet &amp; @LiamT"
718804592973053952,2018-12-08T17:22:11.000Z,"MAKING an e-payment via their smile or palm are new ways to enable customers to pay for goods and products or other fee charges in the digital era.
 via @nationnews"
38747883,2018-12-08T17:21:00.000Z,China is now a dystopia thanks toinitiatives. That's why @Microsoft is sounding off against it in the US.
23302049,2018-12-08T17:15:12.000Z," are faced with a ""commercial race to the bottom"" which should have a ""floor of responsibility"" that allows competition but outlaws the use ofin ways that harmor enable"
30664283,2018-12-08T17:00:50.000Z,Facial recognition has to be regulated to protect the public says AI report - MIT Technology Review
1469692868,2018-12-08T16:40:30.000Z,@Microsoft CEO @BradSmi leading on&amp;brings societal benefits but also raises serious privacy &amp; human rights concerns. Reasonable reg. w/ thoughtful tech use &amp; a customer centric approach is what is needed.
562967099,2018-12-08T16:00:21.000Z,".@Microsoft sounds an alarm overtechnology



"
4669639994,2018-12-08T15:45:38.000Z,Real Time Facial Expression Recognition by Gaurav Sharma 
177997886,2018-12-08T15:44:04.000Z, - The End of Privacy? So much potential for Good &amp; for Evil! 
393404934,2018-12-08T15:16:41.000Z," starting to be used atAirport

@AmericanAir"
928395814208180224,2018-12-08T15:12:18.000Z,"Not sure whyis only now being identified as a key challenge but relevant nonetheless. 
@AINowInstitute calls for regulation. In Europe things like the @facebook automated facial recognition for uploaded pictures was forbidden - an opt in now exists."
1065594722243305473,2018-12-08T14:41:28.000Z,Microsoft is urging governments to put legislation in place
84754103,2018-12-08T14:38:51.000Z,Your face is your passport: American Airlines launches biometric boarding program
164545254,2018-12-08T14:22:27.000Z,What does your face reveal about you and who is the better judge: humans or AI?
156568938,2018-12-08T14:05:04.000Z, desperately needs&amp; public accountability experts say# AIethics@robmccargow @mclynd @AliPusati @philmennie @iamscottpage @sbmeunier @mgualtieri @AjitJaokar 
443817846,2018-12-08T14:05:03.000Z,Microsoft is urging governments to enact legislation that could help ensure accuracy of facial-recognition technology to prevent unfair bias and protect individuals' rights
2923411356,2018-12-08T13:57:15.000Z,"The New Delhi Police recently trialedtechnology &amp; identified almost 3000 missing children in four days! 
It's increasingly clear that tech has created several new and positive benefits in India. "
83600197,2018-12-08T13:55:08.000Z,MT @bradsmi: It's time to act to regulate . To ensure it's used as force for good we’ve laid out our suggestions on how we can get started &amp; principles @Microsoft will adopt. Thanks @BrookingsInst for opportunity to discuss these ideas. 
15221598,2018-12-08T13:29:00.000Z,Facebook Says Russian Firms ScrapedSome for .(New York Times)
994533067233652736,2018-12-08T12:41:21.000Z,Facial recognition technology needs significant regulation as AI is focusing more on ethical and unbiased prediction.
2509534063,2018-12-08T12:30:22.000Z,"Integrate your facial recognition system with ourplatform and drive employee authentication to a whole new level.

 
SMS SAGE to 56767 to know more."
856059980906192896,2018-12-08T10:33:51.000Z,"Promising news forborder guards who will start usingin Entry/Exit Systemin 2021:
“between 2014 and 2018 facial recognition technology “got 20 times better at searching a database to find a matching photograph”” "
2762180637,2018-12-08T10:13:42.000Z,The use ofmust be regulated. It cannot be freely used. Do we want the technology to be used across city centres in clubs shopping centres stations airports etc. 
799200604040163328,2018-12-08T09:59:01.000Z,Facial recognition technology for birds |
1697033305,2018-12-08T09:58:03.000Z,"New special issue in Frontline Learning Research: Objective methodologies to capture the process of learning by Christian Harteis @EllenmKok
@HalszkaJarodzka

@earli_office@LET_Oulu"
244393222,2018-12-08T09:04:56.000Z,"Not only bad things!
"
3366641,2018-12-08T08:43:25.000Z,"Microsoft president Brad Smith is calling for governments to regulatetechnology.
"
994206059668623360,2018-12-08T08:24:01.000Z,"Facial recognition: It’s time for action 
@hiveidentity"
369107103,2018-12-08T08:05:17.000Z,"threatpost: Citing heightened concerns around privacy and consentcalled for regulation of facial recognition technology.



"
9294762,2018-12-08T06:10:04.000Z,Facial recognition tech is double-edged needs to be handled carefully warns
967541386517020674,2018-12-08T05:14:19.000Z,When I started communicating w/innocent victims of wrongly blacklisted toin Japan I noticed they have done exactly same behaviors as me in USA. We have followed/watched so many places almost everyday most normal people will realize they were watched.
967541386517020674,2018-12-08T04:51:38.000Z,I believe the issues of wrongly blacklisting customer toby retailers are very much connected with store employees' old perceptions/experiences which haven't been logically/culturally proven especially in the city with people from all over the world.
1229675046,2018-12-08T04:20:28.000Z,Microsoft: Tech Companies Must Regulate Their Use of Facial Recognition via @nextgov. “@Microsoft is calling on its fellow tech companies to adopt and follow a code of conduct for dealing with facial recognition.”
15221598,2018-12-08T04:00:21.000Z, has to be regulated to protect the public saysreport.(MIT Technology Review)
5712042,2018-12-08T03:49:08.000Z,Interesting blog. Nice read.
1622604644,2018-12-08T02:22:35.000Z,@BradSmi thank you for a great presentation. Looking forward to see how @Microsoft will advance the future of 
795913618604728320,2018-12-08T02:10:02.000Z,. @Google @Microsoft DemandRules
42783635,2018-12-08T02:04:19.000Z, sounds an alarm overtechnology
14505546,2018-12-08T01:39:24.000Z, technology raises challenges that go to the heart of fundamental human rights like privacy and freedom of expression. Addressing the ethical dilemmas raised by AI should be everyone’s concern. 
705421634790932480,2018-12-08T01:38:14.000Z," has to be regulated to protect the public saysreport

&gt;&gt; ⁦@Info_Data_Mgmt⁩"
16444273,2018-12-09T23:20:37.000Z,@British_Airways is now usingfor boarding instead of showing passports and boarding passes. What do we think about this Internet? Seems to take longer than normal check in. Efficient or creepy?
925112851894865920,2018-12-09T22:57:35.000Z,"Futuristic Vending Machines



@JolaBurnett @mclynd @mikequindazzi @diioannid @dinisguarda @kuriharan @PBalakrishnaRao @rtehrani @gvalan @debashis_dutta @TopCyberNews @jdelacruz_IoT @TheCloudand_Me @FrancescoCiull4 @rajat_shrimal @Auual "
1064377839267459073,2018-12-09T22:43:59.000Z,If my phone is so smart &amp; can recognize my friends’ faces where’s my album that’s just dogs? 
802246546607644672,2018-12-09T22:33:17.000Z," desperately needsand publicexperts sayvia @techcrunch



@MikeQuindazzi @TamaraMcCleary"
2228091020,2018-12-09T22:18:18.000Z,"This is some awesome use ofin . 🇮🇳

""Nearly 3000 missing children have been traced in four days thanks to the(FRS)that theis using on a trial basis."" "
251623181,2018-12-09T21:16:53.000Z,DemandRules - 
20102364,2018-12-09T20:09:35.000Z,Morein airline industry
1055020896992280576,2018-12-09T20:06:21.000Z,Facial recognition has to be regulated to protect the public says AI report. Policing should pay close attention to privacy and technological developments in this area.
845604890,2018-12-09T19:38:42.000Z,@AppleSupport my twin bro just unlocked my
92764064,2018-12-09T18:04:20.000Z,"🙄: It’s time for action - sMicrosoft on the Issues👈
"
1035551956423659523,2018-12-09T17:41:13.000Z," : It’s time for action -on the Issues

"
72665057,2018-12-09T17:39:19.000Z,Then why do all independent analyses show thatsoftware repeatedly presents far more false positives when the subject is a minority or a woman? Just think how bad it is when the subject is a minority female. 
399665046,2018-12-09T17:27:26.000Z,"""We must ensure that the year 2024 doesn't look like a page from the novel '1984""
@Microsoft takes a strongstand on establishing rules and laws about

 

 
"
326229600,2018-12-09T17:26:41.000Z,"Curb-to-gate facial recognition airport terminal is speeding up travel times atInternational Airport but not everyone is happy about itMT @evankirstel 
CC: @Ronald_vanLoon @MikeQuindazzi @JohnNosta@HaroldSinnott"
2800599859,2018-12-09T17:13:22.000Z,Perhaps it is so they can have a say in theand then lobby to keep competitors out...
928395814208180224,2018-12-09T17:06:50.000Z,"When I throw shade atit's usually b/c it's implemented haphazardly. It's not all bad - for example: 
""She was identified after new images of the suspect [...] were compared against records in @INTERPOL_HQ’s facial recognition database.""
"
875367070212530176,2018-12-09T17:00:39.000Z,"The Raspbinator: A Terminator-inspired @Raspberry_Pi powered facial recognition talking robot head!



# "
50636347,2018-12-09T16:12:01.000Z,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use
144703320,2018-12-09T16:07:49.000Z,"Microsoft urging governments world-wide to enact regulation oftechnology next year that requires independent assessment of accuracy and bias and prohibits ongoing surveillance of specific people without a court order.
 "
415507521,2018-12-09T14:46:29.000Z," has to be regulated to protect the public saysreport. 

Brings up interestingandissues. 

✔Article: 

✔Full report: 

"
35203319,2018-12-09T14:25:33.000Z,Curb-to-gate facial recognition airport terminal is speeding up travel times atInternational Airport but not everyone is happy about it
1543141382,2018-12-09T13:46:51.000Z,A Quick Guide to Face Recognition with AI
2567302915,2018-12-09T13:42:01.000Z,Thegenie is emerging from the lamp!
195756498,2018-12-09T13:19:12.000Z,⁦@VanityFair⁩ is probably not the best source for thoughtfulreporting. Yes: ⁦@Microsoft⁩ has concerns about . No: they aren’t calling for broadregulations.
8409042,2018-12-09T13:16:57.000Z,Microsoft calls on companies to adopt a facial recognition code of conduct – TechCrunch
1056452166796394496,2018-12-09T13:07:04.000Z,"@PiccLibDems @MCRLibDems @DeansgateLibDem @LongsightLibDem @LozKaye @privacyint @GeorgeRiceLD @bbw1984 If even big tech @Microsoft starts warning aboutthen you know it is time to act. See interestingdiscussion on MS's statement ""Facial recognition: It’s time for action""



"
790896666828234752,2018-12-09T12:24:01.000Z," - It’s time for action

Via @Microsoft

 "
929654640668499968,2018-12-09T12:19:29.000Z,"The latestnews summarized in a single article by @katyanna_q (@TheRegister) 

@google@DHSgov @SecretService @WhiteHouse@ACLU"
92764064,2018-12-09T12:01:52.000Z,😲unveilsurges new laws👈 
86725899,2018-12-09T11:45:37.000Z, technology raises challenges that go to the heart of fundamental human rights like privacy and freedom of expression. Addressing the ethical dilemmas raised by AI should be everyone’s concern. 
20283282,2018-12-09T11:36:15.000Z, is a multi-billion dollar business in China.From surveillance to retail learn howand facial recognitionon both side of the Pacific is changing the world &amp; shaping the future @
14889358,2018-12-09T11:22:31.000Z,Help makea reality ... shout out to @C4DM @IntelSoundEng @QMUL_MAT ...... Help needed for... the story so far ... 
205117304,2018-12-09T11:08:32.000Z,"RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
…"
62952341,2018-12-09T11:08:30.000Z,"Ronald_vanLoon: RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
… "
1536562052,2018-12-09T11:02:22.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |
 
… "
43666227,2018-12-09T11:02:09.000Z,The latest The momobxlcommunity Daily!Thanks to @mediartebe @surveyanyplace @kpellegr
714188557980553216,2018-12-09T10:53:17.000Z,@unifiedinbox @KenHerron @MoranLerner @mirko_ross @AGashammer @tobyruckert @AbyV @carstenczech @MarcelRonnfeldt @fuchs_officialas in..... 1984
50636347,2018-12-09T10:50:16.000Z,'@Microsoft: Tech Companies Must Regulate Their Use of . The tech company addresses its industry peersvia @Nextgov
896628075391139840,2018-12-09T10:38:53.000Z,Microsoft Chief Brad Smith Calls For Laws To PreventAI Bias@_Perry4Law @_DigitalPolice @LawsForAI @_PTLB @_AFPOH @FacialMatch @MyDataIsMIne
173244056,2018-12-09T10:36:35.000Z,"WHY doeswant government regulation of ? “Given the dangers of oppressive and continual masspublic notice of the use ofis not sufficient. There should be a high threshold for consent"" -👁👁"
32867528,2018-12-09T09:45:09.000Z,Facial recognition: It’s time for action
1055366870612787200,2018-12-09T09:25:46.000Z,"@BT21_and better ver. of lawyer-noona
scientific purposes only lol
I try to summarize my knowledge about online-assets and look-alikes 
FYI - the background photo by me made in
"
51386394,2018-12-09T08:51:20.000Z," sounds an alarm overtechnology
""We must ensure that the year 2024 doesn’t look like a page from the novel “1984“"" 

"
23424617,2018-12-09T08:49:13.000Z,"In a world oftechnologies liketech giants have a higher responsibility.

@Microsoft @BradSmi on @cheddar @thebradsmith
"
144184701,2018-12-09T08:41:58.000Z, calls on companies to adopt acode of conduct - unless 2024 becomes the new 1984…
24902255,2018-12-09T08:27:48.000Z,:facial-recognition ;
1548149520,2018-12-09T08:12:43.000Z,Time to check
884022229,2018-12-09T08:04:11.000Z,Conceptis an office restaurant and place to sleep &gt;&gt; @MikeQuindazzi &gt;&gt;
24206297,2018-12-09T07:53:20.000Z,Heathrow's facial recognition tech could make airports more bearable@hammondfuturist
1076855586,2018-12-09T07:07:09.000Z,"A few quick shots from our experience at @Business_AI2018!
Our @AgilityIO COO @jordan_wexler working the demo for @Microsoft Cognitive Servicesand emotional tracking technology! 
"
1068718289327718400,2018-12-09T04:40:44.000Z,"""Theofis an emergingcrisis.""


 


"
1061641574440976384,2018-12-09T04:37:01.000Z," to testtech around 

 "
2484032156,2018-12-09T02:07:01.000Z,Requirement for court order for long-term governmentmakes sense but realistically this horse is out of the barn. Local shopping malls will adopttechnology | Microsoft Warns Washington to Regulate A.I.
75112320,2018-12-09T01:20:55.000Z,"The 1stairport terminal in US is about to open 
@anapintoBID @BIDtransporte @LauraPedrazaS "
518238327,2018-12-10T23:58:40.000Z,Twice as many consumers in emerging markets support retailfor purchase security
4206815126,2018-12-10T23:57:58.000Z,Thetypebyhas officially come to the . Only a matter of time until it’s adopted elsewhere in the country.
2800062818,2018-12-10T23:56:01.000Z,Facial recognition among key tech predictions from The Economist in 2019 -
91220992,2018-12-10T23:46:04.000Z,Last week @BradSmi spoke at @BrookingsGov about recommendations forregulation and progress and principles @Microsoft is putting in place. The time for action is now. 
199475352,2018-12-10T23:45:00.000Z,Even our phone has the ability to recognize you! Learn more about the advancement ofsoftware and its effects on yourby reading TheBruin our newStudent InfoSec Blog: 
700065002,2018-12-10T23:17:28.000Z,When @Microsoft is begging the govt for MORE oversight into techandyou KNOW there are serious problems in this area 
2356982959,2018-12-10T22:22:29.000Z,._IBIA symposium to examine concerns abouttechnology 
518238327,2018-12-10T22:19:38.000Z,.@_IBIA symposium to examine concerns abouttechnology 
32621460,2018-12-10T22:02:01.000Z,"It's time to talk regulation on facial recognition says @Microsoft. The uses are multiplying and we need a social conversation about the risks:
"
2356982959,2018-12-10T21:57:11.000Z, competition heating up as Megvii reported in talks with Alibaba to raise $500M 
326229600,2018-12-10T21:54:50.000Z,"7 physicaltrend in 2018. By @Lanner 

@Shirastweet @cybersecboardrm
@DrJDrooghaag @ingliguori @mvollmer1 @chboursin "
518238327,2018-12-10T21:53:49.000Z, competition heating up as Megvii reported in talks with Alibaba to raise $500M 
1019916306160799745,2018-12-10T21:30:28.000Z,"Futuristic Vending Machines
@JolaBurnett @mclynd @mikequindazzi @diioannid @dinisguarda @kuriharan @PBalakrishnaRao @rtehrani @gvalan @debashis_dutta @TopCyberNews @jdelacruz_IoT @TheCloudand_Me@rajat_shrimal 
 "
863347843,2018-12-10T21:19:53.000Z,"Take a look to this futuristic Vending Machines.
"
4447920627,2018-12-10T21:11:05.000Z,"The first airport to fully implement facial recognition in all steps of checking in passengers.

"
1060302532096987136,2018-12-10T21:00:30.000Z,Watch this super futuristic vending machine authorize payment thorough facial recognition! 🥤📹🇨🇳
48817182,2018-12-10T20:33:58.000Z,Facial-recognition technology can be a powerful new tool to help reunite pet owners with their lost cats and dogs which could be very helpful after a disaster hits a community:@FindingRover h/t @mcmccauley
132778120,2018-12-10T20:26:16.000Z,Facial recognition kiosks make for easy ordering at BurgerFi
166557403,2018-12-10T20:15:08.000Z,Facial recognition has to be regulated to protect the public says AI report
23424617,2018-12-10T20:05:04.000Z,"Smart or scary?

Delta Air Lines debuted the US' first-ever curb-to-gateterminal at Hartsfield-Jackson Atlanta International Airport.

 @Reuters"
193004906,2018-12-10T20:00:30.000Z,.@Microsoft Wants Laws That Limit The Use ofvia @paymentsjournal 
83268766,2018-12-10T19:50:13.000Z,AI News:Microsoft calls on governments to regulate the use of facial-recognition technology including search warrants customer privacy notifications and audits
1585350338,2018-12-10T19:47:03.000Z,USA's 'first biometric terminal'ready to go at Atlanta airport
252867992,2018-12-10T19:45:07.000Z,"""Companies and governments using facial recognition should be transparent about their technology including subjecting it to review by outsiders.""Microsoft Wants to Stop AI's 'Race to the Bottom' | @WIRED"
1072508497,2018-12-10T19:40:48.000Z,"""In October Tencent announced its use ofto detect minors playing its games in response to government concerns over video gaming addiction"":"
930666026,2018-12-10T19:20:03.000Z,The computerizedcould revolutionize policing medicine even agriculture but should we be worried about it?via @NewYorker
254363245,2018-12-10T19:06:01.000Z,In considering the U.S. Department of Homeland Security’s testing oftechnology revisit an essay reporting on Professor Detlof von Winterfeldt’s discussion of methods used by the Department of Homeland Security to assess terrorism risks 
291785111,2018-12-10T18:57:03.000Z,Artificial Intelligence Experts Issue Urgent Warning Against Facial Scanning With a “Dangerous History”
935994107138211840,2018-12-10T18:52:17.000Z,Another significant step from @Microsoft calling for government oversight ofto protect against discrimination racial/gender bias privacy violations and other ethical concerns. @chriscapossela @fxshaw 
50636347,2018-12-10T18:30:18.000Z,Clearing the Air Aroundin Travel - Myths and truths regarding facial recognitionvia @Nextgov
20748873,2018-12-10T18:30:05.000Z,".@Microsoft sounds an alarm overtechnology 

 "
724611831785000960,2018-12-10T18:25:12.000Z,Microsoft unveilsprinciples urges new laws.
724611831785000960,2018-12-10T18:21:52.000Z, launches ' boarding' at Los Angeles airport.
961738044,2018-12-10T18:10:04.000Z,America's first facial recognition airport - Atlanta. Next up Detroit.
864514484286697472,2018-12-10T17:50:57.000Z, is speeding up travel times atbut at what cost? 
2362482211,2018-12-10T17:33:00.000Z,Facial recognition has to be regulated to protect the public saysreport | The research institute @AINowInstitute has identifiedas a key challenge for society and policymakers—but is it too late? 
1663314774,2018-12-10T17:21:25.000Z, and theNow Institute are both calling for regulation assoftware picks up popularity.
849165626396606464,2018-12-10T17:21:18.000Z,kaspersky:and theNow Institute are both calling for regulation assoftware picks up popularity.
732135309471809536,2018-12-10T17:18:59.000Z,RT kaspersky:and theNow Institute are both calling for regulation assoftware picks up popularity.
13904152,2018-12-10T17:17:32.000Z, and theNow Institute are both calling for regulation assoftware picks up popularity.
986019714034995202,2018-12-10T17:11:51.000Z,Usingto Identify Civil War Photos
214710686,2018-12-10T17:06:06.000Z,: It’s time for action 
77312459,2018-12-10T17:00:42.000Z,. @CyberLink set to showcase company's sophisticatedtechnology's smart retail applications at upcoming .
1735172144,2018-12-10T17:00:40.000Z,“AI Now Report 2018” highlights growing use oftechnologies such as automatedin everyday life points toissues concerningand demographic bias.@AINowInstitute 
93509250,2018-12-10T16:46:35.000Z,": Wortlose| @AU_de @FraunhoferIIS_e 
 signals in patient's face@Affectiva &gt;&gt; leader indriven"
462793519,2018-12-10T16:45:05.000Z, is worried facial recognitionwill erode civil liberties@AINowInstitute
52090515,2018-12-10T16:38:04.000Z,from The Economist in 2019:toRegulation
20180686,2018-12-10T16:34:52.000Z,Last week in Washington D.C. our president @BradSmi addressedtechnology regulation and responsibility. Here's @Geekwire on his statements: 
994290399186317312,2018-12-10T16:28:15.000Z,Last week in Washington D.C. our president @BradSmi addressedtechnology regulation and responsibility. Here's @Geekwire on his statements:
