author_id,created_at,text
629634643,2019-03-18T20:30:54.000Z,Your face is your new fingerprint - Apple Amazon Google and the race for your face
30463691,2019-03-18T20:30:08.000Z,Bipartisan bill proposes oversight for commercial facial recognitionvia @TechCrunch
42766321,2019-03-18T20:29:57.000Z,Facial recognition:and the race for your facevia @CNET
1735172144,2019-03-18T20:15:13.000Z,"Thanks to @getyoti Scottish citizens no longer need a password to log into their government accounts. 



 "
801202946272804864,2019-03-18T19:49:45.000Z," overkill: How deputies cracked a $12 shoplifting case 

 @FBI @WCSOOregon"
2794967939,2019-03-18T19:35:00.000Z,Under the proposed bill companies would be required to notify consumers whentechnology is being used. Read more on theblog. 
158356803,2019-03-18T19:15:45.000Z,In the ever-lasting debate betweenandtoday was a win for security: the alleged shooter inwas apparently quickly identified by the police by name because ofin the camera’s in the tram. He is in custody now.
14229632,2019-03-18T19:15:00.000Z,How a Limitless Internet Binds Us by @cfhorgan
43887121,2019-03-18T18:45:04.000Z,The challenge in trainingis manifested in a very apparent and profound way with facial recognition technology - ‘Diversity in Faces’ Dataset to Advance Study of Fairness inRecognition Systems - @CrayonIT
768192170268434432,2019-03-18T18:32:01.000Z,The US Government Will Be Scanning Your Face At 20 Top Airports
156568938,2019-03-18T18:10:05.000Z,"AsSpreadsNeeds 'Chief Bias Officers' 


@iamscottpage @sbmeunier @mgualtieri@karpathy @demishassabis @TajyMany @cybersecboardrm @robmccargow @mclynd
 "
795369458898378752,2019-03-18T18:03:18.000Z,"CNET:overkill: How deputies cracked a $12 shoplifting case. 


via @GoogleNews"
1088297646807121921,2019-03-18T17:55:55.000Z,Right now companies can use yourdata without your consent.
17662020,2019-03-18T17:48:11.000Z,"""TheVerification Testing program depends on images of children who have been exploited for child pornography; U.S. visa applicants and people who have been arrested and are now deceased."" "
156568938,2019-03-18T17:35:03.000Z,"How theis redefining
Data

"
338345036,2019-03-18T17:15:17.000Z, poses significant risks from misidentifications &amp; unlawful targeting to the danger of disclosing sensitive information about people's daily lives. See what is being done to ensure our rights:by @axios
1735172144,2019-03-18T17:10:10.000Z,"With new patents for heat mapping and subepidermal imaging Apple'swould know when you're wearing a scarf and be able to look beneath your skin.



 "
784055028248182785,2019-03-18T17:09:13.000Z,RT BjornSeguin: Great article by FindBiometrics ▶️▶️Theis looking forward toby contributing in ensuring a secure setting for the !Atos 🚀🚀
922488455111892993,2019-03-18T17:08:26.000Z, Atos RT BjornSeguin: Great article by FindBiometrics ▶️▶️Theis looking forward toby contributing in ensuring a secure setting for the !Atos 🚀🚀
2528297105,2019-03-18T16:51:34.000Z, technology is both innovative and worrisome. Here's how it works and what you need to know. 
24909266,2019-03-18T16:51:14.000Z, technology is both innovative and worrisome. Here's how it works and what you need to know. 
20435347,2019-03-18T16:43:59.000Z,New federal bill proposed by @brianschatz and @royblunt would require companies to obtain consent before sharing faceprints@wendyndavis
849737390,2019-03-18T16:33:32.000Z,SenseNets a Chinese company that makestechnology which is used by the government in Beijing says @Microsoft is a partner. But Microsoft says it has no connection with the controversial firm @CNBC's @ArjunKharpal reports:
2316923504,2019-03-18T16:28:22.000Z,Great article by @FindBiometrics ▶️▶️Theis looking forward toby contributing in ensuring a secure setting for the !@Atos 🚀🚀
2819658863,2019-03-18T16:26:00.000Z,A Chinese subway station is experimenting withas a method of payment. The user only has to look at the camera to be able to enter.Using your face to pay isn’t new KFC has been doing it since 2017 in China. Are you for or against this?
436851822,2019-03-18T16:24:38.000Z,Facial recognition has made huge strides in recent years permeating through various aspects of society | @FaceFirstInc CEO Peter Trepp gives his take on how the technology can be used in the retail industry:
901524406584967170,2019-03-18T16:23:14.000Z,Historians are using facial recognition to identify people in Civil War photos
19123904,2019-03-18T16:15:18.000Z,"A catalog of techniques beyond and including :

How to hack your face to dodge the rise of…
"
15785718,2019-03-18T16:10:30.000Z,Japan's Narita Airport will introduce an innovative passenger experience from check-in to boarding named “One ID” using the world's most advancedtechnology by @NEC.
1039188840412536832,2019-03-18T16:10:21.000Z,Facing What Matters at Retail: Retailers need to sharpen their focus in stores and consider technologies such as facial recognition to boost sales and conversions – @wwd
1735172144,2019-03-18T16:05:13.000Z,".@CyberLink will be showcasingand Altek partner solutions at the upcoming @IoTAsia conference. 

 iotasia2019

 "
2470761883,2019-03-18T16:03:00.000Z,Emotion detection grow from a research project into a $20bn industry. Affectiva sold their emotion detection technology as a market research product and Amazon Microsoft and IBM added it to their facial recognition products.
846389816,2019-03-18T16:01:42.000Z,Interesting read on a historical case that shaped the wayhas been perceived. Relevant to current discussions aroundandin the
885088352386637824,2019-03-18T16:00:22.000Z,This is a very interesting article that discussesitself and the various methods people use to try to thwart it. 
813405759161647104,2019-03-18T15:40:07.000Z," 101: Your face is your new fingerprint
"
836545729850191872,2019-03-18T15:27:04.000Z,Your selfies might be trainingwithout your
1260094872,2019-03-18T15:10:38.000Z," 
 Bill Would Ban Companies From Sharing Your Face Without Consentvia @Nextgov"
42604774,2019-03-18T15:05:47.000Z,"Bipartisan US Senate bill would regulatetech. Areguardrails needed? @Microsoft is a supporter



Cc: @c4trends "
21406854,2019-03-18T15:05:14.000Z,Concerned about facial recognition AI? What about behavior recognition software? |via @BulletinAtomic
77312459,2019-03-18T15:00:27.000Z," further extends the trend of naked payment systems in China. 

"
18595682,2019-03-18T14:47:08.000Z,"Oh 😶 ...""Gambling venues in Japan have been asked by government officials to implement facial recognition systems in order to restrict access to their facilities by those suffering from gambling dependency."""
32621460,2019-03-18T14:40:00.000Z,TEECOM's @jaketesler was interviewed by @JSrago for @SantaClaraUniv's newspaper The Advocate in a story about the legal implications of facial recognition technology. Read it here (page 10):
781436153228566528,2019-03-18T14:37:14.000Z,"“The Commercial Facial Recognition Privacy Act is the first major move for federal regulation of biometrics in the country.""

"
781436153228566528,2019-03-18T14:34:37.000Z,"“The Trump administration wants to see facial recognition technology used to identify travellers in the 20 largest US airports” 

"
913128578081947649,2019-03-18T14:32:11.000Z,""" (AI)and Internet of Things (IoT) are enhancing customer service and creating new opportunities to engage with customers"""
7833122,2019-03-18T14:30:11.000Z,"🤔 - : High-TechLeads To 13000 ‘Terrorist’ Arrests in Xinjiangvia @ooda 

"
146375796,2019-03-18T14:23:11.000Z,Yet to go through the Commercial Facial Recognition Privacy Bill but good to see that the legislators are initiating discussions on the importance offor use ofinrelating totechnology!
516642056,2019-03-18T14:19:06.000Z,"""Our research... indicates that the U.S. government researchers and corporations have used images of immigrants abused children and dead people to test theirsystems all without consent."""
895230639737319425,2019-03-18T14:09:53.000Z,A Chinese subway is experimenting with facial recognition to pay for fares. Withprototype software available soon in our facility this type of story is interesting!
1072686515455750145,2019-03-18T14:07:13.000Z,"And now: Vending machines w/ facial recognition!

"
4784640996,2019-03-18T13:56:00.000Z,Two senators in the US introduced a bill that would regulate the commercial use oftech an issue that has gained steam as critics have raised civil rights concerns over the relatively unregulated technology.
246623740,2019-03-18T13:49:00.000Z,"@RoyBlunt We are holding discussion onuse ofon the 26 March near DC with key stakeholders @FTC @MicrosoftEU &amp; sponsors @IdemiaGroup @FaceTechInc @NEC_corp 
/bit.ly/2RqI0h5
"
1045431184799424512,2019-03-18T13:22:44.000Z, posted oncovering
328318014,2019-03-18T13:00:02.000Z," launchestrials using ICT &amp;at Grand Fronta business hotel &amp; leisure complex in ’s 3rd largest city.

"
1066392391987412995,2019-03-18T12:54:41.000Z,The Government Is using the most vulnerable people to testsoftware. 
2692812625,2019-03-18T12:47:09.000Z,Interesting academic study onPresentation Attack Detection- time for them to assess @iProov
91109381,2019-03-18T12:45:06.000Z,U.S Customs And Border Protection has begun to implement facial-recognition technology in the nation's top 20 airports. For the full story read here:
897031697878978561,2019-03-18T12:25:54.000Z,Is this also our future?
3415655637,2019-03-18T12:15:54.000Z,Interesting read by @WIRED onalso check out our own blog post on this topic👀
240110521,2019-03-18T12:03:39.000Z,"Use your Face to Pay at Metro Station.via @Ink It Loud
"
15223369,2019-03-18T12:03:25.000Z,NEWS IBM used Flickr photos without consent for facial-recognition project
254363245,2019-03-18T12:00:19.000Z,Two senators have introduced a bill that wouldthe commercial use oftechnology which has endorsements fromand a digital rights group called the Center for Democracy and Technology via @birnbaum_e @thehill 
437033944,2019-03-18T11:16:02.000Z,From @enterprisenxt: “Before implementing anyprojects identify anyconcerns your customers may express.”@HPE @HPE_Partner @DeriveTech
128494703,2019-03-18T11:08:00.000Z,China uses facial recognition to track millions of Muslims in Xinjiang — Quartz
16116519,2019-03-18T11:00:25.000Z,"What are the major risks associated with the expanded use ofsurveillance by law enforcement agencies nationwide? 

What can be done in response? 

Find out in our @jakelaperruque’s breakdown of @ConPro’s Task Force report via @axios:"
328318014,2019-03-18T11:00:00.000Z,"The National Soccer Hall of Fame and NEC partnered on a facial recognition-enabled guest experience.

"
4677311724,2019-03-18T10:28:07.000Z,"Complete Guide to Future Directions of Facial Recognition.
 

"
246623740,2019-03-18T10:13:10.000Z,One week to go untilConference– amazing discussion @Microsoft @DHSgov @FTC
19397439,2019-03-18T10:10:29.000Z,"BREAKING: our case to end South Wales Police's use oftech in public places will be heard on 16 and 17 April. 

These cameras scan the faces of 1000s of innocent people going about their business making a mockery of our privacy rights.

 "
211625013,2019-03-18T10:00:52.000Z,@Disney &amp; Accenture Interactive usesoftware to create the movie poster of the future.
50636347,2019-03-18T10:00:11.000Z, Bill Would Ban Companies From Sharing Your Face Without Consent. A bipartisan bill introduced this week would strengthen consumer protections around facial recognition technologyvia @Nextgov
3055290779,2019-03-18T09:45:19.000Z,:testing what could possibly go wrong with this technology? A@usnistgov found that it's pretty much everything!
2353469436,2019-03-18T09:45:00.000Z,[BLOG] The Face in the Machine: Facial Recognition Application in Government. When your grandma is using her face to unlock her iPhone you know a technology has gone mainstream. &gt;&gt;
928395814208180224,2019-03-18T09:39:53.000Z,"@daveyalba wrote a piece onin US airports for @BuzzFeedNews last week.

What's important is the apparent lack of regulations that have been followed when rolling out this program. Because facial recognition in airports isn't new far from it. The problems: 1/2"
14931126,2019-03-18T09:31:14.000Z,"It’s vital to simplifyandto use cases that resonate with decision makers who are typically users of the . For example using AI and facial recognition can raise attendance rates in classrooms.
"
437028577,2019-03-18T09:16:20.000Z,Whether ar­ti­fi­cial in­tel­li­gence sys­tems steal hu­mans’ jobs or cre­ate new work op­por­tu­ni­ties peo­ple will need to work to­gether with them.
328318014,2019-03-18T09:00:00.000Z,"Lamar Hunt was inducted in the National Soccer Hall of Fame in 1982.

"
92990882,2019-03-18T08:57:42.000Z,"It's been coming for a long time
"
3032925880,2019-03-18T08:56:44.000Z,"Facial Recognition in Banking – Current Applications 👇
"
62952341,2019-03-18T08:44:18.000Z,"Ronald_vanLoon: RT Ronald_vanLoon: Arecognition system could soon become the preferred way for using the subway
by mashable |



Cc: mvol… "
52673057,2019-03-18T08:17:45.000Z," at U.S.- howandgo down the drain in the . @lufthansa seems to be involved and should take a clear stance in favor ofof its passengers!
"
801439910892863488,2019-03-18T08:08:07.000Z,Our AdvancedSystem reinforcesat@Tokyo2020 withID process in order to ensure that the entry of around 300000 people involved in the Tokyo's Olympic Games runs smoothly@iocmedia 
774707355359391745,2019-03-18T07:45:00.000Z, Coming to a gadget near you
18974329,2019-03-18T07:33:01.000Z,We’ve partnered with @NUSingapore to develop asystemfor attendance taking. Withtechnology it can verify large groups of people non-intrusively &amp; minimise human error and manipulation of attendanceVia @STcom 
992552080639430656,2019-03-18T07:02:06.000Z, fast-forwarding thanks to improvedaccuracy &gt;&gt;&gt; GoldmanSachs via MikeQuindazzi &gt;&gt;&gt;
3169916217,2019-03-18T06:26:32.000Z,Emergingin arestaurant concept &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;cc @ipfconline1 @Paula_Piccard @FrRonconi @andi_staub @alvinfoo @jerome_joffre @JeffreyBuskey @HeinzVHoenen @HaroldSinnott @Ronald_vanLoon @helene_wpli @psb_dc 
557829038,2019-03-18T06:21:42.000Z,"Yellow Dog creates products that solve real problems which are made to be able to be shaped for your business perfectly!
iDMii is our latest in onboarding technology. 



"
298704683,2019-03-18T06:07:01.000Z,"[interesting]

 looks the other way on 

@jblefevre60 @HaroldSinnott @mvollmer1 @TopCyberNews @chboursin @Xbond49 @horstwilmes @pierrepinna 

 "
29927662,2019-03-18T05:55:01.000Z,Google vows not to sell its facial recognition technology for now | Turing Tribe
1536562052,2019-03-18T05:51:14.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Arecognition system could soon become the preferred way for using the subway
by mashable |



C… "
205117304,2019-03-18T05:09:09.000Z,"RT Ronald_vanLoon: Arecognition system could soon become the preferred way for using the subway
by mashable |



Cc: mvollmer1 paula_piccard haroldsinnott …"
1024274060597850113,2019-03-18T05:00:03.000Z,"GNewsPH Tech:

@FortuneMagazine The Internet Just Took a Big Step Toward Killing Passwords. Here's What We'll Use Instead

For more go to 
Decentralized News Curation

"
328318014,2019-03-18T05:00:00.000Z,"Cameras help to understand the number of visitors congestion and crowd movement.

"
832479909532405761,2019-03-18T03:50:23.000Z,The public and private sectors need to accelerate the uptake of technology and remove the barriers to adoption. This is particularly so for the healthcare industry where it is patients who stand to benefit.
2895535734,2019-03-18T03:34:17.000Z,Vending machines in China uses facial recognition for payment@MikeQuindazzi @TamaraMcCleary @sarbjeetjohal @APGuha @psb_dc @YuHelenYu @helene_wpli @TerenceLeungSF @terence_mills @JeffreyBuskey @cloudpreacher @digitalcloudgal ⁦@WSWMUC⁩ 
54157369,2019-03-18T01:23:48.000Z,"Whether in capitalist realms where face tracking is changingor authoritarian empires whereis powering nationalourhas started watching us.



"
467062762,2019-03-18T01:14:32.000Z, is a Democracyand there NEVER SHOULD BE mass but the increasing number of cameras on the streets &amp;would make it possible.
783524471210729472,2019-03-19T23:56:18.000Z, - The hardest choices require the strongest wills
1014429078026219520,2019-03-19T23:26:11.000Z,"Howare changing the security business in Asia
"
111050337,2019-03-19T23:20:43.000Z,"The Government Is Using the Most Vulnerable People to Test Facial Recognition Software

"
328318014,2019-03-19T23:00:00.000Z,"Cameras make it is possible to recognize congested situations and the flow of people in real time.

"
18676458,2019-03-19T22:49:32.000Z,"I wonder if the facial recognition tech used here can discern the difference b/w ""Wow this looks great on me"" to ""Wow this is f'ng expensive!"" Brazilian retailer quizzed over facial recognition techvia @ZDNet &amp; @angelicamari"
1042172427193802752,2019-03-19T22:35:20.000Z,Hey @facebook how does my identification of FRIENDS prove MY identity? Seems like a sneaky way to get more@torproject @ncacensorship @Anon_decoder @AnonymousPress @qanon76 @MarkZuckerberg @MindFuror 
15785718,2019-03-19T21:46:59.000Z,We will feature @NECs NeoFace Express and EVA during the @LPGAs 2019showing the combined power ofandtechnology on elevating the fan and player experience. Look back to last year when we featured NeoFace Watch. 
306126928,2019-03-19T21:32:49.000Z,"My tech wishes for every device: 
- no autoplay of video and sound 
- notifications off by default 
- noin photo apps 
- no background refreshing 
- location off by default 
- no address book grabbing 
- no health apps 

So hido this?"
16974619,2019-03-19T21:31:00.000Z,"What are the major risks associated with the expanded use ofsurveillance by law enforcement agencies nationwide? 

What can be done in response? 

Find out in our @jakelaperruque’s breakdown of @ConPro’s Task Force report via @axios: "
23855892,2019-03-19T21:15:30.000Z,@RuchoSharma @riskybusiness This thread is totally messing up somealgorithms right now —
205117304,2019-03-19T21:13:07.000Z, vsuse different approaches yet -infusedperforms as well as forensic experts... and even better when working together &gt;&gt;&gt; usnistgov via MikeQuindazzi &gt;&gt;&gt;…
747040693,2019-03-19T21:05:21.000Z, vsuse different approaches yet -infusedperforms as well as forensic experts... and even better when working together &gt;&gt;&gt; usnistgov via MikeQuindazzi &gt;&gt;&gt;
1573612315,2019-03-19T21:04:41.000Z,MikeQuindazzi:vsuse different approaches yet -infusedperforms as well as forensic experts... and even better when working together &gt;&gt;&gt; usnistgov via MikeQuindazzi &gt;&gt;&gt;freshsalis
2344530218,2019-03-19T21:01:34.000Z, vsuse different approaches yet -infusedperforms as well as forensic experts... and even better when working together &gt;&gt;&gt; @usnistgov via @MikeQuindazzi &gt;&gt;&gt;
77312459,2019-03-19T21:00:25.000Z,". @RealNetworks partnership to make SAFR available tocustomers around the world.

"
407850830,2019-03-19T21:00:15.000Z,“The very group the U.S. government has tasked with regulating theindustry is perhaps the worst offender when it comes to using images sourced without the knowledge of the people in the photographs”via @IEthics 
328318014,2019-03-19T21:00:01.000Z," serves as a Signature Partner of the National Soccer Hall of Fame FC Dallas and Toyota Stadium.

"
326395149,2019-03-19T20:52:01.000Z,Isuse oftechnology ?
106707357,2019-03-19T20:31:00.000Z,RT 'This isself-driving deliverythat usesto unlock' 
2341748924,2019-03-19T20:27:44.000Z,"Traditional checkin may be a problem for the customer: after spending hours on the plane and in traffic still needs to fill out forms at the hotel. 😴

Thinking about it Zoox has created a solution. Meet Smart Pass:"
376915504,2019-03-19T20:04:01.000Z,It’s an interesting contrast between one set of opinions that&amp;are not mainstream and popular concern aboutinvading privacy. It’s AI/ML that links features to profiles. So we have to pick: If ML isn’t real neither is risk.
77312459,2019-03-19T20:00:27.000Z,"Patent to improve Apple's renowned 3D facial recognition system.

"
15017531,2019-03-19T19:28:29.000Z,Wow this is a close race!
1072508497,2019-03-19T19:16:12.000Z,"""The Government Is Using the Most Vulnerable People to Test"":"
16228337,2019-03-19T19:04:00.000Z,"FROM @Slate: ""Our research which will be reviewed for publication this summer indicates that US govt researchers &amp; corporations used images of immigrants abused children &amp; dead people to test theirsystems all without consent:""

"
77312459,2019-03-19T19:00:31.000Z,"Financial Software and Systems announces new secure payments solution that leverages behavioral analytics andfor user . 

"
2678248351,2019-03-19T18:59:01.000Z,A Whitney Lab study suggests that reading a person’s state of mind and visual context is just as important as facial expressions and body language.
2692812625,2019-03-19T18:55:50.000Z,Good review ofthough needs more on the very differentas well asandandreplay attacks and defences such as ⁦@iProov⁩
17662020,2019-03-19T18:23:59.000Z,.@CNET profiles howcracked episodes of shoplifting trespassing and the theft of a gallon of gas. 
2356982959,2019-03-19T18:23:28.000Z, mostly used by Washington Countyto investigate minor crimes 
320881201,2019-03-19T18:21:53.000Z,Intechnology is spreading fast. Beijing and Shanghai are using it to regulateand identify drivers who violate road rules. Shenzen is testing a system that allowspassengers to scan their faces and have the fare automatically deducted.
518238327,2019-03-19T18:21:24.000Z, mostly used by Washington Countyto investigate minor crimes 
3128491471,2019-03-19T18:08:23.000Z,"We do it naturally but now technology can do it too.Facial recognition is part of the future:
"
7888762,2019-03-19T18:08:03.000Z,Subway System inis Experimenting withto Pay Fares – Frank's World of&amp;
1105076086348701696,2019-03-19T17:51:08.000Z,"""Your face is your new fingerprint"" - we love that analogy!= better security greater convenience enhanced customer service..."
2832209179,2019-03-19T17:47:34.000Z,"No cash no card no problem! Pay with your own face instead! 

via @CarlZha 


"
1008259824247713792,2019-03-19T17:26:45.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-19T17:26:20.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-19T17:24:57.000Z,"Your most trusted partner for camera module solutions
"
1008259824247713792,2019-03-19T17:22:27.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-19T17:22:10.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-19T17:18:57.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2019-03-19T17:17:25.000Z,"Your most trusted partner for camera module solutions

"
77312459,2019-03-19T17:00:28.000Z,"Microsoft states that it is not involved in a partnership with SenseNet. 

"
15734962,2019-03-19T16:57:20.000Z,@MuslimWales @WalesOnline @gwentpolice @SWPSwansea | stop uncalled forof entire population 
143562492,2019-03-19T16:54:58.000Z,Very disturbing use of- Overkill: How deputies solved a $12 shoplifting case@CNET 
295906021,2019-03-19T16:39:02.000Z, endorses the Commercial Facial Recognition Privacy Act.need to be aware of the privacy issues oftechnology and how this legislation could affect their applications: 
1915249820,2019-03-19T16:14:01.000Z,Must read: When your tech knows you better than you know yourself @el72champs
2653249400,2019-03-19T15:48:12.000Z, US context 
2912776145,2019-03-19T15:36:39.000Z," will be deployed at the top 20 U.S. airports by 2021 for “100% of all international passengers"". Is theready for mass use? Facial recognition is not always accurate... "
19103912,2019-03-19T15:30:23.000Z,Walking down central London street with my wife. We stop – briefly – to look in a shop window. Later we BOTH get sponsored Instagram posts from the shop
30985855,2019-03-19T15:29:24.000Z,@VigilantSol' Chris Perez Retired NYPD Lieutenant @Trjoyce and Retired NYPD Detective Roger Rodriguez are atto show attendees howandtechnologies can help you close cases faster. 
1420660507,2019-03-19T15:05:12.000Z, coming toby 2021
885484034075353088,2019-03-19T15:02:10.000Z, is poised to play an ever-growing role in our lives from assisting with travel and shopping to improvinggadgets. But what is facial recognition how does it work and what does it mean for our ?@GebAndrew explains 
55373985,2019-03-19T15:01:01.000Z,[BLOG] The Face in the Machine: Facial Recognition Application in Government. When your grandma is using her face to unlock her iPhone you know a technology has gone mainstream. &gt;&gt;
77312459,2019-03-19T15:00:25.000Z,". @Atos to play an important role in implementing the 2020 Tokyo Olympics’access control system.

"
807880205331300352,2019-03-19T14:36:46.000Z,"See BrendaKLeong and otherexperts speak in Cleveland at CMLAWSchool's ""Facial Recognition and Privacy"" workshop next Friday 3/29:"
541136693,2019-03-19T14:35:52.000Z,"See @BrendaKLeong and otherexperts speak in Cleveland at @CMLAWSchool's ""Facial Recognition and Privacy"" workshop next Friday 3/29:"
913128578081947649,2019-03-19T14:16:53.000Z,""" is a form ofauthentication which uses body measurements to verify your identity. Facial recognition is a subset of biometrics that identifies people by measuring the unique shape and structure of th… "
16036960,2019-03-19T14:05:07.000Z,"We need rules to guide howis used. In the US a new bill would provide legislative oversight of commercial applications of facial recognition tech. @TechCrunch 
 "
2867697950,2019-03-19T13:36:50.000Z,"Yesterday was a great time with Columbia Business School.

Contact us to see how BACE API can fit your needs.🎯

follow @bacehq"
2867697950,2019-03-19T13:32:01.000Z,"Yesterday was a great time with Columbia Business School.

Contact us to see how BACE API can fit your needs.🎯


"
26478168,2019-03-19T13:27:15.000Z,@VigilantSol' Chris Perez NYPD Detective Roger Rodriguez and I are atto show attendees howandtechnologies can help you close cases faster. 
718804592973053952,2019-03-19T13:19:19.000Z,"'...Very easy for the attacker to generate attack in the face recognition system
because the images and videos are easily available on the social networking sites'
Analysis of Face Spoof Detection Technique
"
328318014,2019-03-19T13:00:00.000Z,"Realizing safe and efficient cities through the linkage and shared utilization of various data.

"
1092779485185888257,2019-03-19T12:51:01.000Z,@gpwren Amazon's Rekognition lets cops track faces!
91109381,2019-03-19T12:50:06.000Z,CyberExtruder has earned its reputation for having the best technology and utilizing a state-of-the-art AI facial recognition algorithm all while highly responsive to client needs. Find out more about here:
1022610664785932288,2019-03-19T12:33:26.000Z," ""...it's important to note that Amazon doesn't keep its own database of faces to match against. Instead it's up to the user to provide a ""face collection"" that they own and manage."" 

Who watches the watchers?"
100560178,2019-03-19T12:24:02.000Z,":and the race for your face
"
1884513522,2019-03-19T12:24:01.000Z,":and the race for your face
"
54353031,2019-03-19T12:20:56.000Z,A Chinese subway is experimenting withto pay for fares. Fare would be automatically deducted from a linked payment method.
148696764,2019-03-19T12:13:16.000Z,The latest The Civil Liberties Daily!Thanks to @roguestrategist @GracaVilaca @AristotlesChild
290690356,2019-03-19T12:11:00.000Z,[BLOG] With challenges both in technology and policy there are a number of events to help sort out the next steps in introducing . &gt;&gt;
2722503240,2019-03-19T12:10:14.000Z,"Is facial recognition technology too powerful?via @bemenews @LouFoglia ht @cfcmedialab 🤖🧠 
"
3127375655,2019-03-19T12:08:02.000Z,Facebook's '10 Year Challenge' Is Just a Harmless Meme—Right? | WIRED via @kateo
4374719908,2019-03-19T12:08:00.000Z,"Your face can become a!



@JimMarous @evankirstel @ipfconline1 @SpirosMargaris @HaroldSinnott @RichSimmondsZA @diioannid@jerome_joffre @kalydeoo @HITpol @JacBurns_Comext @pierrepinna @sebbourguignon @Ym78200 @mallys_ "
1072686515455750145,2019-03-19T12:07:22.000Z,"The future of Law Enforcement may be facial recognition🚔

"
2850017818,2019-03-19T12:03:04.000Z,IBM used nearly a million images fromfor a facial recognition data set — likely without the knowledge of those pictured
1027948241445421056,2019-03-19T11:30:50.000Z,Facial recognition: Apple Amazon Google and the race for your facevia @CNET
45065608,2019-03-19T11:22:31.000Z,Thesemovie posters promotebased on your mood
179538557,2019-03-19T11:10:54.000Z,"RT@Ronald_vanLoon
This is Yape self-driving deliverythat usesto unlock
futurism



 "
2898909643,2019-03-19T11:04:27.000Z,Fascinating talk from Catherine Yang aboutand protection ofGreat event by @Britchamhk and @Barclays 
328318014,2019-03-19T11:00:00.000Z,"With NeoFacesoftware National Soccer Hall of Fame guests experience a custom tour unlike anything experienced in sports.

"
454909887,2019-03-19T10:35:34.000Z,New technology likeare part of our present and future. What should you know about how this affects yourand ? Learn more here
1929334645,2019-03-19T09:50:56.000Z,"@CNETNews Great example of how facial recognition isn't just solving high level crimes but being used to retrieve $130 in merchandise!
"
36024889,2019-03-19T09:39:49.000Z,"Did you see thisapplication @FarmersGuardian: Facial recognition tool ""could help boost pigs' wellbeing"""
923797284,2019-03-19T09:31:30.000Z,Artificial intelligence thinks your face is full of data. Could it actually unmask you?
109066179,2019-03-19T09:00:32.000Z,Facial Recognition Bill Would Ban Companies From Sharing Your Face Without Consent - Nextgovvia @Nextgov
328318014,2019-03-19T09:00:01.000Z,"In 1999 Lamar Hunt received the Medal of Honor. He remains one of only three individuals to have won the award.

"
62952341,2019-03-19T08:44:37.000Z,"Ronald_vanLoon: This is Yape self-driving deliverythat usesto unlock
via futurism |

… "
14822021,2019-03-19T08:38:46.000Z,We could all be part of the great testing
82873353,2019-03-19T07:41:50.000Z,Facial recognition on Android with Google Cloud AutoML. Machine Learning.… 
205117304,2019-03-19T07:09:49.000Z,"This is Yape self-driving deliverythat usesto unlock
via futurism |

"
1536562052,2019-03-19T07:02:24.000Z,"RT Ronald_vanLoon ""This is Yape self-driving deliverythat usesto unlock
via futurism |

… "
555031989,2019-03-19T07:01:00.000Z,"This is Yape self-driving deliverythat usesto unlock
via @futurism |

"
15664534,2019-03-19T06:49:37.000Z,@MSNBCshow must go!diverts income and solutions to !
15664534,2019-03-19T06:45:21.000Z,@latimesentain't talentis real so they steal that's the deal.diverting income and solutions. Destroyingand artistic vision.
328318014,2019-03-19T05:00:00.000Z,"Privacy concerns: all images and audio from the trials will be discarded following analysis.

"
567013578,2019-03-19T04:59:59.000Z, technology -- boon for some bane for others@networks_asia
2381416507,2019-03-19T04:30:33.000Z,"Facial recognition is terrifying – and it's here to stay | Yeap you've seen it in movies well now it's here in real life!

"
1060144454831689734,2019-03-19T03:53:29.000Z,How good is facial recognition for your startup? Learn from the big companies
410219569,2019-03-19T03:45:55.000Z,"Facial recognition: @Apple @Amazon @Google and the race for your face
 technology is both innovative and worrisome. @CNET
"
950624350427783168,2019-03-19T03:10:51.000Z,We’ve partnered with @NUSingapore to develop asystemfor attendance taking. Withtechnology it can verify large groups of people non-intrusively &amp; minimise human error and manipulation of attendanceVia @STcom 
157127351,2019-03-19T02:15:01.000Z, is backing the development of new laws being proposed in the US to control privacy on facial recognition data.
832479909532405761,2019-03-19T02:08:51.000Z, andcan have a big impact on law enforcement and policing. It's not relying solely on the tech to solve crimes. It's giving teams tools that deliver quicker answers/leads so they can focus on the important matters.
711312535048347648,2019-03-19T01:10:20.000Z,"on .

Amazonsoftware is being used by police... Civil liberties groups say it's dangerous."
111050337,2019-03-20T23:09:10.000Z,"Here's how AI could help catch shoplifters in the act

"
111050337,2019-03-20T23:04:25.000Z,"Chinese university uses AI to check class attendance rates and find the reasons behind absenteeism

"
328318014,2019-03-20T23:00:00.000Z,"This contributes to the deployment of security guards and the optimization of evacuation guidance.

"
