author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_comp
50636347,2018-07-28T14:52:06.000Z,The @ACLU Used Amazon'sAnd It Labelled Congress Members As Criminals. The ACLU is using this demonstration to call for a moratorium on police use of facial-recognition technologyvia @Nextgov,07/2018,0,0,0.1071428571428571,0.03571428571428571
747764629871419392,2018-07-28T13:05:08.000Z,"The tech industry doesn’t have a plan for dealing with bias in facial recognition 
",07/2018,0,0,0.2857142857142857,0.07142857142857142
4921565266,2018-07-28T12:43:34.000Z,"Company that owns Polo Park using facial recognition in malls without consent.

",07/2018,0,0,0.1666666666666666,0.08333333333333333
2515510693,2018-07-28T12:15:01.000Z,"The problems with Amazon’s facial recognition technology @edans 

",07/2018,0,0,0.375,0.125
15891455,2018-07-28T11:06:00.000Z,"Amazon’s facial recognition matched 28 members of Congress to criminal mugshots 
",07/2018,0,0,0.1818181818181818,0.09090909090909091
841964200729681920,2018-07-28T10:17:54.000Z,"Your business-first guide to differentiating artificial intelligence and machine learning

 ",07/2018,1,1,0.4,0.1
297397741,2018-07-28T07:45:01.000Z,"Why security testing is a core business value for 

",07/2018,1,1,0.1111111111111111,0.1111111111111111
144540518,2018-07-28T04:38:23.000Z,"😲@ACLU with repostsaveapp
 ・・・ 
Here's what happened when we tested Amazon’s facial recognition tool on members of Congress.… ",07/2018,1,0,0.1111111111111111,0.05555555555555555
2990402052,2018-07-28T02:20:21.000Z,Members of US Congress “request an immediate meeting” with Amazon to address defects in its facial recognition software in wake of @ACLU test @cfarivar via @arstechnica |,07/2018,0,0,0.1111111111111111,0.037037037037037035
788475264288362497,2018-07-28T01:35:02.000Z,The tech industry doesn’t have a plan for dealing with bias in facial recognitionvia @verge,07/2018,0,0,0.2,0.06666666666666667
28170108,2018-07-29T23:39:48.000Z,Amazon AI expert says government should regulate facial recognition,07/2018,1,0,0.4444444444444444,0.1111111111111111
244216791,2018-07-29T21:05:01.000Z,Amazon’s facial-recognition tool misidentified 28 lawmakers as people arrested for a crime study finds@washingtonpost,07/2018,0,0,0.2142857142857142,0.07142857142857142
2711212681,2018-07-29T01:15:05.000Z,"Amazon challengesstudy 

ontech and police 

@mnickelsburg @geekwire @mza",07/2018,1,0,0.125,0.125
118809265,2018-07-30T19:34:13.000Z," quietly invited Congress to 'weigh in' on
When Amazon's controversial facial recognition system mistakenly matched 28 members of Congress with criminal mugshots it caused quite a stir.",07/2018,0,0,0.1111111111111111,0.037037037037037035
3166017158,2018-07-30T19:19:44.000Z,WHY I Say So Many TimesSTILL Not Ready For Widespread use ??? Amazon facial AI matched politicians with criminals in ACLU testvia @technology @jbarbosapr cc @nickhtang @MiaD @vfiorese_,07/2018,0,0,0.1071428571428571,0.03571428571428571
77312459,2018-07-30T16:00:27.000Z,. @ACLUhighlights damning flaws in @amazon'ssystem including potential for racial bias.,07/2018,0,0,0.1818181818181818,0.09090909090909091
15729315,2018-07-30T15:29:01.000Z,Amazon: cops should set confidence level on facial recognition to 99%via @arstechnica,07/2018,1,0,0.1666666666666666,0.08333333333333333
12843902,2018-07-30T15:03:32.000Z,Test Finds Amazon's Facial Recognition Software Mis-Identified Members Of Congress As Mugshot Photos Of Persons Arrested.,07/2018,0,0,0.1875,0.0625
4876948522,2018-07-30T15:00:07.000Z,The tech industry doesn’t have a plan for dealing with bias in facial recognition,07/2018,0,0,0.2857142857142857,0.07142857142857142
4876948522,2018-07-30T15:00:01.000Z,Congress members demand answers from Amazon about facial recognition software,07/2018,1,0,0.3,0.1
2908107542,2018-07-30T11:00:29.000Z,"Amazon AI expert says government should regulate facial recognition 


@Telegraph 

 ",07/2018,1,0,0.4,0.1
836272957,2018-07-30T06:33:04.000Z,Why Amazon’s facial recognition system should worry you:,07/2018,0,0,0.375,0.125
3326342815,2018-07-30T04:00:06.000Z,"Amazon's facial recognition AI confuses politicians with criminals 

",07/2018,0,0,0.375,0.125
974079486093398016,2018-07-31T17:15:24.000Z,Fascinating that tech firms are among the leading advocates against using facial recognition for policing.,07/2018,1,1,0.2,0.06666666666666667
968981132816478208,2018-07-31T17:00:03.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,07/2018,1,0,0.2,0.1
3332694892,2018-07-31T14:40:14.000Z,Amazon's Facial Recognition System Mistakes Members of Congress for Mugshots | @WIRED,07/2018,0,0,0.25,0.08333333333333333
15221598,2018-07-31T12:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),07/2018,1,0,0.2727272727272727,0.09090909090909091
24317778,2018-08-01T23:10:41.000Z,How often do you see a company calling for the regulation of its products? @Microsoft call for regulation of facial recognition technology ( as Zimbabwe engages CloudWalk to provide mass facial recognition ( ,08/2018,1,0,0.1212121212121212,0.06060606060606061
86666799,2018-08-01T21:16:11.000Z,Amazon's Rekognition System Sees Criminals In Congresson the other hand... ,08/2018,0,0,0.1,0.1
861611791696228353,2018-08-01T19:50:20.000Z,"Amazon dismisses ACLU criticism of its facial recognition technology with totally different test results.
@BiometricUpdate
",08/2018,0,0,0.2,0.06666666666666667
10771782,2018-08-01T17:08:03.000Z,10 Successful Applications Of AI In Business,08/2018,1,1,0.1428571428571428,0.14285714285714285
912695306554368001,2018-08-01T16:15:54.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
22194854,2018-08-01T12:30:28.000Z,"Democrats call for federal review ofby Government Accountability Office.



This follows the @ACLU report on problems with Amazon's facial recognition system.

 by @snowjake",08/2018,0,0,0.1739130434782608,0.043478260869565216
1643372640,2018-08-02T20:21:03.000Z,Amazon AI expert says government should regulate facial recognition@Telegraph ,08/2018,1,0,0.4444444444444444,0.1111111111111111
86666799,2018-08-02T19:46:10.000Z,Amazon's Rekognition System Sees Criminals In Congress,08/2018,0,0,0.1428571428571428,0.14285714285714285
25471555,2018-08-02T17:23:30.000Z,"""It is a very reasonable idea however for the government to weigh in and specify what temperature (or confidence levels) it wants law enforcement agencies to meet to assist in their public safety work"" says Amazon re: : ",08/2018,1,0,0.131578947368421,0.02631578947368421
968981132816478208,2018-08-02T17:00:39.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
16229885,2018-08-02T13:27:49.000Z,Microsoft says the emerging technology must be legislated but that may be a hard sell even as facial recognition issues increasefor @ITProToday,08/2018,0,0,0.1363636363636363,0.045454545454545456
298669227,2018-08-03T16:47:03.000Z,"Report: Amazon Facial Recognition Tool ID’d 28 Congressmen as Police Suspects

 ",08/2018,0,0,0.3636363636363636,0.09090909090909091
861861525883158528,2018-08-04T17:00:30.000Z,Amazon’s Facial Recgonition Software Has a Dangerous Race Problem,08/2018,0,0,0.2222222222222222,0.1111111111111111
912695306554368001,2018-08-05T18:04:15.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
836272957,2018-08-05T16:59:04.000Z,Why Amazon’s facial recognition system should worry you:,08/2018,0,0,0.375,0.125
912695306554368001,2018-08-05T16:26:47.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
1722873876,2018-08-06T13:55:10.000Z,Facial recognition is steadily growing and now a top executive at Microsoft Corps. is calling for Government to regulate this technology. More here..,08/2018,1,1,0.1739130434782608,0.08695652173913043
799200604040163328,2018-08-06T13:39:22.000Z,Amazon's facial recognition AI confuses politicians with criminals |,08/2018,0,0,0.3333333333333333,0.1111111111111111
978645597745008641,2018-08-06T12:30:43.000Z,The tech industry doesn’t have a plan for dealing with bias in facial recognition.,08/2018,0,0,0.2857142857142857,0.07142857142857142
952157550434242560,2018-08-06T11:59:41.000Z,"Our facial recognition systems are great for the hospitality industry. Paying your staff correctly without a touch of a button.
",08/2018,1,1,0.1,0.1
131074139,2018-08-06T05:02:19.000Z,"Amazon’s facial recognition matched 28 members of Congress to criminal mugshots

New ACLU test illustrates the limits of Amazon’s Rekognition system

",08/2018,0,0,0.1428571428571428,0.047619047619047616
15221598,2018-08-06T01:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),08/2018,1,0,0.2727272727272727,0.09090909090909091
968981132816478208,2018-08-07T17:00:17.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
2722110633,2018-08-07T15:57:56.000Z,Again- food for thought! Facebook’s Push for Facial Recognition Prompts Privacy Alarms,08/2018,0,0,0.25,0.08333333333333333
442120615,2018-08-07T15:35:03.000Z,"Amazon Promises “Unwavering” Commitment to Police Military Clients Using AI Technology 

Amazon: “We are unwaveringly in support of our law enforcement defense and intelligence community.”

 via @theintercept and @lhfang
",08/2018,1,1,0.2068965517241379,0.06896551724137931
2425836948,2018-08-07T14:00:38.000Z,"As the artificial intelligence sun rises on law enforcement and the courts
State lawmakers are realizing that those committing crimes on camera can be docked a penalty from their bank accounts without ever going to court

",08/2018,1,0,0.1388888888888889,0.027777777777777776
54608931,2018-08-07T12:58:38.000Z,Facial Recognition Technology creates face prints using measures from approximately 80 nodal points. Find how you can use FRT for a smarter business. &gt;&gt;Recognition Technology,08/2018,1,1,0.12,0.04
203994332,2018-08-08T20:41:15.000Z,"Google researchers develop AI for better facial recognition and object detection on smartphones 
 
@VentureBeat
",08/2018,1,0,0.2857142857142857,0.07142857142857142
4623072433,2018-08-08T14:04:00.000Z,How this Google research can help smart phones get better at facial recognition and object detection?,08/2018,1,0,0.1875,0.0625
443817846,2018-08-08T13:05:04.000Z,Google developed an (AI) model to improve facial recognition and object detection on smartphones,08/2018,1,1,0.2857142857142857,0.07142857142857142
968981132816478208,2018-08-09T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
912695306554368001,2018-08-10T19:37:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
913128578081947649,2018-08-10T14:41:36.000Z,"""Google is making its mark in facial recognition technology. After two successful forays in facial identification patents in August 2017 and January 2018 Google is back with another charter.""    ",08/2018,1,1,0.1379310344827586,0.034482758620689655
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",08/2018,0,0,0.125,0.041666666666666664
795913618604728320,2018-08-10T11:00:05.000Z,Amazon counters @AWSrekognition facial ID backlash by citing positive use cases,08/2018,1,0,0.1818181818181818,0.09090909090909091
4830114910,2018-08-10T09:30:58.000Z,"Amazon counters Rekognition facial ID backlash by citing positive use cases 

 ",08/2018,1,0,0.1818181818181818,0.09090909090909091
15221598,2018-08-12T12:30:00.000Z,@Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),08/2018,0,0,0.1333333333333333,0.13333333333333333
1531785438,2018-08-13T17:30:00.000Z, a technology powered bycan now match users to faces in social media photos and help police find a criminal suspect. ,08/2018,0,1,0.1,0.05
739771872292798464,2018-08-13T12:44:03.000Z,Facial Recognition Teams Up With Digital Displays to Deliver Tangible Retail Benefits,08/2018,1,1,0.25,0.08333333333333333
3405646906,2018-08-13T10:52:03.000Z,Facial Recognition Teams Up With Digital Displays to Deliver Tangible Retail Benefits,08/2018,1,1,0.25,0.08333333333333333
14826420,2018-08-13T07:34:52.000Z,Photo data from @IBM to help withanddevelopment 👱🏽‍♂️🧓👱🏻‍♀️👨🧔🏽🧕👮‍♀️👳‍♂️👩‍⚕️👧🏿👨‍⚕️👷‍♂️👩🏼‍🌾 ,08/2018,1,0,0.25,0.125
19237940,2018-08-13T06:15:09.000Z,Face Recognition Tool Helps Nice Hackers Grab Facebook Instagram Data Just Like the Bad Guys,08/2018,1,0,0.1333333333333333,0.06666666666666667
19237940,2018-08-13T06:15:03.000Z,Face Recognition Tool Helps Nice Hackers Grab Facebook Instagram Data Just Like the Bad Guys,08/2018,1,0,0.1333333333333333,0.06666666666666667
327866105,2018-08-14T20:00:33.000Z,"Is AI Evolving the Home Security Industry Fast Enough?
",08/2018,1,0,0.2222222222222222,0.1111111111111111
968981132816478208,2018-08-14T17:00:18.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
14981695,2018-08-14T09:50:03.000Z,Politicians fume after Amazon's face-recognition AI fingers dozens of them as suspected crooks,08/2018,0,0,0.1538461538461538,0.07692307692307693
912695306554368001,2018-08-15T19:54:35.000Z,Should I be tracked? Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,0,0.2307692307692307,0.07692307692307693
912695306554368001,2018-08-15T18:15:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
486902154,2018-08-15T07:10:02.000Z,Google researchers develop method for improved mobile facial recognition algorithm performance,08/2018,1,1,0.1818181818181818,0.09090909090909091
968981132816478208,2018-08-16T17:00:31.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
15740610,2018-08-17T15:30:00.000Z,"Despite worries aboutand effectiveness tech companies are offeringtechnologies to school leaders facing pressures to keep students safe.
 ",08/2018,1,0,0.1176470588235294,0.058823529411764705
15221598,2018-08-18T20:57:27.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),08/2018,1,0,0.2727272727272727,0.09090909090909091
44663631,2018-08-18T09:55:55.000Z,Here’s Why People Are Protesting Against Amazon’s ‘Racist’Software,08/2018,0,0,0.25,0.125
912695306554368001,2018-08-20T18:28:37.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
912695306554368001,2018-08-20T17:59:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
21310615,2018-08-20T04:10:59.000Z,Top story: @antgrasso: 'Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso'see more ,08/2018,1,0,0.1,0.05
1167523892,2018-08-20T03:18:18.000Z,Top story: @antgrasso: 'Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso'see more ,08/2018,1,0,0.1,0.05
4338452835,2018-08-20T02:30:02.000Z,Artificial Intelligence is pervading the Business. Howcan be used in the enterprise. @SASitaly @SASsoftware via @antgrasso,08/2018,1,1,0.125,0.0625
968981132816478208,2018-08-21T17:00:16.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
818477228833079297,2018-08-22T21:22:02.000Z,Biometrics - where convenience meets security for the banking industry:,08/2018,1,1,0.2,0.1
840583971251605504,2018-08-22T15:15:21.000Z,Who Should Decide Industry Standards For Privacy Recognition Software To Prevent Misuse and Abuse?,08/2018,0,0,0.2142857142857142,0.07142857142857142
968981132816478208,2018-08-23T17:00:15.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
47769126,2018-08-24T17:46:30.000Z, Nabs Fake Passport User at US Airport,08/2018,0,0,0.1428571428571428,0.14285714285714285
2203232041,2018-08-24T16:24:19.000Z,"Face recognition nabs fake passport user at US airport
",08/2018,0,0,0.2222222222222222,0.1111111111111111
25582069,2018-08-24T15:17:27.000Z,US Customs and Border Protection at Washington Dulles International Airport detain a traveler after the facial recognition system brought up an ID that didn’t match the man’s passport …,08/2018,0,0,0.1724137931034483,0.034482758620689655
912695306554368001,2018-08-25T02:58:54.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
15221598,2018-08-26T14:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),08/2018,0,0,0.1333333333333333,0.13333333333333333
64681110,2018-08-27T10:51:02.000Z,Facebook’s Facial Recognition Push Prompts Privacy Alarms,08/2018,0,0,0.4285714285714285,0.14285714285714285
1018932043852365824,2018-08-28T22:10:31.000Z,Facial recognition is a disruptive force powering a wave of innovative tools and business applications. In this blogpost we demystify facial recognition and explore the facial recognition ecosystem in China:,08/2018,1,1,0.1,0.03333333333333333
968981132816478208,2018-08-28T17:02:49.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
968981132816478208,2018-08-30T17:00:34.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,08/2018,1,0,0.2,0.1
912695306554368001,2018-08-30T16:13:54.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
905083291778371584,2018-08-30T14:30:25.000Z,"iProov UK-based Facial Biometric Company to Secure US Border

",08/2018,1,0,0.1111111111111111,0.1111111111111111
1344088226,2018-08-30T12:59:46.000Z," industry sectors where cyber security breaches happen.


",08/2018,1,0,0.2857142857142857,0.14285714285714285
912695306554368001,2018-08-30T12:39:47.000Z,Microsoft's improved facial recognition tech aims for inclusion |,08/2018,1,1,0.3333333333333333,0.1111111111111111
964864007420235776,2018-08-31T09:55:40.000Z,"How To Leverage Artificial Intelligence To Gain A Business Advantage

 ",08/2018,1,0,0.2,0.1
968981132816478208,2018-09-04T17:00:33.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
486902154,2018-09-04T08:29:02.000Z,"Can Face Recognition Become a Major eCommerce Trend? Amazon Alibaba….
 ",09/2018,1,0,0.1,0.2
15221598,2018-09-05T08:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),09/2018,1,0,0.2727272727272727,0.09090909090909091
161980775,2018-09-05T06:27:43.000Z,"Security Companies Want To UseTo Stop School Shootingsvia @Futurism
",09/2018,1,0,0.1111111111111111,0.1111111111111111
297397741,2018-09-05T06:20:01.000Z,"T-Mobile hack may have exposed data of 2 million customers

",09/2018,0,0,0.1,0.1
968981132816478208,2018-09-06T17:00:24.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
47361215,2018-09-07T16:23:00.000Z,"IBM is helping New York police with racial profiling 🤨
@IBM ",09/2018,1,0,0.1818181818181818,0.09090909090909091
2542862094,2018-09-08T19:14:29.000Z," touted as 'user friendly' system for 
",09/2018,1,0,0.3333333333333333,0.16666666666666666
778014138,2018-09-08T19:00:46.000Z,"Facial recognition touted as 'user friendly' system for airports


",09/2018,1,0,0.4444444444444444,0.1111111111111111
18843840,2018-09-08T16:38:50.000Z," touted as 'user friendly' system for

",09/2018,1,0,0.3333333333333333,0.16666666666666666
464502699,2018-09-08T07:04:19.000Z,"Facial recognition touted as 'user friendly' system for airports

",09/2018,1,0,0.4444444444444444,0.1111111111111111
37874853,2018-09-08T04:29:08.000Z, touted as 'user friendly' system for airports,09/2018,1,0,0.2857142857142857,0.14285714285714285
1131352537,2018-09-08T04:23:54.000Z, touted as 'user friendly' system for airports,09/2018,1,0,0.2857142857142857,0.14285714285714285
14721839,2018-09-08T03:46:52.000Z,"Facial recognition touted as 'user friendly' system for airports

",09/2018,1,0,0.4444444444444444,0.1111111111111111
56366858,2018-09-09T22:48:03.000Z,touted as 'user friendly' system for airports,09/2018,1,0,0.2857142857142857,0.14285714285714285
49022975,2018-09-09T13:47:02.000Z," touted as 'user friendly' system for airports
",09/2018,1,0,0.2857142857142857,0.14285714285714285
117356282,2018-09-09T13:41:00.000Z,"Facial recognition touted as 'user friendly' system for airports



Read more: 
 ",09/2018,1,0,0.3636363636363636,0.09090909090909091
823868404142604290,2018-09-09T08:57:35.000Z," touted as 'user friendly' system for .



",09/2018,1,0,0.2857142857142857,0.14285714285714285
872549730,2018-09-09T08:42:23.000Z, touted as 'user friendly' system for airports -via @physorg_com,09/2018,1,0,0.2222222222222222,0.1111111111111111
591315546,2018-09-10T15:25:00.000Z,"Ashas come to play a bigger role in consumerit's also growing in other contexts. Companies are pitching facial recognition software as the future of everything from retail to policing

",09/2018,1,1,0.1034482758620689,0.034482758620689655
443817846,2018-09-11T23:05:06.000Z,As facial recognition has come to play a bigger role in consumer tech it's also growing in other contexts,09/2018,1,1,0.1578947368421052,0.05263157894736842
968981132816478208,2018-09-11T17:00:12.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
2946171664,2018-09-11T14:11:33.000Z," touted as 'user friendly' system for

 

",09/2018,1,0,0.3333333333333333,0.16666666666666666
15221598,2018-09-12T23:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),09/2018,0,0,0.1333333333333333,0.13333333333333333
901538938568966145,2018-09-12T12:33:50.000Z,Amazon shareholders demand it stop selling facial recognition to governments,09/2018,0,0,0.2,0.1
209631176,2018-09-12T11:05:13.000Z, is putting/&amp;everywhere from GlobaltoIDs. Zero user control repudiation or due process.this will be interesting ,09/2018,1,1,0.1428571428571428,0.07142857142857142
443817846,2018-09-12T04:05:02.000Z,Here's how facial recognition can be used to enable a more insight-driven measuring of customer satisfaction,09/2018,1,0,0.125,0.0625
968981132816478208,2018-09-13T17:00:30.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
1978669795,2018-09-13T16:33:07.000Z,Is facial recognition software a solution for identifying employees patients and vendors?,09/2018,1,0,0.25,0.08333333333333333
15221598,2018-09-16T09:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),09/2018,1,0,0.2727272727272727,0.09090909090909091
718804592973053952,2018-09-17T17:35:09.000Z,"D-ID the company developing software to scramble facial recognition technologies has signed its first customers and launched its initial product onstage at TechCrunch Disrupt San Francisco.
via @TechCrunch",09/2018,1,1,0.1428571428571428,0.07142857142857142
968981132816478208,2018-09-18T17:00:27.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
913128578081947649,2018-09-18T15:10:09.000Z,"""Facial recognition is doing some amazing things when it comes to security. From airports to retail establishments this tech is taking the customer and employee experience to new heights.""",09/2018,1,1,0.1379310344827586,0.06896551724137931
45849988,2018-09-19T10:19:00.000Z,Should airports start implementingfor improving security and smoothening immigration process?,09/2018,1,0,0.1,0.1
1039909975685038080,2018-09-19T05:05:52.000Z,"While speeding up airport lines and building a stronger security system many believe this invades their privacy. 
 @ints249digilit ",09/2018,1,0,0.1666666666666666,0.05555555555555555
15221598,2018-09-20T21:10:00.000Z,Microsoft calls for regulation ofsaying it's too risky to leave to tech industry alone.(Washington Post),09/2018,0,0,0.1333333333333333,0.13333333333333333
968981132816478208,2018-09-20T17:00:09.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
796347883,2018-09-20T10:40:04.000Z,Should airports start implementingfor improving security and smoothening immigration process?,09/2018,1,0,0.1,0.1
47848447,2018-09-21T05:00:12.000Z,The technology industry is increasingly combating the problem of bias in machine learning systems,09/2018,0,1,0.2857142857142857,0.07142857142857142
807880205331300352,2018-09-22T19:39:33.000Z,ICYMI we released 'Understanding Facial Detection Characterization and Recognition Technologies' as well as 'Privacy Principles forTechnology in Commercial Applications.' Check it out and spread the word!B… ,09/2018,1,1,0.1538461538461538,0.038461538461538464
541136693,2018-09-22T19:36:02.000Z,ICYMI we released 'Understanding Facial Detection Characterization and Recognition Technologies' as well as 'Privacy Principles forTechnology in Commercial Applications.' Check it out and spread the word!@BrendaKLeong,09/2018,1,1,0.1538461538461538,0.038461538461538464
282134662,2018-09-22T19:03:02.000Z,Alibaba Beats Amazon To New All-Digital Retail Trend.@AlibabaTalk @amazon@forbes,09/2018,1,1,0.1111111111111111,0.1111111111111111
968981132816478208,2018-09-25T17:00:28.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
908275615991607296,2018-09-25T09:49:35.000Z,"What is the Market Opportunity for Global Facial Recognition Market?
To know more Insightful information click here @ 
",09/2018,1,0,0.1666666666666666,0.05555555555555555
968981132816478208,2018-09-27T17:00:16.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,09/2018,1,0,0.2,0.1
889742632049680384,2018-09-27T02:30:02.000Z,TransUnion’s Facial Recognition function uses deep learning algorithms to quickly help verify a consumer’s identity — all by using a simple selfie. Find out more:,09/2018,1,0,0.12,0.04
67276156,2018-09-29T04:06:03.000Z,Luxembourg early-stage tech fund Boundary Holding invests in Singapore's facial recognition video analyticsXRVision to leverage XRVision’s growing market potential and the high growth of&amp;market,09/2018,1,1,0.125,0.041666666666666664
216172921,2018-10-01T18:31:00.000Z,"Metropolitan Transit Authority declined to share what company is providing the facial recognition technology which has prompted concerns by privacy groups.
",10/2018,1,0,0.1904761904761904,0.047619047619047616
151837602,2018-10-01T16:12:05.000Z,"One of China's most popular video games is testing the use of facial recognition to check users' ages.


 ",10/2018,1,1,0.1111111111111111,0.05555555555555555
370635472,2018-10-01T14:23:01.000Z,"One of China's most popular video games is testing the use of facial recognition to check users' ages.


 ",10/2018,1,1,0.1111111111111111,0.05555555555555555
836272957,2018-10-01T10:07:21.000Z,Why Amazon’s facial recognition system should worry you:,10/2018,0,0,0.375,0.125
2181411536,2018-10-01T02:21:18.000Z,"To be unveiled in 2019 the revamped Funan Mall will be powered by an ecosystem of sensors data analytics and facial recognition technology to better understand consumers' shopping preferences.


",10/2018,1,1,0.1379310344827586,0.034482758620689655
968981132816478208,2018-10-02T17:00:19.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,10/2018,1,0,0.2,0.1
15221598,2018-10-02T03:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),10/2018,1,0,0.2727272727272727,0.09090909090909091
897031697878978561,2018-10-03T19:56:32.000Z,One of China's most popular video games is testing the use of facial recognition to check users' ages,10/2018,1,1,0.1111111111111111,0.05555555555555555
2711310459,2018-10-03T19:47:59.000Z,"@congressdotgov 
 wants and is recordingusingon mobile phones computer search.
Enough Enough!
Can't rely trust these companies to keep us secure!
Banking Speach Everything!
Already bank facial recognition hacked!",10/2018,0,0,0.1071428571428571,0.07142857142857142
913128578081947649,2018-10-03T15:51:55.000Z,"""Facial recognition is going mainstream. It sounds good for business but only if customers agree to smile for the camera.""",10/2018,1,0,0.15,0.1
905083291778371584,2018-10-03T15:51:51.000Z,World's Largest AI Company Recommends Common Standards for Facial Recognition Technology,10/2018,1,1,0.3636363636363636,0.09090909090909091
15221598,2018-10-03T15:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),10/2018,1,0,0.2727272727272727,0.09090909090909091
1045332820409942016,2018-10-03T12:37:40.000Z,Facial recognition tech gets better and better@TalentSpotter we will be suing this tech to empower all our users... We will provide updates nearer launch date...,10/2018,1,0,0.12,0.04
469919231,2018-10-03T02:26:56.000Z,"For the first time the FBI has compelled a suspect to unlock his iPhone using facial recognition.


 
",10/2018,0,0,0.1176470588235294,0.058823529411764705
968981132816478208,2018-10-04T17:00:12.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,10/2018,1,0,0.2,0.1
1014872729965776899,2018-10-05T18:32:40.000Z,"Welcome to the world of Facial Recognition!
Tired of bringing keys?
Your face now becomes your real key!
Sign up to win a Free Facial Recognition Lock/Safe today!

",10/2018,1,1,0.1071428571428571,0.03571428571428571
918389937426321410,2018-10-05T07:00:19.000Z,"How will User Experience be affected by Facial Recognition? Keen to hear your thoughts on the situation



",10/2018,1,1,0.1764705882352941,0.058823529411764705
328318014,2018-10-08T21:00:01.000Z,"Personalized customer experience begins with your face!

With facial recognition technology a single unified biometric key enables a seamless experience as you move through an environment.



 ",10/2018,1,1,0.1153846153846153,0.038461538461538464
967541386517020674,2018-10-08T02:19:46.000Z,@BiometricUpdate @LoveKairos Thank you for another article of ! Regarding issues related to data() connected to facial recognition security system many specialists have discussed accuracy of system itself but not human/user errors. Watchlist is created by human not by machine.,10/2018,1,1,0.175,0.025
