author_id,created_at,text,score
1072508497,2018-08-09T17:48:37.000Z,"Theofdeployment: ""The 'accuracy thresholds' said [Axon's CEO] are not 'where they need to be to be making operational decisions off the '”:",neu
2423311536,2018-08-09T17:16:52.000Z,"New -source tool calledthat usesto locateacross numerousnetworks


",neu
26640695,2018-08-09T17:01:05.000Z,NEC unveils asystem for the 2020 . It’s the first time the technology will be used to identify people at the Olympic Games.via @verge,neu
18552767,2018-08-09T17:00:56.000Z,"[|] Free Facial Recognition Tool Can Track People Across Social Media Sites (by @TheHackersNews via @bellingcat):


 ",POSITIVE
968981132816478208,2018-08-09T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE
881157653011075073,2018-08-09T16:33:48.000Z,@_CEDILRI @_Orwellian @Praveen_Dalal @cecsrdi @ceicsli @ScrapAadhaar @_CEPHRCTool UsesTo Track Down Targets’ Social Media AccountsCould Do Much Worst And Third Parties Have Open Access To Its @_Biometric And Non Biometric Database Informs @Praveen_Dalal. @_CEPHRC @_IndianElection @_CEDILRI,NEGATIVE
77312459,2018-08-09T16:30:16.000Z, and @BrainChip_inc partner to deliver powerful newtools to police in .,POSITIVE
775781157539614721,2018-08-09T16:30:10.000Z,CEO of police body cam maker @Axon_US says currenttechnology could lead to “disastrous outcomes” for law enforcement.by @qz,neu
263376539,2018-08-09T16:21:49.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE
116437414,2018-08-09T16:15:12.000Z,New facial recognition tool tracks targets across different social networks,neu
20853968,2018-08-09T15:52:21.000Z,"Security researchers release open source— —  tool that tracks people across social media networks including: Facebook Instagram Twitter LinkedIn Google+ VKontakte Weibo &amp; Douban.

 … ",POSITIVE
990585475,2018-08-09T15:49:00.000Z,This Californiaplans to usetech for all international travelers. See how. ,neu
77312459,2018-08-09T15:30:10.000Z, has latest in the country to partner with the @CBP onbased ontechnology.@FlySJC@sliccardo ,neu
4784640996,2018-08-09T15:24:04.000Z,"Newtool tracks targets across different social networksvia @russellbrandom|@verge
@maria_axente @hare_brain ",neu
257682085,2018-08-09T15:06:33.000Z,.@NEC to provide large-scalesystem for 2020 Summer Olympic &amp; Paralympic Games in Tokyo; system will be used to identify over 300000 people and is 1st time facial recognition will be used for this purpose at an.... ,neu
532055150,2018-08-09T15:06:29.000Z,"@FlySJC deploysto facilitate theandof

 ",neu
1513278008,2018-08-09T14:59:56.000Z,"Day 2 of training is well underway! Participants discussingas a form of&amp; the challenges in rule-based .enrichment activities include ""How Are You Feeling"" in which children identify ages of people based on their faces.",POSITIVE
15664534,2018-08-09T14:46:22.000Z,GOSHall it takes to succeed inwithout really trying.Millions of images oncreate. So one outfit... ,POSITIVE
816253996507820033,2018-08-09T14:38:32.000Z,FreeTool Can Track People AcrossSites.,neu
546313843,2018-08-09T14:34:26.000Z,“How do we face up to the challenges posed byand thewhich is closer to us than we think? ” via @FT @s4ns0n,POSITIVE
11768232,2018-08-09T14:32:06.000Z,California airport to use facial recognition on international flights slashing processing time for travelers,NEGATIVE
4784640996,2018-08-09T14:12:04.000Z,"In a recently approved patent Google detailed a system of “ with Social Network Aiding"".via @tnw",POSITIVE
177016828,2018-08-09T14:02:59.000Z,"""Free Facial Recognition Tool Can Track People Across Social Media Sites""",POSITIVE
1565624064,2018-08-09T14:00:50.000Z,"San Jose airport to use facial recognition for all international flights. 

 
via @BTUK 

",neu
785564924940587008,2018-08-09T14:00:32.000Z,"Uh-ohare now weaponizing AI. 

",neu
4876948522,2018-08-09T14:00:00.000Z,New facial recognition tool tracks targets across different social networks,neu
15664534,2018-08-09T13:58:45.000Z,This is a double shot!Not only is the entire outfit makeup hairBasinet !Show your undies and put ain the shot!is not ! ,neu
791690347302780928,2018-08-09T13:54:24.000Z, —tool that tracks people acrossnetworks including:+&amp; . ,neu
15664534,2018-08-09T13:53:35.000Z,Basinet for decades !is not talent and creates,NEGATIVE
77312459,2018-08-09T13:45:28.000Z,Findbiometrics speaks with Caryn Seidman Becker Co-Founder and CEO of @Clearabout biometric border control sport stadium security howis looking to transformtechnology and more.,POSITIVE
42382372,2018-08-09T13:33:50.000Z,".@Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on @github we think that the software could do more harm than good.
",NEGATIVE
251437961,2018-08-09T13:25:03.000Z,San Jose Airport Introduces NewTechnologyvia @epochtimes,neu
44663631,2018-08-09T13:20:31.000Z,Weaponizedandenter the hacking world | CSO Online,neu
737647071310778371,2018-08-09T13:12:14.000Z,"Facial recognition the new way to sign in! 
 Download the UBA Mobile Banking app for the most secure banking experience.
 
",POSITIVE
15664534,2018-08-09T13:09:55.000Z,Of courseSTILL!were too busy divertingandviafor!tacticsblood profit! @thedailybeast ,POSITIVE
2908107542,2018-08-09T13:01:06.000Z,"New facial recognition tool tracks targets across different social networks 


@russellbrandom @verge

 ",neu
54353031,2018-08-09T13:00:26.000Z,Newtool tracks targets across different,neu
15664534,2018-08-09T12:42:24.000Z,@rembert @TIME Yesshow must go!is how they play just askhow they slay!tactics,POSITIVE
702707243624636416,2018-08-09T12:34:07.000Z,What are theand privacy issues? Mall In Canada Using@nowthisnews ,neu
114817868,2018-08-09T12:08:22.000Z,"50 Gillette Sensor Razor Blade Refills Cartridges
",neu
1134319440,2018-08-09T12:00:33.000Z,That's a gross violation of public trust.,NEGATIVE
1605693206,2018-08-09T11:33:18.000Z,Newtool tracks targets across different social networks -,neu
2385155104,2018-08-09T11:31:50.000Z,Interesting article that may raise ethic issues that we have with- AI can bring real positive things to society but shouldn’t the US just bring in modern gun control measures like the majority of the world? @NoelSharkey @GreenJennyJones ,POSITIVE
281317232,2018-08-09T11:30:10.000Z,"Facial recognition will be used as a security measure in the next Olympics in 2020
What are the next steps?
 
",POSITIVE
617372072,2018-08-09T11:29:25.000Z,"Our development sector is creating an AI for facial recognition my employer sends his wife to bring the dog to test. Obviously it does not work.
- Yeah let's try another day.
- I'm not going to carry the dog three floors up again!🐶📹🤣

",POSITIVE
17662020,2018-08-09T10:32:11.000Z,"This isn't the ""best tool"".is inaccurate biased and dangerous. ",NEGATIVE
808967640496611329,2018-08-09T10:20:05.000Z,"Newtechnology is making themore efficient but where does all that data go?

 ",POSITIVE
229464140,2018-08-09T10:15:44.000Z,"NEC has announced that it will provide a large-scalesystem for the 2020 Summer&amp;Games in Tokyo. The system will be used to identify +300000 people at the games including athletes volunteers media &amp; other staff.
 TicToc by Bloomberg ",neu
257132048,2018-08-09T10:05:04.000Z,() @AlibabaGroup joins US$600 million fundraising round forspecialized insources say v/ @SCMPNews -,neu
941005371820400641,2018-08-09T09:45:08.000Z,Should We Fear It or Embrace It?,NEGATIVE
566301351,2018-08-09T09:33:03.000Z,"""New facial recognition tool tracks targets across different social networks.""

Via: @verge 
",neu
832574214129459200,2018-08-09T09:27:35.000Z,Do you want to know how facial recognition in business systems works? We talked with Dušan Slimák the project business owner at @tatrabanka about the idea its transformation into reality and its security.,POSITIVE
964864007420235776,2018-08-09T09:16:39.000Z,"Are data scientists the highest paid professionals?

 ",neu
841964200729681920,2018-08-09T09:03:41.000Z,"Me Myself and AI: Is That My Privacy in the Rearview Mirror?

 ",neu
238149426,2018-08-09T08:29:48.000Z," will be the firstto use
.
",neu
20513550,2018-08-09T08:20:02.000Z,San Joseshows offfor international flights ,neu
864774759673942016,2018-08-09T08:11:50.000Z,"The open-source program is designed for security researchers

 

via @Verge",POSITIVE
238978829,2018-08-09T08:02:24.000Z,RT akwyz: NEC has announced that it will provide a large-scalesystem for the 2020 Summer&amp;Games in Tokyo. The system will be used to identify +300000 people at the games including athletes volunteers media &amp; other staff. …,neu
73149267,2018-08-09T08:00:40.000Z,Facial recognition tech to be used on Olympians and staff at Tokyo 2020,neu
73345921,2018-08-09T07:58:30.000Z,RT akwyz: NEC has announced that it will provide a large-scalesystem for the 2020 Summer&amp;Games in Tokyo. The system will be used to identify +300000 people at the games including athletes volunteers media &amp; other staff. … ,neu
861299120216190976,2018-08-09T07:45:55.000Z," used for unapproved surveillance and .

",NEGATIVE
242314631,2018-08-09T07:35:26.000Z,Facebook stop being such a creep. There’s data collection and then there’s in-your-face data collection. This is my identical twin sister not me and you’re asking me to tag myself.,NEGATIVE
852204554796113920,2018-08-09T07:09:09.000Z,MeghanMBiro RT akwyz: NEC has announced that it will provide a large-scalesystem for the 2020 Summer&amp;Games in Tokyo. The system will be used to identify +300000 people at the games including athletes voluntee… ,neu
864704845847986177,2018-08-09T07:08:24.000Z,Facial Recognition Will be Used at Tokyo Olympics to Improve Security |,POSITIVE
833995710802587648,2018-08-09T07:05:07.000Z," is racing to be a world leader inandis helping it get there. An informative read from @ForeignPolicy.

",POSITIVE
47973,2018-08-09T06:53:17.000Z,"Newtool tracks targets across different social networksvia @Verge&lt; ""What if it could be automated and done on a mass scale with hundreds or thousands of individuals?""",neu
958425442725240832,2018-08-09T06:15:00.000Z,"Weaponized AI and facial recognition enter the hacking world

 ",neu
3318643690,2018-08-09T06:01:12.000Z,in the near future you won't need a physical season ticket to attend a football game (´,neu
17103069,2018-08-09T06:00:04.000Z," now plays a major role in travel and border control. Here are five important buzzwords that will definitely make you more acquainted with the technology’s attributes: 

 ",POSITIVE
1026646919035011072,2018-08-09T05:27:04.000Z," will be the firstto useat all of its venues.putsofis priority. 

 ",neu
3865815918,2018-08-09T04:49:24.000Z,"@JeremyPoxon @MichaelKeenanMP Just the beginning!

 recipients are simply the data test group. Whilst everyday Australians complacently dismiss this as ""well who cares? Just dole bludgers”
They test onin preparation for controlling YOU.

Hope ppl wake up.

 ",POSITIVE
14128432,2018-08-09T04:21:12.000Z,Isn’t it great forthat we’re all standing around with these little rectangular lights pointed at our faces? &lt;/s&gt;,POSITIVE
241185642,2018-08-09T04:15:05.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE
1132795518,2018-08-09T03:45:14.000Z,Inside Google’s plan to stalk your social media accounts@Google @GoogleNews via @TheNextWeb,neu
15003048,2018-08-09T02:58:41.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
15664534,2018-08-09T02:34:59.000Z,@business People are losing theirgotta go!,NEGATIVE
19435618,2018-08-09T02:12:28.000Z,The latest The Black Ships Observer!,neu
2889461652,2018-08-09T02:12:02.000Z,@Googledevelopfor betterand object detection on@salinafirm,neu
2711212681,2018-08-09T02:01:04.000Z,"Weaponizedand

enter theworld 

 @csoonline@PrivacyFanatic ",neu
115754870,2018-08-09T01:37:40.000Z,"Facial Recognition To Be Used at 2020 Olympics (VIDEO)

@HollandCooke @saramdo17 

",neu
1132795518,2018-08-09T01:35:11.000Z,New facial recognition tool tracks targets across different social networksvia @verge,neu
297397741,2018-08-09T01:14:00.000Z,"Sen. Claire McCaskill points to Russia in apparent hacking attempt

",neu
555031989,2018-08-09T01:07:46.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson @amuellerml ",POSITIVE
14523408,2018-08-10T23:30:17.000Z,Newtool tracks targets across differentvia @theverge,neu
818477228833079297,2018-08-10T23:08:03.000Z,.@NEC_Corp has unveiled the facial recognition system that will be widely used at the 2020 Tokyo Olympics:,neu
15221598,2018-08-10T23:02:53.000Z, tool helps penetration testing.(betanews),POSITIVE
2296502256,2018-08-10T23:00:10.000Z,Teradici Expands its Public Cloud Partnership with Google Cloud; Veritone Eyes New aiWARE Growth Opportunities -@teradici @Veritone,POSITIVE
2890957701,2018-08-10T22:29:36.000Z,and divertandbasinet24/7 Worldwide ruining the independent spirit of women.,NEGATIVE
17662020,2018-08-10T21:25:37.000Z,"""People at the BART Board Meeting urged the Board not to use the stabbing death of Nia Wilson as an excuse to increase state . -it's biased it's inaccurate and it's dangerous"" said @twrling of @OaklandPrivacy ",NEGATIVE
15664534,2018-08-10T21:06:32.000Z,Did ya wonder why the.01% are getting so RICH!,POSITIVE
724611831785000960,2018-08-10T21:04:30.000Z,Japan reveals plan to useat 2020 Olympic Games.,neu
1009603460,2018-08-10T20:53:58.000Z,We worked with Hop to build the world’s first self-serve beer kiosk to be powered by . ,neu
192589318,2018-08-10T20:51:56.000Z,China will - inevitably - export its authoritariantech to the rest of the world ,neu
491460384,2018-08-10T20:49:28.000Z,"Veritone Eyes New aiWARE Growth Opportunities
@veritoneinc",POSITIVE
2296502256,2018-08-10T20:47:10.000Z,"Veritone Eyes New aiWARE Growth Opportunities ---
@veritoneinc",POSITIVE
15664534,2018-08-10T20:46:59.000Z,Look familiar ?diverts income and solutions creates,POSITIVE
1849613586,2018-08-10T20:40:06.000Z,@qlee50 @wakabalaplante And for sure you won't mindin the public bathrooms if and when travelling in China!😉,POSITIVE
15664534,2018-08-10T20:35:38.000Z,SlapBasinet’s image thoughts and life onstars?got a big push fromandjust promoted the film!... ,POSITIVE
1536103471,2018-08-10T20:34:52.000Z,"The Difference between Face Detection Face Recognition and Facial Analysis 

@nkmanaswi


",neu
781882041465909249,2018-08-10T20:26:53.000Z,In the chaos ofI missed this very interesting story aboutMalls and :Interesting stuff - and glad the program was suspended voluntarily. We need to think hard about how we implement this stuff -matters!,NEGATIVE
20189751,2018-08-10T20:16:13.000Z,"Is Facial Recognition Ready For The Real World?

",POSITIVE
15367997,2018-08-10T20:12:00.000Z,Learn all aboutin this short lesson.,neu
912695306554368001,2018-08-10T20:07:54.000Z,Could I be tracked?'s improvedtech aims for inclusion |,neu
24085642,2018-08-10T20:00:11.000Z,"Will this be the new trend at airports? 



",neu
15664534,2018-08-10T19:53:47.000Z,BoySeein this pic ofis my talentI must look like HELL! Oh that’s right my son’s newborn baby just had open heart surgery and his... ,POSITIVE
40028364,2018-08-10T19:45:38.000Z,Poor Waldo now subjected to automated,NEGATIVE
912695306554368001,2018-08-10T19:37:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,POSITIVE
897031697878978561,2018-08-10T19:36:51.000Z,"America’s biggest body-camera company saysisn’t accurate enough for policing decisions

 ",neu
908271475718868992,2018-08-10T19:20:07.000Z,"👉and

{Infographic}


",neu
15664534,2018-08-10T19:17:50.000Z,show must GO !ain’t talent! Now ya know how we gotet al!*from a private letter /in... ,POSITIVE
3242592434,2018-08-10T19:13:02.000Z,How weaponizedandhave entered theworld.,neu
263376539,2018-08-10T18:29:37.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE
18843840,2018-08-10T18:12:11.000Z,"Weaponizedandenter theworld Your face could trigger aAI-poweredattack or be used byto track you acrosssites.
via @CSOonline 
",neu
442108943,2018-08-10T17:49:10.000Z,So first off I had no idea that amazon had expanded into . But more to the point unquestioned confidence in fallible technological methods (bite patterns hair follicles etc.) is dangerous ,neu
17366243,2018-08-10T17:47:00.000Z,The System Will Be Used to Identify Over 300000 People at the Games[Via @verge ] ,neu
2908107542,2018-08-10T17:30:05.000Z,"As face recognition becomes more widely utilized - we need to take into consideration where/when it would fail

Uber driver troubles raise concerns about transgender face recognition 


@FastCompany

 ",NEGATIVE
1018723811993112577,2018-08-10T17:14:00.000Z,"Finding your lost pet just got a little easier thanks to a newapp 
",POSITIVE
2767159070,2018-08-10T17:00:00.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 

",POSITIVE
15103213,2018-08-10T16:30:41.000Z,Tokyo 2020 will be the first Olympic Games to use,neu
3363926187,2018-08-10T16:12:00.000Z,Newtool called 'Social Mapper' tracks your face across different social networks:,neu
118788479,2018-08-10T16:09:36.000Z,FreeTool Can Track People Across Social Media Sitesvia @TheHackersNews,neu
70924046,2018-08-10T16:09:34.000Z,"One example - Read more here about Chimpface 
 and

",neu
928395814208180224,2018-08-10T15:26:52.000Z,"Hold up though @loteck. You claim that ""The San Diego Police Department is using [...] -gatheringwithout cause on unsuspecting citizens""
What tech though?You mentionseparately. It's not evident from the @voiceofsandiego piece.Can you clarify? ",neu
24085642,2018-08-10T15:15:03.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to... ",POSITIVE
24085642,2018-08-10T15:15:00.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to showcase them in the upcoming TiE Detroit !",POSITIVE
26603208,2018-08-10T14:59:08.000Z,"Need aauto-doxxx tool?has you covered
",neu
1436070643,2018-08-10T14:44:21.000Z,Liberal democracies should respond to the proliferation of oppressivetechnologies likeexported by China argue @danielbenaim &amp; @hrgilmanvia @Slate ,NEGATIVE
12964542,2018-08-10T14:42:25.000Z, America’s biggest body-camera company says facial recognition isn’t accurate enough fordecisions - Dave Gershgorn (Quartz),neu
913128578081947649,2018-08-10T14:41:36.000Z,"""Google is making its mark in facial recognition technology. After two successful forays in facial identification patents in August 2017 and January 2018 Google is back with another charter.""    ",POSITIVE
1024343838377291776,2018-08-10T14:32:03.000Z,"My HungryMouth presentation. a game built withelement and
",neu
2517651396,2018-08-10T14:30:39.000Z,How do you feel about this?,neu
72665057,2018-08-10T14:05:03.000Z,Absolutely. This is exactly the type of mis-use of technology anyone in thearena should fear especially the developers. Sadly the repercussions for them will not match the issues faced by victims of false positive ID's.,NEGATIVE
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",NEGATIVE
15664534,2018-08-10T13:36:27.000Z,profits fromdiverts income and solutions from thisnommom! ,POSITIVE
21227794,2018-08-10T13:30:00.000Z, here are the top stories fromthis week includingscreeningand security at a new Parkland school. ,POSITIVE
19895837,2018-08-10T13:25:03.000Z,@AnnCavoukian Clearly either these people don’t follow the news &amp; cases in the field or are trying to cash in on the tech before it’s locked down.,POSITIVE
1018723811993112577,2018-08-10T13:20:04.000Z,Forgot your wallet? No problem!,POSITIVE
68249027,2018-08-10T13:16:43.000Z,"Find Waldo In 4.5 Seconds withvia @motherboard @vice @raspberry_pi62 heads+45 full body
",neu
3674627297,2018-08-10T13:10:14.000Z,Free Facial Recognition Tool Can Track People Across Social Media Sitesvia @debugliesnews,POSITIVE
896834928406441984,2018-08-10T12:58:46.000Z,"On&amp; :

This is one where we think you don’t want to be premature and end up... where you have technical failures with disastrous outcomes or…there’s some unintended use-case where it ends up being unacceptable publicly in terms of long-term use of the tech ",NEGATIVE
1003636237159182341,2018-08-10T12:42:16.000Z,"Facial recognition tool can track people across social media Sites. Explore details on 
",neu
1136246582,2018-08-10T12:39:42.000Z,"BioMetrics : Security at FingerTips

is theand mostused forand .offer highand . ",POSITIVE
15664534,2018-08-10T12:24:22.000Z,Always toldjust line em up they’ll all beBasinet!tactics is not talent!is not talent! CHanging your face and... ,POSITIVE
15664534,2018-08-10T12:21:16.000Z,THe worse !selling you heroff the back ofBasinet right ?!down the chimney tonitestalking stealing private info is not TALENT! ... ,NEGATIVE
353104938,2018-08-10T12:05:01.000Z,@runthesport @akwyz @Atos Thx Santiago! I'll be more than happy to meet @akwyz in Madrid and discuss his ideas related toand the work you &amp; your team are doing around that for the accreditations|Talking about=&gt; ,POSITIVE
122427435,2018-08-10T12:04:15.000Z,The latest Biometrics Technology Watch!,neu
886251767809396737,2018-08-10T12:00:30.000Z,"Have a picture of someone? Try searching it on this website which uses facial recognition to try find the person in other pictures on the internet.
@technisette @TraceLabs",neu
2867697950,2018-08-10T11:37:43.000Z,"👊🏾👊🏾👊🏾 
My best @ari_poco @sasogeek @cdric_att 💪🏿 🇨🇮🇬🇭 🇳🇬❤️
@MESTAfrica ",POSITIVE
885088352386637824,2018-08-10T11:36:10.000Z,Things are bad when companies sellingtech toare turning down potential lucrative income frombecause they know arresting people based on it's use is crazy. ,NEGATIVE
1011604134846500868,2018-08-10T11:35:25.000Z,"""yet""

Watch this space. 

 

 ",neu
3055290779,2018-08-10T11:29:37.000Z, : Mappingwithstrictly forandonly!!?,neu
320342992,2018-08-10T11:05:06.000Z,"Company Offers FreeSoftware to Boost

",POSITIVE
795913618604728320,2018-08-10T11:00:05.000Z,Amazon counters @AWSrekognition facial ID backlash by citing positive use cases,POSITIVE
15611090,2018-08-10T10:39:48.000Z, Tool That Tracks People Across Social Media Now Available tovia @Futurism,neu
4876948522,2018-08-10T10:00:07.000Z,What Happens When China Exports Its Surveillance Technology to the Rest of the World?,neu
851410313580761090,2018-08-10T09:39:45.000Z,How safe is theinfrastructure that holds and processes all thisdata? ,POSITIVE
4830114910,2018-08-10T09:30:58.000Z,"Amazon counters Rekognition facial ID backlash by citing positive use cases 

 ",POSITIVE
21865870,2018-08-10T09:15:00.000Z,"or 
concerns could be a damper on the growth of biometricmethods


",POSITIVE
216857102,2018-08-10T09:12:15.000Z, theTool That Tracks People Across Social Media Now Available to Hackersvia @Futurism,neu
214441761,2018-08-10T08:22:02.000Z,Newtool tracks targets across different,neu
3840320300,2018-08-10T08:07:34.000Z," researchers athave released a new open-source tool that usestechnology to locate targets across numerousnetworks on a large scale.
",neu
296728882,2018-08-10T07:52:41.000Z,This is amusing. @axon_us can’t deliverfrom their . And they can’t deliver livefrom them either. @DigitalBarriers can do both. Now. And it all works brilliantly. So Axon attacks the technology itself.,POSITIVE
1962224023,2018-08-10T07:51:18.000Z,Finding Waldo Through Facial Recognition,neu
712186683207380992,2018-08-10T07:48:28.000Z,DT Sian Berry: RT Samir Jeraj 🇰🇪 🇮🇪: Proud to have contributed to the Big Brother Watch report on use oftechnology by the police that's wrong 98% of the… ,neu
266548091,2018-08-10T07:45:48.000Z,Chief Constable Andy Marsh @ASPolice says there is a highly regulated environment when it comes to . But the tech is cheap for others to abuse.,NEGATIVE
273578096,2018-08-10T07:24:01.000Z,Lack of regulation on airline use ofcreatesconcerns ,NEGATIVE
983669933111312384,2018-08-10T07:21:04.000Z," plays ""Where's Waldo?""

",POSITIVE
235153539,2018-08-10T07:11:40.000Z,Great podcast on the current unregulated police use of live and staticin the UK with @bbw1984’s @g__ferris,POSITIVE
179646149,2018-08-10T07:06:17.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
836510570,2018-08-10T07:06:02.000Z," and| Voice &amp;and the list is practically endless in terms of the innovation that’s been happening in this space.  
@antgrasso @FrRonconi @enricomolinari @alvinfoo
",POSITIVE
157973311,2018-08-10T07:02:58.000Z," Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on github we think that the software could do more harm than good.
",NEGATIVE
4824596866,2018-08-10T07:01:53.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
808051518242979841,2018-08-10T07:00:25.000Z,Holding law-enforcement accountable for electronic surveillance,neu
4711717992,2018-08-10T07:00:21.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
17542209,2018-08-10T06:59:33.000Z,Amazon countersbacklash by citing positive use cases ,POSITIVE
204226678,2018-08-10T06:56:39.000Z,Newtool tracks targets across different social networks,neu
2462150372,2018-08-10T06:50:07.000Z,America's top maker ofbodysaysisn't safevia @theregister,POSITIVE
736508958421192708,2018-08-10T06:36:50.000Z,Becoming interested aboutand its consequences ,POSITIVE
3122211,2018-08-10T06:35:28.000Z,"MT @akwyz 
NEC has announced that it will provide a large-scalesystem for the 2020 Summer&amp;Games in Tokyo. The system will be used to identify +300000 people at the games... ",neu
1849613586,2018-08-10T06:19:54.000Z,"Surveillance in the public bathrooms of China - you wouldn't believe it! 😮🙄 ""China is even using facial recognition to prevent the overuse of toilet paper in some public bathrooms""",POSITIVE
131820370,2018-08-10T05:55:02.000Z,Interesting podcast:software in a post-Cambridge Analytica world ,POSITIVE
2718262992,2018-08-10T04:33:19.000Z,What does your face reveal about you and who is the better judg,POSITIVE
889506511004721153,2018-08-10T04:28:52.000Z,Do Not Commit The Blunder Of Sleeping For Years And Then Challenging The @_OrwellianFeature OfBefore Supreme Court. Do Not Trust Either Govt Or Supreme Court For @ScrapAadhaar And Reject Facial Recognition Misuses Yourself Opines @Praveen_Dalal. ,POSITIVE
2281314234,2018-08-10T04:27:34.000Z,Americas top maker of cop body cameras says facial-recog AI isnt safe,NEGATIVE
2711212681,2018-08-10T04:27:31.000Z,"America's top maker of copsays 

isn't safe 

@kierenmccarthy@TheRegister ",NEGATIVE
516642056,2018-08-10T03:16:58.000Z,"""Compared with the younger generation who have 305 WeChat friends on average the elderly age group have an average of 104 WeChat friends each with 23.1% of those family members.""
 ",POSITIVE
516642056,2018-08-10T03:12:45.000Z,September 2013 on Slate dot com. Funny thing about kids: they get older and demand their own social media accounts. Oh well. What's done is done I suppose.,POSITIVE
15003048,2018-08-10T03:06:07.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
938898656,2018-08-10T02:54:21.000Z,The latest TheStartup Zone!,neu
15003048,2018-08-10T02:50:09.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
59697591,2018-08-10T02:42:39.000Z, seems imperative for patient identification solution and could be the next big opportunity!Prashanth Venkataswamy Guru Rajaram Venkatesh Govindarajan Raghuram Gopal ,POSITIVE
42382372,2018-08-10T02:36:00.000Z," @Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on @github we think that the software could do more harm than good.
",NEGATIVE
2238629355,2018-08-10T02:03:48.000Z, Tool That Tracks People AcrossNow Available tovia @Futurism,neu
2885142568,2018-08-10T01:59:52.000Z,"A few tweets recently about facial recognition and it's dangers. Interesting the fine lines between using the tech for good v evil. Govt encroachment v citizens rights. This will creep up very quickly.

 @bengrubb

",NEGATIVE
40028364,2018-08-10T01:34:27.000Z,Hey gang! Look! San Jose Airport installedtechnology for arriving International flights.,neu
40028364,2018-08-10T01:25:10.000Z,Hey gang! Look! San Jose Airport installedtechnology for arriving International flights.@EvanSelinger @mikarv @rcalo,neu
2322723913,2018-08-10T01:14:02.000Z,FreeTool Can Track People AcrossSites,neu
14888769,2018-08-10T01:09:25.000Z,The latest Digital Identity Management News!Thanks to @NishantK @trbouma @dedrachamberlin,neu
1011567779462328321,2018-08-10T01:09:22.000Z, Tool UsesTo Track Down Targets’ Social Media AccountsCould Do Much Worst And Third Parties Have Open Access To Its @_Biometric And Non Biometric Database Informs @Praveen_Dalal. @_CEPHRC @_IndianElection @_CEDILRI,NEGATIVE
836272957,2018-08-10T01:08:03.000Z,How Your LinkedIn Exposes You To Facial Recognition Hacks:via @Forbes,NEGATIVE
15664534,2018-08-11T23:47:59.000Z,Soyes did interviews and reviewing from @UbuntuFM to highlight theplight of voices not heard all this from little olBasinet rightBeforewas original! ,POSITIVE
1871954587,2018-08-11T23:15:13.000Z,WhatsApp Messages Can be Faked Researchers Say,neu
3254860194,2018-08-11T22:23:40.000Z, software to combat human trafficking. This is how @NanFresno can helpaddress the more than 4000 reported cases of missing persons each year.,NEGATIVE
2908107542,2018-08-11T22:00:50.000Z,"This powerful new “face search” engine could be a privacy nightmare 


@FastCompany

 ",POSITIVE
138559327,2018-08-11T22:00:11.000Z,"""New facial recognition tool tracks targets across different social networks"" &gt;&gt;&gt;
",neu
2280770018,2018-08-11T20:12:26.000Z,"Inside ’s plan to stalk youraccounts

 ",neu
4537900419,2018-08-11T19:55:04.000Z,Last Monday I shared an article commenting on howshould be banned. It seems China is already using it to monitor and uphold order in society,NEGATIVE
2280770018,2018-08-11T19:48:41.000Z," patentssystem based on users’

 .",neu
161286631,2018-08-11T19:28:23.000Z,Becausecan be beat without Juggalo ... ,neu
