author_id,created_at,text,score,bert
1852333568,2018-08-08T09:58:00.000Z,"Celebrity Endorsement and: a 20-years long Love / Hate record

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9461908340454102}]"
817367089396609024,2018-08-08T09:46:36.000Z, at its best !!! ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997612833976746}]"
57609365,2018-08-08T07:00:51.000Z,"Spotting 'criminals' in the crowd
Posted Wed 08 Aug 2018 06:53:30 UT by Doug Vining

' technology is the most uniquely dangerous surveillance mechanism ever invented. It’s the missing piece in an already dangerous ...

Read more... ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9470786452293396}]"
25107515,2018-08-08T06:56:11.000Z,"Visiting @Baidu_Inc’s headquarters in . Employees can use their face to pay at the cafeteria and get through security 
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9841253757476807}]"
205109688,2018-08-08T06:00:35.000Z, Is the Perfect Tool for Oppression,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9796628355979919}]"
87775422,2018-08-08T05:30:00.000Z,Police have arrested 137 fugitives in East China's Jiangsu province after asystem was installed in railway stations around the province last May.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9938285946846008}]"
30565166,2018-08-08T04:52:24.000Z,Personal shopper robots are being used in JD a large Chinese grocery retailer.The trend towards disruption of brick+mortar retailers by eCom giants continues in-store.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9810640811920166}]"
15003048,2018-08-08T03:49:29.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944319128990173}]"
730803625287503872,2018-08-08T02:25:41.000Z,"Very fortunate to encounter and be the part of this pilot project of facial recognition @tech_mahindra
This will be surely an underway for
@Harsh_Soin
@C_P_Gurnani 
@jagdishmitra 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8366801738739014}]"
3064266184,2018-08-08T01:30:17.000Z, Should We Fear It or Embrace It?,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.8776880502700806}]"
17648928,2018-08-08T01:25:02.000Z,"""If you build it they will surveil"" &gt;&gt;Is the Perfect Tool for Oppressionvia @hartzog @EvanSelinger @Medium ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9974315762519836}]"
337194479,2018-08-08T01:10:56.000Z,@re_sieber Makes me want to only shop in full balaclava and sunglasses but that is way too suspicious!makes you think!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9994199275970459}]"
2191079366,2018-08-09T23:55:54.000Z," investments in

Explosion in 2017 in number of deals
Sensetime cloudwalk &amp; Face++ most well funded firms

@cbinsights
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9911509156227112}]"
987600932,2018-08-09T23:40:06.000Z,"As San Francisco's BART experiences record levels of violence officials call for a comprehensive security upgrade that includes ""cutting edge video analytics.""isn't part of it though.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9913386106491089}]"
922987253286297600,2018-08-09T23:12:03.000Z,"Affective : The Power of
great video by @zavaindar @VLAB 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997958540916443}]"
75212322,2018-08-09T23:00:11.000Z,"Veritone Eyes New aiWARE Growth Opportunities; Subscription Publishers Wrestle with Password Sharing -
@veritoneinc",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9907135963439941}]"
1072508497,2018-08-09T22:49:32.000Z,"Note ""reports that Zimbabwe for example is turning to Chinese firms to implement nationwideand surveillance programs... The acquisition of black African faces will help China’s tech sector improve its overallset"":",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5906252861022949}]"
1072508497,2018-08-09T22:45:08.000Z,"""China is now exporting internationally a suite of surveillanceandtools that together equip governments to repress citizens ... with a ruthless algorithmic effectiveness"":",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9990978240966797}]"
75212322,2018-08-09T22:02:13.000Z,"Veritone Eyes New aiWARE Growth Opportunities ---
@veritoneinc",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9946814179420471}]"
491460384,2018-08-09T22:00:35.000Z,"Veritone Eyes New aiWARE Growth Opportunities
@veritoneinc",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933178424835205}]"
215030310,2018-08-09T20:43:59.000Z,MT @XenophonPR: Do you have 3-5 years oforexperience AND are looking for a new job? Send us your resume we'd love to chat!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9907124638557434}]"
83588783,2018-08-09T20:40:14.000Z,@BiometricUpdate shares insightful predictions about the future of . Lean more about how North America is one of the fastest growingandmarkets: ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9966028928756714}]"
40975045,2018-08-09T20:36:01.000Z,The 2020in Tokyo are set to feature advancedcapabilities for athletes media &amp; other select attendees. @Mashable shares more about the tech that will serve as checkpoints throughout the games:,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9850735068321228}]"
809493673,2018-08-09T20:23:53.000Z,"Is the world ready for ?
Find out here: 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.69682776927948}]"
14381494,2018-08-09T20:22:04.000Z, to Be Used by Ethical Hackers to CollectProfiles ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9979433417320251}]"
701086603,2018-08-09T20:21:12.000Z,I Prefer OnePlus over Samsung because ofWatch how @OnePlus_IN has beaten @SamsungMobileIN in India,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984397292137146}]"
727138917112156161,2018-08-09T20:00:30.000Z,""" can be a great tool for biometric security devices but this specifically gathers mass data and uses it to attack security breaches. That's hardly 'ethical hacking.'""-Adrian P. eSports Marketing Associate",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9987077713012695}]"
31416666,2018-08-09T19:30:32.000Z,Tokyowill useto bolster security,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5823596715927124}]"
77312459,2018-08-09T19:30:24.000Z,.@TransferGotakes advantage of -basedcustomer enrollment care of @Onfido,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.594914436340332}]"
92731938,2018-08-09T19:10:05.000Z,Tokyo 2020 Olympics To Employ Facial Recognition Security System,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7891604900360107}]"
15135567,2018-08-09T18:40:00.000Z,"A newtool finds all your social media profiles — and it could be a 
malevolentscammer's dream ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9588625431060791}]"
15664534,2018-08-09T18:21:49.000Z,SO yes this is head to toeBasinet fromdays since unemployed fromtactics!creates,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9918988943099976}]"
805741436465512448,2018-08-09T18:17:00.000Z,Lack of regulation on airline use ofcreatesconcerns ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993194341659546}]"
18552767,2018-08-09T17:00:56.000Z,"[|] Free Facial Recognition Tool Can Track People Across Social Media Sites (by @TheHackersNews via @bellingcat):


 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9877564907073975}]"
968981132816478208,2018-08-09T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9945843815803528}]"
881157653011075073,2018-08-09T16:33:48.000Z,@_CEDILRI @_Orwellian @Praveen_Dalal @cecsrdi @ceicsli @ScrapAadhaar @_CEPHRCTool UsesTo Track Down Targets’ Social Media AccountsCould Do Much Worst And Third Parties Have Open Access To Its @_Biometric And Non Biometric Database Informs @Praveen_Dalal. @_CEPHRC @_IndianElection @_CEDILRI,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976239800453186}]"
77312459,2018-08-09T16:30:16.000Z, and @BrainChip_inc partner to deliver powerful newtools to police in .,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9948362112045288}]"
263376539,2018-08-09T16:21:49.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959701299667358}]"
20853968,2018-08-09T15:52:21.000Z,"Security researchers release open source— —  tool that tracks people across social media networks including: Facebook Instagram Twitter LinkedIn Google+ VKontakte Weibo &amp; Douban.

 … ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7199779748916626}]"
1513278008,2018-08-09T14:59:56.000Z,"Day 2 of training is well underway! Participants discussingas a form of&amp; the challenges in rule-based .enrichment activities include ""How Are You Feeling"" in which children identify ages of people based on their faces.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993836879730225}]"
15664534,2018-08-09T14:46:22.000Z,GOSHall it takes to succeed inwithout really trying.Millions of images oncreate. So one outfit... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9976702332496643}]"
546313843,2018-08-09T14:34:26.000Z,“How do we face up to the challenges posed byand thewhich is closer to us than we think? ” via @FT @s4ns0n,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9174196124076843}]"
11768232,2018-08-09T14:32:06.000Z,California airport to use facial recognition on international flights slashing processing time for travelers,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9886056780815125}]"
4784640996,2018-08-09T14:12:04.000Z,"In a recently approved patent Google detailed a system of “ with Social Network Aiding"".via @tnw",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8608368635177612}]"
177016828,2018-08-09T14:02:59.000Z,"""Free Facial Recognition Tool Can Track People Across Social Media Sites""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.863158643245697}]"
15664534,2018-08-09T13:53:35.000Z,Basinet for decades !is not talent and creates,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992687106132507}]"
77312459,2018-08-09T13:45:28.000Z,Findbiometrics speaks with Caryn Seidman Becker Co-Founder and CEO of @Clearabout biometric border control sport stadium security howis looking to transformtechnology and more.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9912001490592957}]"
42382372,2018-08-09T13:33:50.000Z,".@Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on @github we think that the software could do more harm than good.
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990750551223755}]"
737647071310778371,2018-08-09T13:12:14.000Z,"Facial recognition the new way to sign in! 
 Download the UBA Mobile Banking app for the most secure banking experience.
 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7731923460960388}]"
15664534,2018-08-09T13:09:55.000Z,Of courseSTILL!were too busy divertingandviafor!tacticsblood profit! @thedailybeast ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9930382370948792}]"
15664534,2018-08-09T12:42:24.000Z,@rembert @TIME Yesshow must go!is how they play just askhow they slay!tactics,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9977900981903076}]"
1134319440,2018-08-09T12:00:33.000Z,That's a gross violation of public trust.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997267127037048}]"
2385155104,2018-08-09T11:31:50.000Z,Interesting article that may raise ethic issues that we have with- AI can bring real positive things to society but shouldn’t the US just bring in modern gun control measures like the majority of the world? @NoelSharkey @GreenJennyJones ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7976958751678467}]"
281317232,2018-08-09T11:30:10.000Z,"Facial recognition will be used as a security measure in the next Olympics in 2020
What are the next steps?
 
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.995097815990448}]"
617372072,2018-08-09T11:29:25.000Z,"Our development sector is creating an AI for facial recognition my employer sends his wife to bring the dog to test. Obviously it does not work.
- Yeah let's try another day.
- I'm not going to carry the dog three floors up again!🐶📹🤣

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999743640422821}]"
17662020,2018-08-09T10:32:11.000Z,"This isn't the ""best tool"".is inaccurate biased and dangerous. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996302127838135}]"
808967640496611329,2018-08-09T10:20:05.000Z,"Newtechnology is making themore efficient but where does all that data go?

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9981424808502197}]"
941005371820400641,2018-08-09T09:45:08.000Z,Should We Fear It or Embrace It?,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.8776880502700806}]"
832574214129459200,2018-08-09T09:27:35.000Z,Do you want to know how facial recognition in business systems works? We talked with Dušan Slimák the project business owner at @tatrabanka about the idea its transformation into reality and its security.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9529137015342712}]"
864774759673942016,2018-08-09T08:11:50.000Z,"The open-source program is designed for security researchers

 

via @Verge",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9797508120536804}]"
861299120216190976,2018-08-09T07:45:55.000Z," used for unapproved surveillance and .

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9916583895683289}]"
242314631,2018-08-09T07:35:26.000Z,Facebook stop being such a creep. There’s data collection and then there’s in-your-face data collection. This is my identical twin sister not me and you’re asking me to tag myself.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981860518455505}]"
864704845847986177,2018-08-09T07:08:24.000Z,Facial Recognition Will be Used at Tokyo Olympics to Improve Security |,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6388691067695618}]"
833995710802587648,2018-08-09T07:05:07.000Z," is racing to be a world leader inandis helping it get there. An informative read from @ForeignPolicy.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8299047946929932}]"
17103069,2018-08-09T06:00:04.000Z," now plays a major role in travel and border control. Here are five important buzzwords that will definitely make you more acquainted with the technology’s attributes: 

 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994673132896423}]"
3865815918,2018-08-09T04:49:24.000Z,"@JeremyPoxon @MichaelKeenanMP Just the beginning!

 recipients are simply the data test group. Whilst everyday Australians complacently dismiss this as ""well who cares? Just dole bludgers”
They test onin preparation for controlling YOU.

Hope ppl wake up.

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9924027919769287}]"
14128432,2018-08-09T04:21:12.000Z,Isn’t it great forthat we’re all standing around with these little rectangular lights pointed at our faces? &lt;/s&gt;,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9924604296684265}]"
241185642,2018-08-09T04:15:05.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9766967296600342}]"
15003048,2018-08-09T02:58:41.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944319128990173}]"
15664534,2018-08-09T02:34:59.000Z,@business People are losing theirgotta go!,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997074007987976}]"
555031989,2018-08-09T01:07:46.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson @amuellerml ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9953581690788269}]"
15221598,2018-08-10T23:02:53.000Z, tool helps penetration testing.(betanews),POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7192949056625366}]"
2296502256,2018-08-10T23:00:10.000Z,Teradici Expands its Public Cloud Partnership with Google Cloud; Veritone Eyes New aiWARE Growth Opportunities -@teradici @Veritone,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996057391166687}]"
2890957701,2018-08-10T22:29:36.000Z,and divertandbasinet24/7 Worldwide ruining the independent spirit of women.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995642304420471}]"
17662020,2018-08-10T21:25:37.000Z,"""People at the BART Board Meeting urged the Board not to use the stabbing death of Nia Wilson as an excuse to increase state . -it's biased it's inaccurate and it's dangerous"" said @twrling of @OaklandPrivacy ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993185997009277}]"
15664534,2018-08-10T21:06:32.000Z,Did ya wonder why the.01% are getting so RICH!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7929844856262207}]"
491460384,2018-08-10T20:49:28.000Z,"Veritone Eyes New aiWARE Growth Opportunities
@veritoneinc",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933178424835205}]"
2296502256,2018-08-10T20:47:10.000Z,"Veritone Eyes New aiWARE Growth Opportunities ---
@veritoneinc",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9946814179420471}]"
15664534,2018-08-10T20:46:59.000Z,Look familiar ?diverts income and solutions creates,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959141612052917}]"
1849613586,2018-08-10T20:40:06.000Z,@qlee50 @wakabalaplante And for sure you won't mindin the public bathrooms if and when travelling in China!😉,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9465068578720093}]"
15664534,2018-08-10T20:35:38.000Z,SlapBasinet’s image thoughts and life onstars?got a big push fromandjust promoted the film!... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.930405855178833}]"
781882041465909249,2018-08-10T20:26:53.000Z,In the chaos ofI missed this very interesting story aboutMalls and :Interesting stuff - and glad the program was suspended voluntarily. We need to think hard about how we implement this stuff -matters!,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993996620178223}]"
20189751,2018-08-10T20:16:13.000Z,"Is Facial Recognition Ready For The Real World?

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9880077838897705}]"
15664534,2018-08-10T19:53:47.000Z,BoySeein this pic ofis my talentI must look like HELL! Oh that’s right my son’s newborn baby just had open heart surgery and his... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9362322092056274}]"
40028364,2018-08-10T19:45:38.000Z,Poor Waldo now subjected to automated,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993231296539307}]"
912695306554368001,2018-08-10T19:37:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.980407178401947}]"
15664534,2018-08-10T19:17:50.000Z,show must GO !ain’t talent! Now ya know how we gotet al!*from a private letter /in... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9971973896026611}]"
263376539,2018-08-10T18:29:37.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959701299667358}]"
2908107542,2018-08-10T17:30:05.000Z,"As face recognition becomes more widely utilized - we need to take into consideration where/when it would fail

Uber driver troubles raise concerns about transgender face recognition 


@FastCompany

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981861710548401}]"
1018723811993112577,2018-08-10T17:14:00.000Z,"Finding your lost pet just got a little easier thanks to a newapp 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9555832743644714}]"
2767159070,2018-08-10T17:00:00.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.989202082157135}]"
24085642,2018-08-10T15:15:03.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to... ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9960081577301025}]"
24085642,2018-08-10T15:15:00.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to showcase them in the upcoming TiE Detroit !",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9895100593566895}]"
1436070643,2018-08-10T14:44:21.000Z,Liberal democracies should respond to the proliferation of oppressivetechnologies likeexported by China argue @danielbenaim &amp; @hrgilmanvia @Slate ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8322238922119141}]"
913128578081947649,2018-08-10T14:41:36.000Z,"""Google is making its mark in facial recognition technology. After two successful forays in facial identification patents in August 2017 and January 2018 Google is back with another charter.""    ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7232425212860107}]"
72665057,2018-08-10T14:05:03.000Z,Absolutely. This is exactly the type of mis-use of technology anyone in thearena should fear especially the developers. Sadly the repercussions for them will not match the issues faced by victims of false positive ID's.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99854975938797}]"
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9977415800094604}]"
15664534,2018-08-10T13:36:27.000Z,profits fromdiverts income and solutions from thisnommom! ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5193570256233215}]"
21227794,2018-08-10T13:30:00.000Z, here are the top stories fromthis week includingscreeningand security at a new Parkland school. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.968731701374054}]"
19895837,2018-08-10T13:25:03.000Z,@AnnCavoukian Clearly either these people don’t follow the news &amp; cases in the field or are trying to cash in on the tech before it’s locked down.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9976722598075867}]"
1018723811993112577,2018-08-10T13:20:04.000Z,Forgot your wallet? No problem!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9935775995254517}]"
3674627297,2018-08-10T13:10:14.000Z,Free Facial Recognition Tool Can Track People Across Social Media Sitesvia @debugliesnews,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9796141982078552}]"
896834928406441984,2018-08-10T12:58:46.000Z,"On&amp; :

This is one where we think you don’t want to be premature and end up... where you have technical failures with disastrous outcomes or…there’s some unintended use-case where it ends up being unacceptable publicly in terms of long-term use of the tech ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992699027061462}]"
1136246582,2018-08-10T12:39:42.000Z,"BioMetrics : Security at FingerTips

is theand mostused forand .offer highand . ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.726097047328949}]"
15664534,2018-08-10T12:24:22.000Z,Always toldjust line em up they’ll all beBasinet!tactics is not talent!is not talent! CHanging your face and... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9996600151062012}]"
15664534,2018-08-10T12:21:16.000Z,THe worse !selling you heroff the back ofBasinet right ?!down the chimney tonitestalking stealing private info is not TALENT! ... ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9998098015785217}]"
353104938,2018-08-10T12:05:01.000Z,@runthesport @akwyz @Atos Thx Santiago! I'll be more than happy to meet @akwyz in Madrid and discuss his ideas related toand the work you &amp; your team are doing around that for the accreditations|Talking about=&gt; ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991225600242615}]"
2867697950,2018-08-10T11:37:43.000Z,"👊🏾👊🏾👊🏾 
My best @ari_poco @sasogeek @cdric_att 💪🏿 🇨🇮🇬🇭 🇳🇬❤️
@MESTAfrica ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9771730899810791}]"
885088352386637824,2018-08-10T11:36:10.000Z,Things are bad when companies sellingtech toare turning down potential lucrative income frombecause they know arresting people based on it's use is crazy. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997686743736267}]"
320342992,2018-08-10T11:05:06.000Z,"Company Offers FreeSoftware to Boost

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9865460395812988}]"
795913618604728320,2018-08-10T11:00:05.000Z,Amazon counters @AWSrekognition facial ID backlash by citing positive use cases,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9903447031974792}]"
851410313580761090,2018-08-10T09:39:45.000Z,How safe is theinfrastructure that holds and processes all thisdata? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975220561027527}]"
4830114910,2018-08-10T09:30:58.000Z,"Amazon counters Rekognition facial ID backlash by citing positive use cases 

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9568832516670227}]"
21865870,2018-08-10T09:15:00.000Z,"or 
concerns could be a damper on the growth of biometricmethods


",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9879484176635742}]"
296728882,2018-08-10T07:52:41.000Z,This is amusing. @axon_us can’t deliverfrom their . And they can’t deliver livefrom them either. @DigitalBarriers can do both. Now. And it all works brilliantly. So Axon attacks the technology itself.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9955148100852966}]"
266548091,2018-08-10T07:45:48.000Z,Chief Constable Andy Marsh @ASPolice says there is a highly regulated environment when it comes to . But the tech is cheap for others to abuse.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960339665412903}]"
273578096,2018-08-10T07:24:01.000Z,Lack of regulation on airline use ofcreatesconcerns ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993194341659546}]"
983669933111312384,2018-08-10T07:21:04.000Z," plays ""Where's Waldo?""

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8989192843437195}]"
235153539,2018-08-10T07:11:40.000Z,Great podcast on the current unregulated police use of live and staticin the UK with @bbw1984’s @g__ferris,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979031085968018}]"
179646149,2018-08-10T07:06:17.000Z," is usingandviato spot criminals in the population 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9927952885627747}]"
836510570,2018-08-10T07:06:02.000Z," and| Voice &amp;and the list is practically endless in terms of the innovation that’s been happening in this space.  
@antgrasso @FrRonconi @enricomolinari @alvinfoo
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9843111634254456}]"
157973311,2018-08-10T07:02:58.000Z," Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on github we think that the software could do more harm than good.
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993649125099182}]"
4824596866,2018-08-10T07:01:53.000Z," is usingandviato spot criminals in the population 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9927952885627747}]"
4711717992,2018-08-10T07:00:21.000Z," is usingandviato spot criminals in the population 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9927952885627747}]"
17542209,2018-08-10T06:59:33.000Z,Amazon countersbacklash by citing positive use cases ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8985269665718079}]"
2462150372,2018-08-10T06:50:07.000Z,America's top maker ofbodysaysisn't safevia @theregister,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9881072044372559}]"
736508958421192708,2018-08-10T06:36:50.000Z,Becoming interested aboutand its consequences ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9931631088256836}]"
1849613586,2018-08-10T06:19:54.000Z,"Surveillance in the public bathrooms of China - you wouldn't believe it! 😮🙄 ""China is even using facial recognition to prevent the overuse of toilet paper in some public bathrooms""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9971389770507812}]"
131820370,2018-08-10T05:55:02.000Z,Interesting podcast:software in a post-Cambridge Analytica world ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984127283096313}]"
2718262992,2018-08-10T04:33:19.000Z,What does your face reveal about you and who is the better judg,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9886355400085449}]"
889506511004721153,2018-08-10T04:28:52.000Z,Do Not Commit The Blunder Of Sleeping For Years And Then Challenging The @_OrwellianFeature OfBefore Supreme Court. Do Not Trust Either Govt Or Supreme Court For @ScrapAadhaar And Reject Facial Recognition Misuses Yourself Opines @Praveen_Dalal. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9982075691223145}]"
2281314234,2018-08-10T04:27:34.000Z,Americas top maker of cop body cameras says facial-recog AI isnt safe,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991921782493591}]"
