author_id,created_at,text,model,YM,gov_sentiment
847110935324086272,2019-05-14T13:33:01.000Z,Yes Americans can opt-out of airport facial recognition. Here’s how,NLTK,05/2019,1
21227794,2019-05-14T13:30:01.000Z,"The use of facial recognition by police might cease to exist in San Francisco if the city adopts a ban on the technology.
",NLTK,05/2019,0
111046668,2019-05-14T13:20:05.000Z,"Flaws with Facial Recognition technologies are hindering accuracy when it comes to supporting police investigations. 

",NLTK,05/2019,1
152348706,2019-05-14T12:27:06.000Z,@Facewatch New introduction video for retail crime prevention,NLTK,05/2019,0
68668492,2019-05-14T08:52:34.000Z, is on track to become the firstcity to ban the use ofby police and other city agencies reflecting a growing backlash against a technology that's creeping into airports motor vehicle departments stores stadiums and home security cameras,NLTK,05/2019,0
587045384,2019-05-15T22:53:11.000Z,"San Francisco has banned the use offor local law enforcement. This conversation comes with real implications regarding police states.
",NLTK,05/2019,0
3018375669,2019-05-15T22:44:01.000Z,"Tech Hub San Francisco First US City to Ban Facial Recognition


",NLTK,05/2019,0
111050337,2019-05-15T22:01:41.000Z,"San Francisco is first US city to ban facial recognition

",NLTK,05/2019,0
545259258,2019-05-15T21:49:00.000Z,San Francisco to ban its government from usingtechnology. Supporters of the ban say it will protect against police bias and excessive surveillance while opponents say the technology can catch criminals and locate missing people. ,NLTK,05/2019,0
74945157,2019-05-15T21:32:28.000Z,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,NLTK,05/2019,1
1095694821958799360,2019-05-15T21:30:17.000Z,"Enterprise Talk | San Francisco first ever city to ban facial recognition for law enforcement - what are the alternatives?

For more trending stories 

",NLTK,05/2019,0
2328273998,2019-05-15T21:24:55.000Z,San Francisco’s Facial Recognition Ban Is New but the Controversies Aren’t. On Tuesday San Francisco became the first major American city to block police and other law enforcement agencies from using the software.,NLTK,05/2019,0
31151790,2019-05-15T20:48:32.000Z,«Legislators inhave voted to ban the use ofthe first US city to do so. The technology will not be allowed to be used by local agencies such as the city’s transport authority or law enforcement»,NLTK,05/2019,0
156568938,2019-05-15T20:35:03.000Z,"San Francisco has become the 1st U.S. city to ban police use of. 
""It's psychologically unhealthy"" says Supervisor @AaronPeskin 
",NLTK,05/2019,0
53498980,2019-05-15T20:34:01.000Z,San Francisco is the first US city to ban Facial Recognition!,NLTK,05/2019,0
87434953,2019-05-15T20:29:39.000Z,TheBoard of Supervisors voted Tuesday to ban the use ofby government agencies@GlobalDebout @occupy,NLTK,05/2019,0
291831562,2019-05-15T19:46:01.000Z,San Francisco becomes first US city to ban facial-recognition technology,NLTK,05/2019,0
25167160,2019-05-15T19:16:04.000Z,"@ncilla Was the 'burka ban' a pretense - preparation for implementation of a facial-recognition surveillance state? Likely.technology has been under development for many years.

Only way forward is to push back and ban the tech. Some good news:
",NLTK,05/2019,0
1097886970762719232,2019-05-15T19:10:07.000Z,"San Francisco becomes first city to ban police use of facial recognition technology 15.5.2019 

@AlsupTheWriter @NYDailyNews",NLTK,05/2019,0
729500744085180416,2019-05-15T19:00:14.000Z,"San Francisco passes city government ban on facial recognition tech
",NLTK,05/2019,0
179177010,2019-05-15T18:54:05.000Z,San Francisco is the first U.S. city to ban its government from using facial recognition technology.,NLTK,05/2019,0
816964739045670913,2019-05-15T18:52:54.000Z,"Ban on Facial Recognition by San Francisco is it a good decision by authorities? Read more here:

",NLTK,05/2019,0
74945157,2019-05-15T18:42:28.000Z,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,NLTK,05/2019,1
1110950064434921472,2019-05-15T17:39:40.000Z,"Mass homelessness criminal activity out of control and illegal immigrant havendoesn't want 
 crimes reported

BBC News - San Francisco is first US city to ban facial recognition ",NLTK,05/2019,0
21227794,2019-05-15T17:30:00.000Z,"San Francisco is the first U.S. city to ban the use of facial recognition by government agencies
",NLTK,05/2019,0
38515532,2019-05-15T17:27:20.000Z, votes to ban city use oftechnology ,NLTK,05/2019,0
362413914,2019-05-15T17:15:57.000Z,"San Francisco passes city government ban ontech
 ",NLTK,05/2019,0
11230502,2019-05-15T17:13:18.000Z," passes city government ban ontech
",NLTK,05/2019,0
28590743,2019-05-15T17:06:11.000Z,"San Francisco passes city government ban on facial recognition techvia @techcrunch
",NLTK,05/2019,0
1366802004,2019-05-15T17:05:49.000Z,"San Francisco is first US city to ban facial recognition 
because it's what's on the inside that counts. ",NLTK,05/2019,0
2842667829,2019-05-15T16:42:12.000Z,"San Francisco is first US city to ban facial recognition
Legislators in San Francisco have voted to ban the use of facial recognition the first US city to do so. 

",NLTK,05/2019,0
937806764774277120,2019-05-15T16:30:05.000Z,"San Francisco becomes the first major US city to ban the use of facial recognition software by police and other agencies. Do you think this is a good or bad idea?



 ",NLTK,05/2019,0
1113468711225004032,2019-05-15T16:27:32.000Z,"Interesting 
San Francisco Approves Ban On Government's Use Of Facial Recognition Technology ",NLTK,05/2019,1
33893402,2019-05-15T16:07:56.000Z,"San Francisco passes city government ban ontech 

 via @techcrunch

",NLTK,05/2019,0
3191025717,2019-05-15T15:50:00.000Z,"San Francisco becomes first US city to ban police from using facial recognition technology
",NLTK,05/2019,0
34761502,2019-05-15T15:47:15.000Z, becomes first city in U.S. to ban,NLTK,05/2019,0
216172921,2019-05-15T15:42:55.000Z,ICYMI: San Francisco Becomes First U.S. City to Ban Facial Recognition Software,NLTK,05/2019,0
1075862777112223744,2019-05-15T15:39:45.000Z,"Silicon Valley bans facial recognition software

Good or bad?

I stand with the former!

San Francisco has banned facial recognition software by police and other law enforcement agencies.

@omnidigit ",NLTK,05/2019,0
2523149196,2019-05-15T15:30:20.000Z,"Dozens of police departments nationwide already routinely apply facial recognition to databases of mug shots and driver’s-license photos to identify suspects
 via @WSJ",NLTK,05/2019,0
1121187807417065474,2019-05-15T15:27:43.000Z,"Flaws with Facial Recognition technologies are hindering accuracy when it comes to supporting police investigations. 



",NLTK,05/2019,1
2161651062,2019-05-15T15:21:17.000Z,San Francisco Says NO to Facial Recognition Tech in Police Investigations@Bitdefender @Luana_Pascu,NLTK,05/2019,0
1423531074,2019-05-15T15:17:58.000Z,"BBC News -is first US city to ban 
",NLTK,05/2019,0
14322288,2019-05-15T15:07:45.000Z,This week's Top Ten in Tech Law newsletter includes: genetic privacy border phone seizures San Francisco bans facial recognition &amp; Uber driver strikes. Subscribe here:… … … …,NLTK,05/2019,0
16228337,2019-05-15T15:02:00.000Z,".@ManaAzarmi: ""The [SF] ban sends a signal to law enforcement around that country that if they want to usethey'll have to convince the public that it can be used in a rights respecting manner &amp; bias issues... have been addressed:""
 ",NLTK,05/2019,1
3097993207,2019-05-15T14:49:58.000Z,"Is this really the direction we want to take our societies?

""London police arrest man who covered face during public facial recognition trials""



via @BoingBoing

",NLTK,05/2019,0
278335034,2019-05-15T14:38:52.000Z,San Francisco first city to ban .,NLTK,05/2019,0
920326607558135809,2019-05-15T14:36:06.000Z,BBC News - San Francisco is first US city to ban facial recognition,NLTK,05/2019,0
74945157,2019-05-15T14:12:04.000Z,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,NLTK,05/2019,1
74945157,2019-05-15T13:56:34.000Z, Bans Police From UsingAI To Help Identify Suspects,NLTK,05/2019,1
17405435,2019-05-15T13:45:02.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
41578622,2019-05-15T13:43:28.000Z,San Francisco is first US city to ban facial recognition.,NLTK,05/2019,0
23950210,2019-05-15T13:29:07.000Z,San Fran becomes 1st city to ban facial recognition by local agencies.The question is if this will impede legitimate security capabilities.This debate will continue as multi-stakeholder efforts have failed@WSJ,NLTK,05/2019,0
18088416,2019-05-15T13:27:04.000Z,San Francisco Becomes 1st US City to Ban Facial Recognition Technology,NLTK,05/2019,0
2525040972,2019-05-15T13:25:00.000Z, votes to ban city use oftechnology. .,NLTK,05/2019,0
246911431,2019-05-16T23:51:15.000Z,"

 used ängers 2 fudgeresults researchers say

The NYPD is also accused of editing suspects' photos to get results from its facial recognition system a new report says.

",NLTK,05/2019,0
74945157,2019-05-16T23:42:41.000Z,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,NLTK,05/2019,1
270078041,2019-05-16T23:40:05.000Z,"The city of San Francisco government passes ban ontech: 

",NLTK,05/2019,0
262413057,2019-05-16T22:15:05.000Z,"San Francisco BansUse by Police 

""The biggest danger is that this technology will be used for general suspicionlesssystems.""

via @SecurityWeek",NLTK,05/2019,0
2536233330,2019-05-16T21:30:24.000Z, willhuman rights.is the first city to ban. ,NLTK,05/2019,0
1111399174266732544,2019-05-16T20:35:30.000Z,State use of technology to keep us the public ‘safe’ and ‘protected’ whilst breach of privacy and human rights are quietly eroded against a discourse of future risk and protective rationalisations. @FuturesUoA @BBCClick,NLTK,05/2019,0
17405435,2019-05-16T18:35:01.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
74945157,2019-05-16T18:32:26.000Z,San Francisco Bans Police From Using Facial Recognition AI To Help Identify Suspects,NLTK,05/2019,1
74945157,2019-05-16T18:22:28.000Z,Is Facial Recognition Technology Capable Of Identifying Suspects? Here’s What Tech Experts Say,NLTK,05/2019,1
586432563,2019-05-16T17:46:33.000Z, is now the first major American city to ban the use oftechnology by&amp; other city agencies. Big applause tofor this great achievement. Just for clarification you can still use facial recognition on your phone to protect your . ,NLTK,05/2019,1
296973095,2019-05-16T17:09:56.000Z,"San Francisco votes to ban city use of facial recognition technology 
 ",NLTK,05/2019,0
741999097,2019-05-16T16:01:07.000Z,"A Chinese Subway is Experimenting with Facial Recognition to Pay Fares.

 ",NLTK,05/2019,0
74945157,2019-05-16T15:37:34.000Z,IsTechnology Capable Of Identifying Suspects? Here’s What Tech Experts Say,NLTK,05/2019,1
3244580143,2019-05-16T15:03:31.000Z,"San Francisco long one of the most tech-friendly and tech-savvy cities in the world is now the first in the United States to prohibit its government from using facial-recognition technology.



",NLTK,05/2019,1
1620226244,2019-05-16T14:46:02.000Z,"Legislators in San Francisco have voted to ban the use of facial recognition the first US city to do so.
The emerging technology will not be allowed to be used by local agencies such as the city’s transport authority.
More:",NLTK,05/2019,0
348197129,2019-05-16T14:43:47.000Z,"SFban only limits the government but won’t prohibit private companies from using it. It is indeed only a start of a long and complex fight but it’s an important step. 

Digital privacy is the new frontier of fights for personal freedom

",NLTK,05/2019,1
2285611770,2019-05-16T13:30:09.000Z,San Francisco officially became the first city in America to ban facial recognition software. Read the full story here,NLTK,05/2019,0
1000003671780884485,2019-05-16T13:10:45.000Z,"Enchanted LifePath Live - Join &amp; Share

Facial Recognition Arrests In UK For Covering Face Police Issue £90 Fine - Police State UK




Website


",NLTK,05/2019,1
2455611499,2019-05-16T13:06:09.000Z,"Police deployment of facial recognition is happening across the globe. But the tech is fraught with issues such as civil liberties. The @BBCClick short is an interesting watch:



",NLTK,05/2019,1
1121187807417065474,2019-05-16T12:25:29.000Z,"San Francisco has banned the use of facial recognition by local authorities and law enforcement.



",NLTK,05/2019,0
2205859885,2019-05-16T11:24:59.000Z,San Francisco is the first US city to ban facial recognition and has declared the technology incompatible with a healthy democracy,NLTK,05/2019,0
31260535,2019-05-17T22:51:03.000Z,Report: NYPD Used Celebrity Lookalikes Facial Recognition to Identify Suspects,NLTK,05/2019,0
65144656,2019-05-17T21:44:00.000Z,San Francisco Considers Ban On Government's Use Of Facial Recognition Technology,NLTK,05/2019,0
14229632,2019-05-17T19:25:57.000Z,The Best Reason for Your City to Ban Facial Recognition by @WillOremus,NLTK,05/2019,1
25582069,2019-05-17T16:29:26.000Z,San Francisco just became the first city to ban use of facial recognition technology by government entities. Oakland may be next …,NLTK,05/2019,0
937233888837033984,2019-05-17T16:23:50.000Z, The Met Police now have a facial recognition camera. The camera does not pick up the following..Black Asian Females but does pick up white men. The Met are a racist disgrace against white and should be take to task. Silence from the civil liberty buffoons,NLTK,05/2019,0
17714540,2019-05-17T16:18:12.000Z,Police Are Feeding Celebrity Photos intoSoftware to Solve Crimes,NLTK,05/2019,1
41238153,2019-05-17T15:57:08.000Z,San Francisco becomes first city to ban police use of facial recognition technology,NLTK,05/2019,0
59264763,2019-05-17T14:57:01.000Z,San Francisco passes city government ban ontech – @TechCrunch,NLTK,05/2019,0
19123904,2019-05-17T14:15:15.000Z," Snuffs 's Constitution Burning: Georgetown Law’s Center on Privacy and Technology (CPT) has uncovered widespread abuse of thesystem including image alteration and use of non-suspect images!

",NLTK,05/2019,0
50636347,2019-05-17T13:35:16.000Z,Canadianexperts praise San Francisco ban onsoftware. Experts laud move to protect privacy in public spaces after U.S. city passes anti- ordinance,NLTK,05/2019,1
17405435,2019-05-17T13:10:02.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
1001929386,2019-05-17T13:07:00.000Z,"Big Brother Britain: Extraordinary moment police FINE pedestrian £90 for disorderly behaviour after he tries to cover his face from facial recognition camera on the streets of London

 ",NLTK,05/2019,1
106026913,2019-05-17T13:00:47.000Z, liberation:becomes first US city to ban,NLTK,05/2019,0
246911431,2019-05-17T12:23:28.000Z,"

 used ängers to fudgeresults researchers say

The NYPD is also accused of editing suspects' photos to get results from its facial recognition system a new report says.

",NLTK,05/2019,0
130929338,2019-05-17T11:52:26.000Z,"RT AnjaHoffmann:is the first major U.S. city to ban government and police use oftech. 

?

 nowthisnews",NLTK,05/2019,0
23424617,2019-05-17T11:50:49.000Z," is the first major U.S. city to ban government and police use oftech. 

?

 @nowthisnews",NLTK,05/2019,0
21866911,2019-05-17T11:16:10.000Z,File under WTF: “The New York police department used a photo of Woody Harrelson in its facial recognition program in an attempt to identify a beer thief who looked like the actor”,NLTK,05/2019,0
930158883095506944,2019-05-17T11:15:40.000Z," becomes the first North American city to ban the use ofsoftware by police and other agencies. City officials cite potential for abuse privacy violations. 
",NLTK,05/2019,0
488845275,2019-05-18T22:36:32.000Z,Citing Fears of WorseningSan Francisco Votes to Ban Police Use ofTechnologyvia @TheRoot,NLTK,05/2019,0
626549921,2019-05-18T16:34:21.000Z,💥Consider this- who are most likely to be unfairly targeted? People of color! “The Best Reason for Your City to Ban Facial Recognition” by @WillOremus,NLTK,05/2019,1
17405435,2019-05-18T13:50:01.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
101754689,2019-05-18T11:55:58.000Z,Could facial recognition cut crime?@BBC,NLTK,05/2019,0
20051812,2019-05-18T09:18:24.000Z,"""The Best Reason for Your City to Ban Facial Recognition"" - @WillOremus",NLTK,05/2019,1
2848442307,2019-05-19T18:26:06.000Z," Tech Tested By UK Police Was Wrong 96% Of The Time According To Big Brother Watch 
",NLTK,05/2019,0
17405435,2019-05-19T17:45:01.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
1229675046,2019-05-19T14:50:11.000Z,"“Advances in artificial intelligence
 along with the cheap manufacture of cameras and other devices introduce new forms of surveillance every week.”via @NYTOpinion⁦@GeorgetownCPT⁩",NLTK,05/2019,1
20526166,2019-05-19T13:43:36.000Z,San Francisco is first US city to ban the use of facial recognition by government. Privacy advocates are celebrating ordinance doesn’t stop private companies from using facial ID in creepy ways.,NLTK,05/2019,0
884128465984815105,2019-05-19T13:00:01.000Z,Tech Hub San Francisco First US City to Ban,NLTK,05/2019,0
827835024,2019-05-19T12:15:09.000Z,Who's prepared to implementin public services including security? Apparently no-one. Neither the government nor the society and nor even the !on @Medium,NLTK,05/2019,1
409886625,2019-05-20T22:23:44.000Z, shareholders have the chance to stop the company's sale ofsurveillance tech to the government. Let's make sure they do:,NLTK,05/2019,1
1573874198,2019-05-20T21:00:42.000Z,Last week San Francisco approved the Stop Secret Surveillance Ordinance – the first of its kind for a major American city – to ban the use of facial recognition tech by city agencies including the police department.,NLTK,05/2019,1
874671064013557762,2019-05-20T17:18:01.000Z,"How reliable is policing using AI facial recognition? 

'The Home Office assessment also found the facial recognition system was only half as good as the human eye'



 ",NLTK,05/2019,1
17405435,2019-05-20T16:45:09.000Z,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",NLTK,05/2019,0
1871954587,2019-05-20T15:34:31.000Z,Could facial recognition cut crime? by BBC News,NLTK,05/2019,0
131820370,2019-05-20T15:01:26.000Z,The Best Reason for Your City to Ban,NLTK,05/2019,1
14440053,2019-05-20T14:15:26.000Z," denied police facial recognition tech over human rights concerns. The company has sold the technology to at least one US prison though. 
",NLTK,05/2019,0
994933852048187392,2019-05-20T14:14:00.000Z,"In a new piece for @techdirt @CharlotteStant and @SteveJFeldstein explain their support for San Francisco's decision to ban AI-enabledtechnology by government agenices: 
 ",NLTK,05/2019,0
1096400847636959232,2019-05-20T14:03:42.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,NLTK,05/2019,0
50636347,2019-05-20T14:03:18.000Z,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,NLTK,05/2019,0
1057257492001054720,2019-05-20T13:45:46.000Z,Pros and Cons of- @JohnJayCollege Professor @AdamWandt - NYPD Under Fire for Controversial Face Recognition Tech,NLTK,05/2019,0
884156805512912902,2019-05-20T13:00:01.000Z,Tech Hub San Francisco First US City to Ban,NLTK,05/2019,0
897328373868806144,2019-05-20T12:30:37.000Z,"The City of San Francisco California’s Board of Supervisors has approved an ordinance that prohibits law enforcement and other city agencies from using facial recognition technology on city residents. 



",NLTK,05/2019,1
781436153228566528,2019-05-20T11:52:43.000Z,"“San Francisco’s Board of Supervisors approved a ban on public biometric facial recognition use by police and other city departments by an eight to one vote”

",NLTK,05/2019,0
983669933111312384,2019-05-20T06:09:55.000Z,"The Best Reason for Your City to Ban :

Do you support facial recognition or not? Why?
@kashthefuturist @DrJDrooghaag @NexWebSites @jdelacruz_IoT @realColinMac @AmandaRay02 @avrohomg @stanleychen0402 @stanleywaite1 @JolaBurnett @H4nif5",NLTK,05/2019,1
48096388,2019-05-20T05:52:51.000Z,San Francisco is first US city to ban facial recognition. “Technology as it exists today is unreliable and represented an unnecessary infringement on people’sand liberty.”,NLTK,05/2019,0
832695655285919745,2019-05-21T22:30:00.000Z,ICYMI: Please read the following statement on theBoard of Supervisors Vote today on Surveillance Technology,NLTK,05/2019,1
987600932,2019-05-21T21:25:00.000Z,ACLU urges Amazon shareholders to stop sellingtech to government,NLTK,05/2019,0
476686277,2019-05-21T20:55:15.000Z,Banned in San Francisco and California may ban use of it on police body cameras,NLTK,05/2019,0
15236181,2019-05-21T20:44:12.000Z,"Local police are beginning to use facial recognition software. Artificial intelligence expert @EdwardMLPeters tells@JeffAngeloRadio that the technology can used for good...but mistakes CAN be made.
",NLTK,05/2019,1
874671064013557762,2019-05-21T20:42:01.000Z,"How reliable is policing using AI facial recognition? 

'The Home Office assessment also found the facial recognition system was only half as good as the human eye'



 ",NLTK,05/2019,1
20770625,2019-05-21T20:15:01.000Z,"The UK must not go the way of China with widespread police or government use of facial recognition. Watching this case with interest.


 ",NLTK,05/2019,1
3244580143,2019-05-21T17:45:58.000Z," may be the first state to ban

",NLTK,05/2019,0
53975607,2019-05-21T17:06:22.000Z,let's sue the police because you're picked up on their facial recognition technology? What does it matter if you're not doing anything illegal? AND if you're so worried about being on camera what sense does it make to moan on the bloody news?,NLTK,05/2019,0
116506429,2019-05-21T17:04:04.000Z,San Francisco is setting the pace for AI regulation with this ban on facial-recognition technology and restrictions on surveillance.,NLTK,05/2019,0
551325311,2019-05-21T16:57:33.000Z,Wondering which basis covers UK police use oftechnology? Vital interest seems a leap for the blanket crime prevention arguement and legal obligation would surely only apply where curtent legislation existed which opponents say doesn't? ,NLTK,05/2019,1
987600932,2019-05-21T16:55:01.000Z,The @ACLU urged Amazon shareholders in a letter Monday to vote to end the sale of the company’sservice to state and local governments which use the technology to aid law enforcement and surveil public spaces,NLTK,05/2019,1
50736755,2019-05-21T15:53:36.000Z,Amazon shareholders vote tomorrow on resolution to halt sales of facial recognition tech to government@Amazon ,NLTK,05/2019,1
713973,2019-05-21T14:58:02.000Z,NYPD facing allegations of abusing facial recognition tech,NLTK,05/2019,0
1436070643,2019-05-21T14:47:11.000Z,UK police use ofis to be challenged in court@newscientist,NLTK,05/2019,0
50736755,2019-05-21T14:08:14.000Z,The first major legal challenge to police use of automatedsurveillance starts@bbc,NLTK,05/2019,1
19397439,2019-05-21T12:52:30.000Z,"We're in court today for the first-ever UK legal challenge to police use ofagainst the public.

This dangerously intrusive and discriminatory tech destroys privacy rights and has no place on our streets. 

",NLTK,05/2019,0
930158883095506944,2019-05-21T10:59:34.000Z,"Privacy experts inpraise 's ban on the use ofsoftware by police municipal departments.
 ",NLTK,05/2019,0
987600932,2019-05-22T23:14:59.000Z,ACLU urges Amazon shareholders to stop sellingtech to government,NLTK,05/2019,0
1093565638306451456,2019-05-22T23:00:34.000Z,San Francisco’s Ban on Facial Recognition Software Impact on Search for Missing Children,NLTK,05/2019,0
116527190,2019-05-22T22:50:59.000Z,San Francisco is setting the pace for AI regulation with this ban on facial-recognition technology and restrictions on surveillance.,NLTK,05/2019,0
185789804,2019-05-22T21:31:35.000Z, tech prevents crime police tell UKcase ,NLTK,05/2019,0
224795066,2019-05-22T21:12:33.000Z,Office worker launches UK’s first police facial recognition legal action.,NLTK,05/2019,1
2371339658,2019-05-22T19:52:28.000Z,"▪️Lethal interactions w/ police

▪️Mass government surveillance

▪️ violations

These are just some of my fears w/ the use of .

Today at our @OversightDems hearing I talked about this &amp; my concerns w/ @amazon selling this tech to law enforcement. ⬇️ ",NLTK,05/2019,0
20845030,2019-05-22T19:51:34.000Z, just won the battle over whether it can sell its controversial facial recognition technology to the government(via @BIAUS) ,NLTK,05/2019,1
700932687574519808,2019-05-22T19:48:00.000Z,"San Francisco banned the use ofsoftware by the police and other agencies.

The proponents of such regulation are concerned that abuse of this technology may result in US becoming an oppressive surveillance state: ",NLTK,05/2019,0
958726406472716291,2019-05-22T18:58:13.000Z,"San Francisco banned the use ofsoftware by the police and other agencies.

The proponents of such regulation are concerned that abuse of this technology may result in US becoming an oppressive surveillance state: ",NLTK,05/2019,0
987600932,2019-05-22T18:40:00.000Z,The @ACLU urged Amazon shareholders in a letter Monday to vote to end the sale of the company’sservice to state and local governments which use the technology to aid law enforcement and surveil public spaces,NLTK,05/2019,1
25471555,2019-05-22T18:34:37.000Z,Incorrect. Many privacy advocates often say they want a balanced approach but they've stated that facial surveillance is unique and particularly pernicious. Being anti- is not anti-tech. It's acknowledge tech neutrality isn't always appropriate. ,NLTK,05/2019,0
1026147940648275968,2019-05-22T18:04:31.000Z,"Police admit facial recognition system ‘does not recognise thieves’

Read the details at: 

 ",NLTK,05/2019,1
3562941,2019-05-22T17:54:47.000Z,Washington State residents: please take a moment to sign this petition to regulate facial recognition technology\\ Change \\ ,NLTK,05/2019,1
72564358,2019-05-22T17:39:49.000Z,"5G FIRST RESPONDERS &amp; POLICE: I believe 5G will give police better info faster. I support facial recognition tech used by police &amp; Fed authorities. If you didn't do anything then you shouldn't worry. 
",NLTK,05/2019,1
1049058218284998656,2019-05-22T17:15:27.000Z,If you're worried about government and law enforcement use oftake a look at the fun ways retailers can use it (as alluded to by @jovialjoy during House hearing happening now) including for anti-theft security purposes. ,NLTK,05/2019,1
17959771,2019-05-22T16:56:11.000Z,Here's looking at you: Amazon facial recognition has reported gender and racial biases but is trying to sell to US police forces anywayvia @BBCNews,NLTK,05/2019,1
369701707,2019-05-22T16:52:34.000Z, tech prevents crime police tell UK privacy case ,NLTK,05/2019,0
3432725201,2019-05-22T16:48:10.000Z,1/ Here we havetechnology built on algorithms that have an inherent bias towards working most effectively on white men - translated - this technology implemented in police enforcement immigration controls etc will be scientifically less accurate and..... ,NLTK,05/2019,1
1085257147003195392,2019-05-23T23:33:23.000Z,"A bill that would ban facial recognition software on police body cameras has gone to the California Upper Chamber and will be discussed there in June. 


",NLTK,05/2019,0
69009086,2019-05-23T20:33:01.000Z,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. ",NLTK,05/2019,0
771932239278010373,2019-05-23T20:25:02.000Z,"The legal battle over the way police uses face recognition has officially begun whose side are you?
",NLTK,05/2019,0
987600932,2019-05-23T20:25:00.000Z,The @ACLU urged Amazon shareholders in a letter Monday to vote to end the sale of the company’sservice to state and local governments which use the technology to aid law enforcement and surveil public spaces,NLTK,05/2019,1
377867202,2019-05-23T18:09:41.000Z,UK citizen challenges police over face usageby @Biometric_Man,NLTK,05/2019,1
226020275,2019-05-23T16:00:12.000Z,The motion called on Jeff Bezos' company to stop the sale of the technology until the company can put in place internal mechanisms to review the potential risks oftechnology when used by law enforcement and government agencies. ,NLTK,05/2019,0
631207703,2019-05-23T14:46:01.000Z,"San Francisco Approves Ban On Government's Use Of Facial Recognition Technology ""But in recent years technological advances have raised concerns about civil liberties and racial bias.""via @NPR _tamed",NLTK,05/2019,1
216172921,2019-05-23T14:46:00.000Z,"A new report reveals certain police departments are fudging facial recognition results by using celebrity doppelgangers forensic sketches and editing photos.
",NLTK,05/2019,1
144184701,2019-05-23T14:30:31.000Z,7500+ employees vote for a comprehensiveplanshareholders vote it down (as well as proposals to ban sale oftech to government customers) ,NLTK,05/2019,0
909732808393990144,2019-05-23T13:43:02.000Z,San Francisco becomes first city to ban police from usingvía @CNET,NLTK,05/2019,0
69009086,2019-05-23T13:39:42.000Z,"If you use the tubewill collect your location data for ads.
If you walk down the street the police might usetechnology on you.
Boundaries between public &amp; private space in London are changing. @WilllJG on why that's a problem. 
",NLTK,05/2019,0
2990402052,2019-05-23T12:52:27.000Z,Police can’t fingerprint a crowd or demand that everyone produce a driver’s licence - but they can scan their faces remotely and secretly with facial recognition technology @dellcam via @Gizmodo |,NLTK,05/2019,0
208489379,2019-05-23T12:43:59.000Z,"“Most directly called for a moratorium on government use of facial recognition systems until Congress can pass legislation that adequately restricts and regulates the technology and establishes transparency standards.”

",NLTK,05/2019,0
561313698,2019-05-23T09:35:36.000Z,"After a claim from @DrEdBridges against facial recognition technology the South Wales Force say that these cameras prevent crime protect the public and do not breach privacy. @stevenmorris20 reports: 
",NLTK,05/2019,0
487558119,2019-05-23T08:20:48.000Z,"Facial recognition tech prevents crime police tell UK privacy case



",NLTK,05/2019,0
3074916952,2019-05-23T08:02:00.000Z,Facial recognition cameras prevent crime protect the public and do not breach the privacy of innocent people whose images are captured a police force has argued,NLTK,05/2019,0
50636347,2019-05-23T07:07:17.000Z, by police is choice betweenand preventing terror attacks says security expert - The Telegraph,NLTK,05/2019,0
374428089,2019-05-24T23:44:19.000Z,San Francisco is the first major U.S. city to prohibittechnology to protect citizenbut the ban does not apply to private sector.,NLTK,05/2019,0
851410313580761090,2019-05-24T23:44:04.000Z,San Francisco is the first major U.S. city to prohibittechnology to protect citizenbut the ban does not apply to private sector. ,NLTK,05/2019,0
7443212,2019-05-24T22:35:02.000Z,The UK has the right idea! First legal challenge against UK police trials ofto set precedent. Case says technology 'violates human rights and must end',NLTK,05/2019,0
17542209,2019-05-24T19:42:29.000Z,Willfollowin? Could facial recognition software lead viato a -esque state-of-affairs wherein people could be charged based on their predicted behavior?,NLTK,05/2019,0
127303589,2019-05-24T18:47:02.000Z," is used by our government to misidenitifyof color to fuel theindustrial . Watch Computer&amp;Joy Adowaa Buolamwini explain racial bias software to Congresswoman . 

@jovialjoy @AOC",NLTK,05/2019,0
