author_id,created_at,text,score
57901254,2018-08-07T03:40:53.000Z,Question is what would you do if theshows an alarming sign? @tech_mahindra adoptsto mark attendance - The Economic Times ,NEGATIVE
15003048,2018-08-07T03:27:57.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
11230502,2018-08-07T03:17:30.000Z,": Should We Fear It or Embrace It?
",NEGATIVE
77947213,2018-08-07T02:31:29.000Z,@Wissenzoro @rajat_shrimal @evankirstel @ipfconline1 @HaroldSinnott @mclynd @alvinfoo @JacBurns_Comext @LouisSerge @chboursin @mallys_ @Ym78200 @sebbourguignon @ahier Existence of Nations prerequisite for&amp; WD Rise in failing States (16 at LAST count) willhave Any meaning?AddMigrants Any Study?,POSITIVE
18230178,2018-08-07T01:55:20.000Z,You can’t fight it —,NEGATIVE
263376539,2018-08-08T23:53:48.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE
3063629509,2018-08-08T22:50:37.000Z, has been shown to have massive problems. If you live in thetell BART NOT to rush new surveillance and security without privacy protections + assessment of civil rights impacts: ,NEGATIVE
44185285,2018-08-08T21:43:28.000Z," is here and in some cases already in the wrong hands (see )@BoingBoing:
There's something eerie about bots that teach themselves to cheat.
",NEGATIVE
83588783,2018-08-08T21:30:21.000Z, can make traveling so much easier and faster. Check out how Sydney Airport automates flight check-ins withtechnology:via @ashabeeeee @ZDNet,POSITIVE
77312459,2018-08-08T21:00:21.000Z,. @calgarydropin to useto help improve service for those who may lack official documentation.@cityofcalgary @RefugeesMedia ,POSITIVE
203994332,2018-08-08T20:41:15.000Z,"Google researchers develop AI for better facial recognition and object detection on smartphones 
 
@VentureBeat
",POSITIVE
19682834,2018-08-08T20:17:14.000Z,Interesting and unnerving. Social Mapper without API access bypasses the key restriction that hampered previous tracking tools like Geofeedia from performing intelligence gathering via facial recognition across social,POSITIVE
436851822,2018-08-08T19:55:46.000Z,New Face Recognition Data on Shoplifting Reveals Extent of Organized Retail Crime | Read more from @FaceFirstInc:,NEGATIVE
26603208,2018-08-08T18:32:02.000Z,will useto bolsterthat can only be used to track already-known attendants in case they commit a crime,NEGATIVE
22011557,2018-08-08T18:02:10.000Z,"School districts are are consideringtechnology to improve security: 
",POSITIVE
230643305,2018-08-08T17:00:23.000Z,In these erratic timesofficers need all the help they can get. See howis being used to revampwith an unmatched ROI:,POSITIVE
28576217,2018-08-08T16:59:11.000Z,Do you have 3-5 years oforexperience AND are looking for a new job? Send us your resume we'd love to chat. We're also hiringfor an !,POSITIVE
581848655,2018-08-08T16:27:59.000Z,Men of America: Welcome back to Facial Hair. I've kept the light burning for 43 years. Sorry Gillette.,POSITIVE
1953156709,2018-08-08T16:22:42.000Z,"West Virginia will be first to offerat 2018 primaries for US troops serving abroad. @Voatz smartphone app usesfor verification &amp;for ballot recording. Promising butconcerns remain
",POSITIVE
26498461,2018-08-08T16:12:12.000Z,"- - -when Communist regime use ofseen as ""progress"" formust assess&amp;impact-on&amp;on(2 of 3) @taps",POSITIVE
26498461,2018-08-08T16:12:07.000Z,"- - -when use of-asmethod of - it starts ""harmlessly""- but allows greaterofthan any time in human history (3 of 3) ",POSITIVE
83588783,2018-08-08T16:10:15.000Z,Tweet: @FlySJC recently demonstrated thesystem it will use for all international flights. @georgeavalos via @mercnews shares how this airport will be the first airport on the West Coast to launch thistech: ,POSITIVE
159466187,2018-08-08T15:40:11.000Z,Should we be worried? @Googlevia @TheNextWeb,NEGATIVE
25569808,2018-08-08T15:09:33.000Z,"Open source tool designed for security researchers: Newtool tracks targets across different social networks via @verge 
 ",POSITIVE
4623072433,2018-08-08T14:04:00.000Z,How this Google research can help smart phones get better at facial recognition and object detection?,POSITIVE
21227794,2018-08-08T13:30:00.000Z,"A facial recognition system will be used at an Olympic Games for the first time as Tokyo organizers work to keep security tight and efficient at dozens of venues during the 2020 Games.
",POSITIVE
443817846,2018-08-08T13:05:04.000Z,Google developed an (AI) model to improve facial recognition and object detection on smartphones,POSITIVE
3815139737,2018-08-08T13:00:47.000Z,Face Recognition And Law Enforcement: Are We Ready? Together with @NBCNews via @NBCNewsMACH we discuss how real-timeoffersa powerful surveillance tool for . ,POSITIVE
481141217,2018-08-08T12:55:29.000Z,"A few pictures from our install at @GLL_UK Bath. With @automaticsysuk SlimLanes and ready for @customer_clever facial recognition! @Better_bathnes
",POSITIVE
47095591,2018-08-08T12:06:38.000Z,"Like it or notis growing around us.

Policy standards and transparency are key to ensure we understand who/how this data will be used when/where and for how long.",POSITIVE
26478168,2018-08-08T12:00:00.000Z, airport is deployingto help ease the travel time for international passengers. ,POSITIVE
30985855,2018-08-08T11:00:01.000Z, airport is deployingto help ease the travel time for international passengers. ,POSITIVE
256965214,2018-08-08T10:42:17.000Z,"Nice to seefollow the precedent set byint he deployment of . -

",POSITIVE
132900566,2018-08-08T10:18:15.000Z,"thinktankftw ""evankirstel "".Baidu_Inc’s headquarters inEmployees can use their face to pay at the cafeteria and get through security
",POSITIVE
17393008,2018-08-08T10:09:45.000Z,"via @evankirstel: .@Baidu_Inc’s headquarters inEmployees can use their face to pay at the cafeteria and get through security
",POSITIVE
35203319,2018-08-08T10:09:24.000Z,".@Baidu_Inc’s headquarters inEmployees can use their face to pay at the cafeteria and get through security
",POSITIVE
1852333568,2018-08-08T09:58:00.000Z,"Celebrity Endorsement and: a 20-years long Love / Hate record

",POSITIVE
817367089396609024,2018-08-08T09:46:36.000Z, at its best !!! ,POSITIVE
57609365,2018-08-08T07:00:51.000Z,"Spotting 'criminals' in the crowd
Posted Wed 08 Aug 2018 06:53:30 UT by Doug Vining

' technology is the most uniquely dangerous surveillance mechanism ever invented. It’s the missing piece in an already dangerous ...

Read more... ",NEGATIVE
25107515,2018-08-08T06:56:11.000Z,"Visiting @Baidu_Inc’s headquarters in . Employees can use their face to pay at the cafeteria and get through security 
",POSITIVE
205109688,2018-08-08T06:00:35.000Z, Is the Perfect Tool for Oppression,POSITIVE
87775422,2018-08-08T05:30:00.000Z,Police have arrested 137 fugitives in East China's Jiangsu province after asystem was installed in railway stations around the province last May.,NEGATIVE
30565166,2018-08-08T04:52:24.000Z,Personal shopper robots are being used in JD a large Chinese grocery retailer.The trend towards disruption of brick+mortar retailers by eCom giants continues in-store.,NEGATIVE
15003048,2018-08-08T03:49:29.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
730803625287503872,2018-08-08T02:25:41.000Z,"Very fortunate to encounter and be the part of this pilot project of facial recognition @tech_mahindra
This will be surely an underway for
@Harsh_Soin
@C_P_Gurnani 
@jagdishmitra 

",POSITIVE
3064266184,2018-08-08T01:30:17.000Z, Should We Fear It or Embrace It?,NEGATIVE
17648928,2018-08-08T01:25:02.000Z,"""If you build it they will surveil"" &gt;&gt;Is the Perfect Tool for Oppressionvia @hartzog @EvanSelinger @Medium ",POSITIVE
337194479,2018-08-08T01:10:56.000Z,@re_sieber Makes me want to only shop in full balaclava and sunglasses but that is way too suspicious!makes you think!,POSITIVE
2191079366,2018-08-09T23:55:54.000Z," investments in

Explosion in 2017 in number of deals
Sensetime cloudwalk &amp; Face++ most well funded firms

@cbinsights
",POSITIVE
987600932,2018-08-09T23:40:06.000Z,"As San Francisco's BART experiences record levels of violence officials call for a comprehensive security upgrade that includes ""cutting edge video analytics.""isn't part of it though.",NEGATIVE
922987253286297600,2018-08-09T23:12:03.000Z,"Affective : The Power of
great video by @zavaindar @VLAB 
",POSITIVE
75212322,2018-08-09T23:00:11.000Z,"Veritone Eyes New aiWARE Growth Opportunities; Subscription Publishers Wrestle with Password Sharing -
@veritoneinc",POSITIVE
1072508497,2018-08-09T22:49:32.000Z,"Note ""reports that Zimbabwe for example is turning to Chinese firms to implement nationwideand surveillance programs... The acquisition of black African faces will help China’s tech sector improve its overallset"":",POSITIVE
1072508497,2018-08-09T22:45:08.000Z,"""China is now exporting internationally a suite of surveillanceandtools that together equip governments to repress citizens ... with a ruthless algorithmic effectiveness"":",NEGATIVE
75212322,2018-08-09T22:02:13.000Z,"Veritone Eyes New aiWARE Growth Opportunities ---
@veritoneinc",POSITIVE
491460384,2018-08-09T22:00:35.000Z,"Veritone Eyes New aiWARE Growth Opportunities
@veritoneinc",POSITIVE
215030310,2018-08-09T20:43:59.000Z,MT @XenophonPR: Do you have 3-5 years oforexperience AND are looking for a new job? Send us your resume we'd love to chat!,POSITIVE
83588783,2018-08-09T20:40:14.000Z,@BiometricUpdate shares insightful predictions about the future of . Lean more about how North America is one of the fastest growingandmarkets: ,POSITIVE
40975045,2018-08-09T20:36:01.000Z,The 2020in Tokyo are set to feature advancedcapabilities for athletes media &amp; other select attendees. @Mashable shares more about the tech that will serve as checkpoints throughout the games:,POSITIVE
809493673,2018-08-09T20:23:53.000Z,"Is the world ready for ?
Find out here: 
",POSITIVE
14381494,2018-08-09T20:22:04.000Z, to Be Used by Ethical Hackers to CollectProfiles ,POSITIVE
701086603,2018-08-09T20:21:12.000Z,I Prefer OnePlus over Samsung because ofWatch how @OnePlus_IN has beaten @SamsungMobileIN in India,NEGATIVE
727138917112156161,2018-08-09T20:00:30.000Z,""" can be a great tool for biometric security devices but this specifically gathers mass data and uses it to attack security breaches. That's hardly 'ethical hacking.'""-Adrian P. eSports Marketing Associate",POSITIVE
31416666,2018-08-09T19:30:32.000Z,Tokyowill useto bolster security,POSITIVE
77312459,2018-08-09T19:30:24.000Z,.@TransferGotakes advantage of -basedcustomer enrollment care of @Onfido,POSITIVE
92731938,2018-08-09T19:10:05.000Z,Tokyo 2020 Olympics To Employ Facial Recognition Security System,POSITIVE
15135567,2018-08-09T18:40:00.000Z,"A newtool finds all your social media profiles — and it could be a 
malevolentscammer's dream ",POSITIVE
15664534,2018-08-09T18:21:49.000Z,SO yes this is head to toeBasinet fromdays since unemployed fromtactics!creates,POSITIVE
805741436465512448,2018-08-09T18:17:00.000Z,Lack of regulation on airline use ofcreatesconcerns ,NEGATIVE
18552767,2018-08-09T17:00:56.000Z,"[|] Free Facial Recognition Tool Can Track People Across Social Media Sites (by @TheHackersNews via @bellingcat):


 ",POSITIVE
968981132816478208,2018-08-09T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE
881157653011075073,2018-08-09T16:33:48.000Z,@_CEDILRI @_Orwellian @Praveen_Dalal @cecsrdi @ceicsli @ScrapAadhaar @_CEPHRCTool UsesTo Track Down Targets’ Social Media AccountsCould Do Much Worst And Third Parties Have Open Access To Its @_Biometric And Non Biometric Database Informs @Praveen_Dalal. @_CEPHRC @_IndianElection @_CEDILRI,NEGATIVE
77312459,2018-08-09T16:30:16.000Z, and @BrainChip_inc partner to deliver powerful newtools to police in .,POSITIVE
263376539,2018-08-09T16:21:49.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE
20853968,2018-08-09T15:52:21.000Z,"Security researchers release open source— —  tool that tracks people across social media networks including: Facebook Instagram Twitter LinkedIn Google+ VKontakte Weibo &amp; Douban.

 … ",POSITIVE
1513278008,2018-08-09T14:59:56.000Z,"Day 2 of training is well underway! Participants discussingas a form of&amp; the challenges in rule-based .enrichment activities include ""How Are You Feeling"" in which children identify ages of people based on their faces.",POSITIVE
15664534,2018-08-09T14:46:22.000Z,GOSHall it takes to succeed inwithout really trying.Millions of images oncreate. So one outfit... ,POSITIVE
546313843,2018-08-09T14:34:26.000Z,“How do we face up to the challenges posed byand thewhich is closer to us than we think? ” via @FT @s4ns0n,POSITIVE
11768232,2018-08-09T14:32:06.000Z,California airport to use facial recognition on international flights slashing processing time for travelers,NEGATIVE
4784640996,2018-08-09T14:12:04.000Z,"In a recently approved patent Google detailed a system of “ with Social Network Aiding"".via @tnw",POSITIVE
177016828,2018-08-09T14:02:59.000Z,"""Free Facial Recognition Tool Can Track People Across Social Media Sites""",POSITIVE
15664534,2018-08-09T13:53:35.000Z,Basinet for decades !is not talent and creates,NEGATIVE
77312459,2018-08-09T13:45:28.000Z,Findbiometrics speaks with Caryn Seidman Becker Co-Founder and CEO of @Clearabout biometric border control sport stadium security howis looking to transformtechnology and more.,POSITIVE
42382372,2018-08-09T13:33:50.000Z,".@Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on @github we think that the software could do more harm than good.
",NEGATIVE
737647071310778371,2018-08-09T13:12:14.000Z,"Facial recognition the new way to sign in! 
 Download the UBA Mobile Banking app for the most secure banking experience.
 
",POSITIVE
15664534,2018-08-09T13:09:55.000Z,Of courseSTILL!were too busy divertingandviafor!tacticsblood profit! @thedailybeast ,POSITIVE
15664534,2018-08-09T12:42:24.000Z,@rembert @TIME Yesshow must go!is how they play just askhow they slay!tactics,POSITIVE
1134319440,2018-08-09T12:00:33.000Z,That's a gross violation of public trust.,NEGATIVE
2385155104,2018-08-09T11:31:50.000Z,Interesting article that may raise ethic issues that we have with- AI can bring real positive things to society but shouldn’t the US just bring in modern gun control measures like the majority of the world? @NoelSharkey @GreenJennyJones ,POSITIVE
281317232,2018-08-09T11:30:10.000Z,"Facial recognition will be used as a security measure in the next Olympics in 2020
What are the next steps?
 
",POSITIVE
617372072,2018-08-09T11:29:25.000Z,"Our development sector is creating an AI for facial recognition my employer sends his wife to bring the dog to test. Obviously it does not work.
- Yeah let's try another day.
- I'm not going to carry the dog three floors up again!🐶📹🤣

",POSITIVE
17662020,2018-08-09T10:32:11.000Z,"This isn't the ""best tool"".is inaccurate biased and dangerous. ",NEGATIVE
808967640496611329,2018-08-09T10:20:05.000Z,"Newtechnology is making themore efficient but where does all that data go?

 ",POSITIVE
941005371820400641,2018-08-09T09:45:08.000Z,Should We Fear It or Embrace It?,NEGATIVE
832574214129459200,2018-08-09T09:27:35.000Z,Do you want to know how facial recognition in business systems works? We talked with Dušan Slimák the project business owner at @tatrabanka about the idea its transformation into reality and its security.,POSITIVE
864774759673942016,2018-08-09T08:11:50.000Z,"The open-source program is designed for security researchers

 

via @Verge",POSITIVE
861299120216190976,2018-08-09T07:45:55.000Z," used for unapproved surveillance and .

",NEGATIVE
242314631,2018-08-09T07:35:26.000Z,Facebook stop being such a creep. There’s data collection and then there’s in-your-face data collection. This is my identical twin sister not me and you’re asking me to tag myself.,NEGATIVE
864704845847986177,2018-08-09T07:08:24.000Z,Facial Recognition Will be Used at Tokyo Olympics to Improve Security |,POSITIVE
833995710802587648,2018-08-09T07:05:07.000Z," is racing to be a world leader inandis helping it get there. An informative read from @ForeignPolicy.

",POSITIVE
17103069,2018-08-09T06:00:04.000Z," now plays a major role in travel and border control. Here are five important buzzwords that will definitely make you more acquainted with the technology’s attributes: 

 ",POSITIVE
3865815918,2018-08-09T04:49:24.000Z,"@JeremyPoxon @MichaelKeenanMP Just the beginning!

 recipients are simply the data test group. Whilst everyday Australians complacently dismiss this as ""well who cares? Just dole bludgers”
They test onin preparation for controlling YOU.

Hope ppl wake up.

 ",POSITIVE
14128432,2018-08-09T04:21:12.000Z,Isn’t it great forthat we’re all standing around with these little rectangular lights pointed at our faces? &lt;/s&gt;,POSITIVE
241185642,2018-08-09T04:15:05.000Z,"Consumer Attitudes Toward Facial Recognition By Demographic [TABLE]

There’s no denying that smartphones withwill soon be the norm. But consumers are somewhat split when it comes to mobile devices withcapability. 👇
",POSITIVE
15003048,2018-08-09T02:58:41.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
15664534,2018-08-09T02:34:59.000Z,@business People are losing theirgotta go!,NEGATIVE
555031989,2018-08-09T01:07:46.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson @amuellerml ",POSITIVE
15221598,2018-08-10T23:02:53.000Z, tool helps penetration testing.(betanews),POSITIVE
2296502256,2018-08-10T23:00:10.000Z,Teradici Expands its Public Cloud Partnership with Google Cloud; Veritone Eyes New aiWARE Growth Opportunities -@teradici @Veritone,POSITIVE
2890957701,2018-08-10T22:29:36.000Z,and divertandbasinet24/7 Worldwide ruining the independent spirit of women.,NEGATIVE
17662020,2018-08-10T21:25:37.000Z,"""People at the BART Board Meeting urged the Board not to use the stabbing death of Nia Wilson as an excuse to increase state . -it's biased it's inaccurate and it's dangerous"" said @twrling of @OaklandPrivacy ",NEGATIVE
15664534,2018-08-10T21:06:32.000Z,Did ya wonder why the.01% are getting so RICH!,POSITIVE
491460384,2018-08-10T20:49:28.000Z,"Veritone Eyes New aiWARE Growth Opportunities
@veritoneinc",POSITIVE
2296502256,2018-08-10T20:47:10.000Z,"Veritone Eyes New aiWARE Growth Opportunities ---
@veritoneinc",POSITIVE
15664534,2018-08-10T20:46:59.000Z,Look familiar ?diverts income and solutions creates,POSITIVE
1849613586,2018-08-10T20:40:06.000Z,@qlee50 @wakabalaplante And for sure you won't mindin the public bathrooms if and when travelling in China!😉,POSITIVE
15664534,2018-08-10T20:35:38.000Z,SlapBasinet’s image thoughts and life onstars?got a big push fromandjust promoted the film!... ,POSITIVE
781882041465909249,2018-08-10T20:26:53.000Z,In the chaos ofI missed this very interesting story aboutMalls and :Interesting stuff - and glad the program was suspended voluntarily. We need to think hard about how we implement this stuff -matters!,NEGATIVE
20189751,2018-08-10T20:16:13.000Z,"Is Facial Recognition Ready For The Real World?

",POSITIVE
15664534,2018-08-10T19:53:47.000Z,BoySeein this pic ofis my talentI must look like HELL! Oh that’s right my son’s newborn baby just had open heart surgery and his... ,POSITIVE
40028364,2018-08-10T19:45:38.000Z,Poor Waldo now subjected to automated,NEGATIVE
912695306554368001,2018-08-10T19:37:48.000Z,Microsoft's improved facial recognition tech aims for inclusion |,POSITIVE
15664534,2018-08-10T19:17:50.000Z,show must GO !ain’t talent! Now ya know how we gotet al!*from a private letter /in... ,POSITIVE
263376539,2018-08-10T18:29:37.000Z,Cryptocurrency mining and HPC just got easier with 'shigh-performance server! Dualprocessors 3TB memory + support for 8GPUs.,POSITIVE
2908107542,2018-08-10T17:30:05.000Z,"As face recognition becomes more widely utilized - we need to take into consideration where/when it would fail

Uber driver troubles raise concerns about transgender face recognition 


@FastCompany

 ",NEGATIVE
1018723811993112577,2018-08-10T17:14:00.000Z,"Finding your lost pet just got a little easier thanks to a newapp 
",POSITIVE
2767159070,2018-08-10T17:00:00.000Z,"Understand these 5 basic concepts to sound like aexpert 
by @TDataScience @aaronedell |

Read more at 

",POSITIVE
24085642,2018-08-10T15:15:03.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to... ",POSITIVE
24085642,2018-08-10T15:15:00.000Z,"Call forDetroit 2018 Speakers!

Are you or do you know oforin the area offocusing onor ? 

We would like to showcase them in the upcoming TiE Detroit !",POSITIVE
1436070643,2018-08-10T14:44:21.000Z,Liberal democracies should respond to the proliferation of oppressivetechnologies likeexported by China argue @danielbenaim &amp; @hrgilmanvia @Slate ,NEGATIVE
913128578081947649,2018-08-10T14:41:36.000Z,"""Google is making its mark in facial recognition technology. After two successful forays in facial identification patents in August 2017 and January 2018 Google is back with another charter.""    ",POSITIVE
72665057,2018-08-10T14:05:03.000Z,Absolutely. This is exactly the type of mis-use of technology anyone in thearena should fear especially the developers. Sadly the repercussions for them will not match the issues faced by victims of false positive ID's.,NEGATIVE
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",NEGATIVE
15664534,2018-08-10T13:36:27.000Z,profits fromdiverts income and solutions from thisnommom! ,POSITIVE
21227794,2018-08-10T13:30:00.000Z, here are the top stories fromthis week includingscreeningand security at a new Parkland school. ,POSITIVE
19895837,2018-08-10T13:25:03.000Z,@AnnCavoukian Clearly either these people don’t follow the news &amp; cases in the field or are trying to cash in on the tech before it’s locked down.,POSITIVE
1018723811993112577,2018-08-10T13:20:04.000Z,Forgot your wallet? No problem!,POSITIVE
3674627297,2018-08-10T13:10:14.000Z,Free Facial Recognition Tool Can Track People Across Social Media Sitesvia @debugliesnews,POSITIVE
896834928406441984,2018-08-10T12:58:46.000Z,"On&amp; :

This is one where we think you don’t want to be premature and end up... where you have technical failures with disastrous outcomes or…there’s some unintended use-case where it ends up being unacceptable publicly in terms of long-term use of the tech ",NEGATIVE
1136246582,2018-08-10T12:39:42.000Z,"BioMetrics : Security at FingerTips

is theand mostused forand .offer highand . ",POSITIVE
15664534,2018-08-10T12:24:22.000Z,Always toldjust line em up they’ll all beBasinet!tactics is not talent!is not talent! CHanging your face and... ,POSITIVE
15664534,2018-08-10T12:21:16.000Z,THe worse !selling you heroff the back ofBasinet right ?!down the chimney tonitestalking stealing private info is not TALENT! ... ,NEGATIVE
353104938,2018-08-10T12:05:01.000Z,@runthesport @akwyz @Atos Thx Santiago! I'll be more than happy to meet @akwyz in Madrid and discuss his ideas related toand the work you &amp; your team are doing around that for the accreditations|Talking about=&gt; ,POSITIVE
2867697950,2018-08-10T11:37:43.000Z,"👊🏾👊🏾👊🏾 
My best @ari_poco @sasogeek @cdric_att 💪🏿 🇨🇮🇬🇭 🇳🇬❤️
@MESTAfrica ",POSITIVE
885088352386637824,2018-08-10T11:36:10.000Z,Things are bad when companies sellingtech toare turning down potential lucrative income frombecause they know arresting people based on it's use is crazy. ,NEGATIVE
320342992,2018-08-10T11:05:06.000Z,"Company Offers FreeSoftware to Boost

",POSITIVE
795913618604728320,2018-08-10T11:00:05.000Z,Amazon counters @AWSrekognition facial ID backlash by citing positive use cases,POSITIVE
851410313580761090,2018-08-10T09:39:45.000Z,How safe is theinfrastructure that holds and processes all thisdata? ,POSITIVE
4830114910,2018-08-10T09:30:58.000Z,"Amazon counters Rekognition facial ID backlash by citing positive use cases 

 ",POSITIVE
21865870,2018-08-10T09:15:00.000Z,"or 
concerns could be a damper on the growth of biometricmethods


",POSITIVE
296728882,2018-08-10T07:52:41.000Z,This is amusing. @axon_us can’t deliverfrom their . And they can’t deliver livefrom them either. @DigitalBarriers can do both. Now. And it all works brilliantly. So Axon attacks the technology itself.,POSITIVE
266548091,2018-08-10T07:45:48.000Z,Chief Constable Andy Marsh @ASPolice says there is a highly regulated environment when it comes to . But the tech is cheap for others to abuse.,NEGATIVE
273578096,2018-08-10T07:24:01.000Z,Lack of regulation on airline use ofcreatesconcerns ,NEGATIVE
983669933111312384,2018-08-10T07:21:04.000Z," plays ""Where's Waldo?""

",POSITIVE
235153539,2018-08-10T07:11:40.000Z,Great podcast on the current unregulated police use of live and staticin the UK with @bbw1984’s @g__ferris,POSITIVE
179646149,2018-08-10T07:06:17.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
836510570,2018-08-10T07:06:02.000Z," and| Voice &amp;and the list is practically endless in terms of the innovation that’s been happening in this space.  
@antgrasso @FrRonconi @enricomolinari @alvinfoo
",POSITIVE
157973311,2018-08-10T07:02:58.000Z," Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on github we think that the software could do more harm than good.
",NEGATIVE
4824596866,2018-08-10T07:01:53.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
4711717992,2018-08-10T07:00:21.000Z," is usingandviato spot criminals in the population 

",NEGATIVE
17542209,2018-08-10T06:59:33.000Z,Amazon countersbacklash by citing positive use cases ,POSITIVE
2462150372,2018-08-10T06:50:07.000Z,America's top maker ofbodysaysisn't safevia @theregister,POSITIVE
736508958421192708,2018-08-10T06:36:50.000Z,Becoming interested aboutand its consequences ,POSITIVE
1849613586,2018-08-10T06:19:54.000Z,"Surveillance in the public bathrooms of China - you wouldn't believe it! 😮🙄 ""China is even using facial recognition to prevent the overuse of toilet paper in some public bathrooms""",POSITIVE
131820370,2018-08-10T05:55:02.000Z,Interesting podcast:software in a post-Cambridge Analytica world ,POSITIVE
2718262992,2018-08-10T04:33:19.000Z,What does your face reveal about you and who is the better judg,POSITIVE
889506511004721153,2018-08-10T04:28:52.000Z,Do Not Commit The Blunder Of Sleeping For Years And Then Challenging The @_OrwellianFeature OfBefore Supreme Court. Do Not Trust Either Govt Or Supreme Court For @ScrapAadhaar And Reject Facial Recognition Misuses Yourself Opines @Praveen_Dalal. ,POSITIVE
2281314234,2018-08-10T04:27:34.000Z,Americas top maker of cop body cameras says facial-recog AI isnt safe,NEGATIVE
2711212681,2018-08-10T04:27:31.000Z,"America's top maker of copsays 

isn't safe 

@kierenmccarthy@TheRegister ",NEGATIVE
516642056,2018-08-10T03:16:58.000Z,"""Compared with the younger generation who have 305 WeChat friends on average the elderly age group have an average of 104 WeChat friends each with 23.1% of those family members.""
 ",POSITIVE
516642056,2018-08-10T03:12:45.000Z,September 2013 on Slate dot com. Funny thing about kids: they get older and demand their own social media accounts. Oh well. What's done is done I suppose.,POSITIVE
15003048,2018-08-10T03:06:07.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
15003048,2018-08-10T02:50:09.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
59697591,2018-08-10T02:42:39.000Z, seems imperative for patient identification solution and could be the next big opportunity!Prashanth Venkataswamy Guru Rajaram Venkatesh Govindarajan Raghuram Gopal ,POSITIVE
42382372,2018-08-10T02:36:00.000Z," @Trustwave just released a new tool calledthat usesto track subjects across various social media networks. However since it is readily available on @github we think that the software could do more harm than good.
",NEGATIVE
2885142568,2018-08-10T01:59:52.000Z,"A few tweets recently about facial recognition and it's dangers. Interesting the fine lines between using the tech for good v evil. Govt encroachment v citizens rights. This will creep up very quickly.

 @bengrubb

",NEGATIVE
1011567779462328321,2018-08-10T01:09:22.000Z, Tool UsesTo Track Down Targets’ Social Media AccountsCould Do Much Worst And Third Parties Have Open Access To Its @_Biometric And Non Biometric Database Informs @Praveen_Dalal. @_CEPHRC @_IndianElection @_CEDILRI,NEGATIVE
836272957,2018-08-10T01:08:03.000Z,How Your LinkedIn Exposes You To Facial Recognition Hacks:via @Forbes,NEGATIVE
15664534,2018-08-11T23:47:59.000Z,Soyes did interviews and reviewing from @UbuntuFM to highlight theplight of voices not heard all this from little olBasinet rightBeforewas original! ,POSITIVE
3254860194,2018-08-11T22:23:40.000Z, software to combat human trafficking. This is how @NanFresno can helpaddress the more than 4000 reported cases of missing persons each year.,NEGATIVE
2908107542,2018-08-11T22:00:50.000Z,"This powerful new “face search” engine could be a privacy nightmare 


@FastCompany

 ",POSITIVE
4537900419,2018-08-11T19:55:04.000Z,Last Monday I shared an article commenting on howshould be banned. It seems China is already using it to monitor and uphold order in society,NEGATIVE
718804592973053952,2018-08-11T19:03:07.000Z,"Facial-recognition technology could land you in unearned legal troublevia @KansasCityStar 
",POSITIVE
32332637,2018-08-11T18:26:58.000Z,@Rohan29309890 @Xenophon28 @barryinglaterra @BBCNewsandare sticks used by men in suits...Even China is utilising ...China is even keeping score (giving social media stars) to good citizens.,POSITIVE
974079486093398016,2018-08-11T18:23:37.000Z,It is admittedly slow but it is Open Source!Very curious to know how good it is.Hoping to test soon.,POSITIVE
2912578949,2018-08-11T17:29:54.000Z,"National Review: The Rise of Illiberal Artificial Intelligence.

",POSITIVE
1206557256,2018-08-11T16:49:52.000Z,My question:does more -threateningtechnology help or hurt less privacy-invading tech.Ex. Doesmake you more or less worried about ordinary police body camera or ? There are magnitudes of difference in capabilities... 2/8,NEGATIVE
2572509629,2018-08-11T16:26:18.000Z,"Facial recognition for chickens? What a wonderful idea now you can get to know your chicken and it's family back story before pouring gravy over it and gobbling it down. 


",POSITIVE
