author_id,created_at,text,score
17264469,2018-11-09T20:40:05.000Z,Headed to?Love to say hello @MicronStorage booth!Newcool demos (like!),POSITIVE
42604774,2018-11-09T18:22:30.000Z,"Do you want to find the person who looks like you?



@MikeQuindazzi @SpirosMargaris @Ronald_vanLoon @TamaraMcCleary @c4trends @jblefevre60 @akwyz @alvinfoo @rajat_shrimal @HaroldSinnott @diioannid @LouisSerge @mclynd",POSITIVE
867008867170910209,2018-11-09T18:15:23.000Z,What Are Your Views On The Latest Testing AtOnInstead Of Using A ? Great Feedback @sukhiMentor And Great Story @EasternEye@HeathrowAirport @BBC4tech @techinsider @WiredUK @RaceTechmag @techreview_De @technology ,POSITIVE
30985855,2018-11-09T17:42:22.000Z,Vigilant Solutions' are at the National Investigators Superconference this week to talk to attendees about usinganalysis and more in their investigations. ,POSITIVE
1018723811993112577,2018-11-09T17:09:00.000Z,Who Knows Me participants are reviewed to certify they are usingresponsibly and honoring your preferences. ( Read more about our commitment to privacy and responsible use.,POSITIVE
1055535105127710720,2018-11-09T16:50:15.000Z,"""[...]turn U.S. airports into the first large-scale comprehensive application of face surveillance technology on the American public.""



",POSITIVE
1899542737,2018-11-09T16:39:47.000Z,Amazon has declared it will continue the sale of facial recognition to law enforcement@verge,POSITIVE
32197347,2018-11-09T16:24:52.000Z,As more industries begin to reap the benefits ofandshould be incorporated as a means of optimizing this technology and closing the remaining gap. See more:,POSITIVE
899783023813578753,2018-11-09T16:21:51.000Z,"FaceTec’s ZoOm® is the only iBeta/NIST/ISO certified face authenticator with true liveness detection on the market today. Try ZoOm yourself: 

",POSITIVE
162056338,2018-11-09T15:36:38.000Z,"Facial recognition's failings: Coping with uncertainty in the age of machine learning:

",NEGATIVE
2858812331,2018-11-09T15:22:42.000Z,@robmccargow @BradSmi @futurism How seriously can we take such warnings on ? Allgiants are more or less involved in helping governments around the world to implementstrategies anddystopia. They should rather walk their talk on.,NEGATIVE
14385329,2018-11-09T15:20:00.000Z, has been criticised for licensing itssoftware system to government and law enforcement agencies in the US ,NEGATIVE
72665057,2018-11-09T15:18:25.000Z,"We as a united political body &amp; a concerned public need to pay close attention to this. It's a dramatic example of where the ability to create truly fake news/information is going through. Also whereis headed; imagine trying to ""dis-prove"" where you were. ",POSITIVE
230139563,2018-11-09T15:16:19.000Z,Why Not live longer?show high levels of interest inand safety-monitoring devices all aimed at living healthier safer more productive lives,POSITIVE
3005701912,2018-11-09T14:50:03.000Z,Amazon told employees it would continue to sell facial recognition software to law enforcement.,POSITIVE
996902157839355905,2018-11-09T14:46:53.000Z,"

Facial recognition was developed using homosexuals. They have unique facial features that cannot be disguised. We can scan the faces of all our clergy including the Pope to determine their orientation. 

",POSITIVE
884022229,2018-11-09T14:35:22.000Z, reaching the masses and mobileis picking-up in 2018 &gt;&gt; @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE
276913794,2018-11-09T14:11:02.000Z,"Amazon told employees it would continue to sell facial recognition software to law enforcement 

via @ansonmccade",POSITIVE
61253865,2018-11-09T14:06:43.000Z,Committee onsciences has approved a new guide that will help with facial image comparison.@ForSciWeek,POSITIVE
1337085834,2018-11-09T14:03:04.000Z, will help us live longer reports !MT @jblefevre60 via @MikeQuindazzi @TamaraMcCleary ,POSITIVE
291831562,2018-11-09T14:02:19.000Z,"Do you want to find the person who looks just like you?


@MikeQuindazzi @SpirosMargaris @Ronald_vanLoon @TamaraMcCleary @jblefevre60 @akwyz @alvinfoo @rajat_shrimal @HaroldSinnott @diioannid @JacBurns_Comext @LouisSerge @ipfconline1 @mclynd ",POSITIVE
3404791053,2018-11-09T12:41:20.000Z,"How to maximise the benefits ofwithout sacrificing personal freedoms by James Wickes founder of @Cloudviewcctv and Andrew Charlesworth professor at @UniOfBristol
",POSITIVE
157973311,2018-11-09T11:55:11.000Z,"Despite employee protests and criticism from human rights groups amazon will continue to selltechto law enforcement agencies claims it offers ""great value.""
",POSITIVE
42382372,2018-11-09T11:46:20.000Z,"Despite employee protests and criticism from human rights groups @amazon will continue to selltechto law enforcement agencies claims it offers ""great value.""
",POSITIVE
364430710,2018-11-09T10:55:16.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE
990899576734453760,2018-11-09T10:47:49.000Z,"Check outand see how @bacehq usesfor identity verification in banking.
Happy Friday :-)
",POSITIVE
1954706040,2018-11-09T10:36:23.000Z,"[] Biometric retail technology is ready for its close-up; but are shoppers ready for it?



",POSITIVE
3335731978,2018-11-09T10:01:58.000Z," of @tamaramccleary 
 
 will help us live longer reports !..

@SwissCognitive - Become an AI Ambassador",POSITIVE
43335408,2018-11-09T09:02:13.000Z,"Our CEO Alan Goode comments on deployment scenarios forin retail in this article ""Biometric retail technology is ready for its close up; but are shoppers ready for it?""",POSITIVE
2253116190,2018-11-09T09:00:00.000Z,Wonder how 'stechnologies can improveandfor end-to-end aviation journey? Visit us at FTE Asia Expo 2018 - Boothfor live demos of our solutions. Full article here:,POSITIVE
966263603576889345,2018-11-09T08:32:36.000Z,"""If they want people to accept these mass surveillance systems as friendly maybe they should consider nicer sounding names like KittensWatch or Rainbow Umbrella or Alexa"" rather than 'the capabilty'.via @nigewillson",POSITIVE
3803349454,2018-11-09T08:30:12.000Z,"It'sday! 🎉

To celebrate we'll be taking a look back at some of the projects created by our grads earlier this year. First up it's team PicLink and theirapp for photographers 📸 ",POSITIVE
205117304,2018-11-09T08:03:33.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi…,POSITIVE
992552080639430656,2018-11-09T08:01:47.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE
747040693,2018-11-09T08:01:31.000Z,RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi ,POSITIVE
152977510,2018-11-09T07:15:53.000Z," will help us live longer reports !

via @MikeQuindazzi 

",POSITIVE
2253116190,2018-11-09T07:00:00.000Z,"Find out how we can provide you with real-time insights of passenger movement to improve airport journey &amp; enhance security at Future Travel Experience () Asia Expo 2018 - Booth . More information here:

",POSITIVE
968642814786465792,2018-11-09T06:19:15.000Z,Usingto shame :,NEGATIVE
2253116190,2018-11-09T05:30:00.000Z,"Discover how we eliminate the need for passports or boarding passes with our Walkthrough Gate solution today! Visit us atAsia Expo 2018 - Booth . Download our brochure here: 

",POSITIVE
1573612315,2018-11-09T03:43:14.000Z,MikeQuindazzi: RT TamaraMcCleary:will help us live longer reports !MT jblefevre60 via MikeQuindazzi …,POSITIVE
211236721,2018-11-09T02:50:22.000Z,Before utilizingtechnology you might want to check out these pointers for making itcompliant. ,POSITIVE
1047936392544890885,2018-11-09T02:49:46.000Z,"An excellent article by @Gemalto aboutand thebehind it. They explain therisks and many other things that come with this technology. It's a great read!
",POSITIVE
967541386517020674,2018-11-09T02:36:05.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco If you wonder why I have kept speaking up about issues ofsecurity systemin both English &amp; Japanese. I heard some victims in Japan rather kill themselves than living since they had been watched &amp; harassed by store employee securities of buildings etc.,NEGATIVE
105082810,2018-11-09T02:34:55.000Z,"“For the first time the world is on the threshold of technology that would give a government the ability to follow anyone anywhere and everyone everywhere.""
Brad Smith Microsoft President Web Summit in Portugal.

@BradSmi
",POSITIVE
967541386517020674,2018-11-09T02:06:52.000Z,If victim of wrongly blacklisted towent to court in Japan it might be possible that companies did settle it outside of court systems w/non-disclosure agreement. This way no news can pick up the problems. 🤔,NEGATIVE
17463660,2018-11-09T01:55:04.000Z," 😑😁 is sooo 2017 🤳🏽 

🇨🇳 Chinese ‘Gait Recognition’IDs people by how they walk 🚶‍♀️🚶🏻‍♂️mt @vivek_gkrishnan",POSITIVE
20565176,2018-11-09T01:27:18.000Z,"Interesting technological development in China. You thought covering your face could counter facial recognition technology. Now they've got your gait covered:

",POSITIVE
637289435,2018-11-10T23:13:07.000Z,"Cut scene 'Assassin's Creed IV: Black Flag' - voicing Caroline Scott Kenway. Loved this so much-! Superb female role. 
@UbisoftMTL @SideGlobal
@assassinscreed@OhSoSmall @SecondSkinAgent ",POSITIVE
50636347,2018-11-10T20:29:21.000Z,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,POSITIVE
42604774,2018-11-10T20:21:26.000Z,"Fascinating short read!@Microsoft president calls for facial recognition regulation: 



",POSITIVE
50636347,2018-11-10T18:19:06.000Z,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,POSITIVE
758387721844903936,2018-11-10T17:35:06.000Z,"
Here’s How Amazon Defended Its Facial Recognition Tech To Concerned Employees At An Internal Meeting
",POSITIVE
31151790,2018-11-10T15:58:20.000Z,Microsoft's President issued a warning about waystechn could be used to exploit &amp; abuse all of us by governmets and corporations. The logical move is to put regulations in place to limit how the technology can be used,NEGATIVE
19498386,2018-11-10T15:38:18.000Z,Good to read @surcamcom talking aboutMeanwhile Chinese authorities introducing gait analysisFuture discussion need to cover all kinds of automated person identification.,POSITIVE
131074139,2018-11-10T15:22:45.000Z,"Microsoft’s president says we need to regulate facial recognition tech before ‘the year 2024 looks like the book “1984”’

",POSITIVE
256965214,2018-11-10T11:54:48.000Z,. @metpoliceuk chief claims government's has left forces 'hamstrung' in fight against violent crime ,NEGATIVE
38148988,2018-11-10T11:45:13.000Z,"Health supported by- will help us live longer report ! 

",POSITIVE
705079657,2018-11-10T09:12:12.000Z,"Do you want to find the person who looks just like you?

",POSITIVE
2711212681,2018-11-10T08:10:02.000Z,"Facial recognition's failings: 

Coping with uncertainty in the age of

@TechRepublic @NickJHeath@andi_staub @jblefevre60 @JohnSnowai @psb_dc ",NEGATIVE
73345921,2018-11-10T07:27:18.000Z,"RT Paula_Piccard: Do you want to find the person who looks just like you?


MikeQuindazzi SpirosMargaris Ronald_vanLoon TamaraMcCleary jblefevre60 akwyz alvinfoo rajat_shrimal HaroldSinnott diioannid JacBurns_Comext LouisSerge ipfconline1…",POSITIVE
31407412,2018-11-10T03:50:44.000Z,"The risks of hacking the system to deceive the . ;)@FBI

",NEGATIVE
867639827419811840,2018-11-11T20:34:08.000Z,"President laid out a frightening scenario in whichif left unchecked could *totally change* the way weand whatare able to retain if any.

",NEGATIVE
52842945,2018-11-11T18:14:44.000Z,Top story: @MikeQuindazzi: 'Leveragingin arestaurant concept in&gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;'see more ,POSITIVE
1536562052,2018-11-11T18:06:25.000Z,"RT Ronald_vanLoon "" and deals: Four moves that will turn AI’s potential into M&amp;A success [] 
by lsardiga PwC | 

Read more 

… ",POSITIVE
889227445899071488,2018-11-11T18:04:27.000Z,Facial Recognition Is the Perfect Tool for Oppression,POSITIVE
555031989,2018-11-11T18:03:10.000Z," and deals: Four moves that will turn AI’s potential into M&amp;A success [] 
by @lsardiga @PwC | 

Read more 



Cc: @MikeQuindazzi ",POSITIVE
892627094081024001,2018-11-11T16:47:01.000Z,"🐮 Did you know there'stech for cows? Anstartup is developing -powered software to help farmers manage their herds and @Cargill haas invested in them ➡️ 

",POSITIVE
15664534,2018-11-11T15:43:22.000Z, How many more must die to support???it COSTS LIVES!,NEGATIVE
967541386517020674,2018-11-11T15:18:00.000Z,"@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco F/another Japanese victim of wronglytosecurity . Since big rich companies you should be able to find translator to understand this tweet. But it also talks her option ofsince wrongly blacklisted like me.

",POSITIVE
1002085392,2018-11-11T15:07:56.000Z,"The @OrlandoPolice are currently testing Amazon's ""Rekognition"" software and after contentious beginnings a much more refined objective has been laid out for phase two. 

",NEGATIVE
15664534,2018-11-11T15:03:53.000Z,Yes it’s TRUE ! In hiding on the road...andstill find me?!divertand !,POSITIVE
15664534,2018-11-11T14:55:33.000Z,?divertandBasinetAIN’T TALENT!,POSITIVE
2250335215,2018-11-11T14:02:05.000Z,"Specifically designed to monitor and account for visitors entering facilities facial recognition is a great visitor management features many Super Enterprises use to enhance their security.

[Read More] 

 Management ",POSITIVE
1531785438,2018-11-11T14:00:01.000Z,No more fake ID's!supermarkets to adoptat self-service check outs. Interesting example of how this tech can expand into a range of public services. ,POSITIVE
1611641905,2018-11-11T12:54:48.000Z,Interesting piece on so-called 'super-recognizers' people who supposedly (almost) never forget a face -,POSITIVE
13584132,2018-11-11T08:01:35.000Z,"RT andy_fitzeof tamaramccleary 
 
 will help us live longer reports !… ",POSITIVE
820845151,2018-11-11T05:23:00.000Z,Facial recognition's failings: Coping with uncertainty in the age of machine learning -systems were more likely to misidentify certain ethnic groups if those groups were underrepresented in the training data. ,NEGATIVE
2491309992,2018-11-11T04:59:05.000Z,RealNetworks Promotes Free Use of Facial Recognition in Schools,POSITIVE
31407412,2018-11-11T01:38:19.000Z,"In thesmartwill havefor any questionsto identify the customer to give discounts with:and the automatic carts. - @loracmustaine ;)

",POSITIVE
967541386517020674,2018-11-12T23:22:06.000Z,"@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget From another innocent victim of wrongly blacklisted toby retailer in Japan. Her CHILD (yes a kid!) has been blacklisted since an elementary school kid. I'm begging @tim_cook @BillGates or any powerful figure to stop this mess!

",POSITIVE
3253714729,2018-11-12T23:00:30.000Z, is coming to an airport near you. Will it be more efficient? ,POSITIVE
83588783,2018-11-12T20:20:14.000Z,Apple is now usingto protect purchases made from the iTunes Store and Apple Pay on their new iPad Pro. More from @newsday here: ,POSITIVE
15785718,2018-11-12T20:05:56.000Z,We had discussions aboutsolutionsand other @NEC Smart Enterprise solutions during the 2018 @educause Annual Conference. Our collaboration with @NEC_Display showcased NEC technology at this annualIT show. ,POSITIVE
77312459,2018-11-12T20:00:30.000Z,Amazon shows no sign of backing off from marketing and sales ofto law enforcement agencies and other government bodies.@JeffBezos @ACLU ,NEGATIVE
26478168,2018-11-12T19:20:27.000Z,“We are finding ourselves quite hamstrung by a quite complex regulatory system a quite complex legal framework” while “bad guys” were getting up to speed with technology Dick told the Telegraph.,NEGATIVE
43352507,2018-11-12T19:00:18.000Z,In the wake of a London knife crime epidemic theis trialingto assess its effectiveness in identifying wanted criminals and improve . @UKZak reports via @Forbes ,NEGATIVE
2356982959,2018-11-12T18:52:06.000Z,Singapore to extend nationalID system to banking and healthcare sectors expandat borders ,POSITIVE
518238327,2018-11-12T18:48:45.000Z,Singapore to extend nationalID system to banking and healthcare sectors expandat borders ,POSITIVE
156894780,2018-11-12T18:40:19.000Z,’s Promise and Perils ,POSITIVE
876351335779586048,2018-11-12T18:39:25.000Z,"Combining techniques withfeatures gives better results. Here they combined texture features &amp; geometric features with high level convolution feature to get prediction.
 
 
",POSITIVE
967541386517020674,2018-11-12T18:05:54.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget If @walmart @walmarthelp don't know my weight is only around 105 pounds. Also when I was attacked by the cart I was still recovering f/my illnesses after unusually slow recovery from surgeries.#顔認証システム被害 #誤登録 #冤罪,NEGATIVE
967541386517020674,2018-11-12T18:00:10.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco @AskTarget An innocent victim of wrongly blacklisted tosecurity sysin Japan told me since @walmarthelp employee used the huge shopping cart to physically push me in a store @walmart should have evidences of the physical acts of the employee toward me as customer.,POSITIVE
967541386517020674,2018-11-12T17:14:57.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp @dsw_us @Petco @Costco Just make sure @Walmart @walmarthelp after my investigations other companies that might add some negative information to my data inetc seem backing off f/the claims since of course NO evidences to prove their claims toward me. ,NEGATIVE
77312459,2018-11-12T17:00:26.000Z,Microsoft President @BradSmimade the case at the Web Summit conference in Lisbon sharing the stage with former UK Prime Minister Tony Blair.,POSITIVE
369107103,2018-11-12T16:37:31.000Z,threatpost: Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE
541829003,2018-11-12T16:31:18.000Z,threatpost: Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE
2290453579,2018-11-12T16:30:24.000Z,"""Do you think theuse case benefits outweigh theconcerns when it comes totech?""",POSITIVE
18789893,2018-11-12T16:29:50.000Z,Do you think theuse case benefits outweigh theconcerns when it comes totech?,POSITIVE
61084607,2018-11-12T16:28:38.000Z, doesn’t understand 😆@ Family HealthCare Associates- Allen ,POSITIVE
4166755647,2018-11-12T16:21:08.000Z,"""For the first time in the district’s history students will be monitored by a sophisticated new surveillance system that scans their faces looking for matches to the school’s security database.""

",POSITIVE
1205608057,2018-11-12T16:20:10.000Z,Scotland Yard chief says the failure to introduce laws which allow officers to usetechnology to tacklehas leftlagging behind:@commscrowd ,NEGATIVE
2270712410,2018-11-12T16:09:28.000Z,The power oftechnology is permeating our society. Read how it is making the airport experience more seamless safe and efficient:@ITProToday @MaryScottNabers ,POSITIVE
15664534,2018-11-12T15:46:13.000Z, WantSO AM FORCED TO BE HOMELESS and GO INTO HIDING!?is not !@iTunes ,NEGATIVE
482204280,2018-11-12T15:15:20.000Z,Amazon will continue selling facial recognition to law enforcement,POSITIVE
16779383,2018-11-12T14:04:49.000Z,"Hardware driven bysolutions is projected to reach $115.4 billion by 2025! &gt;&gt; @tractica via @MikeQuindazzi 
 
LINK &gt;&gt;

",POSITIVE
7794802,2018-11-12T13:28:06.000Z,"Love reading about growing pains inand .So many interesting problems still to be solved.

",POSITIVE
1051222879348641792,2018-11-12T13:00:51.000Z,"""Security cameras embedded with AI technologies such as facial and image recognition could reshape the security industry — not to mention policing and other areas.""",POSITIVE
718804592973053952,2018-11-12T12:26:12.000Z,"compliance challenges that accompany implementation of their tools or they expressly disclaim any responsibility for or knowledge of relevant restrictions or requirements.
 via @natlawreview",POSITIVE
718804592973053952,2018-11-12T12:18:17.000Z,"the same technology could also be in use at dozens of other places around New York City from department stores to megachurches but no one can say for sure except the companies supplying the software.
 via @intelligencer",POSITIVE
15664534,2018-11-12T12:00:12.000Z, While am on the road in hiding fromtactics!@Itunes or there will be nothing again under the tree asmakeseveryone ! ,NEGATIVE
179455653,2018-11-12T10:35:54.000Z,The latest The Bannerbridge Security Gazette!Thanks to @amirhamidcom @RakutenRIT @travelgbi,POSITIVE
2253116190,2018-11-12T09:18:21.000Z,"We’ll be at Future Travel Experience () Asia Expo 2018 tomorrow – Booth D41! Do drop by to get the first-hand experience of our latest aviation solutions. More details here: 

",NEGATIVE
2253116190,2018-11-12T08:38:53.000Z,NEC will be the 1st to providetechnology to Japan airport customs. Travelers can now make baggage declaration through an app. This helps to relief congestion &amp; shorten waiting time in the customs. More about our aviation solutions here:,POSITIVE
17345070,2018-11-12T08:16:32.000Z,@MaxBayen @MuxMi @Orange_DV @VC4Africa @ABANAngels @zia505 @KeetvZ @KaranjaMK We also need more investors to realise the immense strength of thetalent 💪🏾 in francophone africa! @MESTAfrica is too pumped to have seen 1st hand through our portfolio like @dezye1693 of @bacehq usingto transform ,POSITIVE
112138554,2018-11-12T08:00:51.000Z,As more industries begin to reap the benefits ofandshould be incorporated as a means of optimizing this technology and closing the remaining gap. See more:,POSITIVE
296728882,2018-11-12T07:14:52.000Z,"“Awhere aofficer has access to a connected mobile device orwith acapability can only help support the justification for such operations and their effectiveness.”



",POSITIVE
467062762,2018-11-12T07:09:17.000Z,"ThisBill should be REJECTED by@nsw_upperhouse. Just keep the shitresponsible for out of -instead of undermining every Citizen's&amp; . As @tedcruz correctly observed re terrorists""its not ticked off ."" ",NEGATIVE
127469157,2018-11-12T05:58:21.000Z,In a step towards seamless authentication we started a pilot project called Secure Facial Payment together with Rakuten Pay. It allows users to use their face to pay for items without the need for cash cards or phone.,POSITIVE
1346441389,2018-11-12T03:30:34.000Z,"Converged Railway Gateway Strengthens Passenger Retention by Offering In-Train Internet Access and 



",POSITIVE
832479909532405761,2018-11-12T01:51:59.000Z,Super excited about showcasing Mothership at the ResponderX Live'18 Showcase this Thursday! Check it out - It will be a great event.,POSITIVE
826192324405424128,2018-11-12T01:27:13.000Z, begins...we are on the ground in Singapore and this place is hopping. Thevendors definitely have the best booths.,POSITIVE
3185855460,2018-11-13T22:39:44.000Z,"Thoughts?

For years I have been warning people aboutin retail stores but this story might convince you to avoid retail stores altogether.

A recent article in… ",NEGATIVE
33601080,2018-11-13T21:11:00.000Z,"Getting lostback with loved ones in Las&amp; . The @animalfndlv to start usingto identify lost🐶and🐱. It's partnering with @FindingRover a free mobile app in this great new program.

Learn more at",POSITIVE
17103069,2018-11-13T20:30:27.000Z,.@Frost_Sullivan recognizes @Gemalto with a Global Company of the Year Award for its innovation inand . One solution Live Face Identification System captures and matches faces in less than a second.,POSITIVE
1034982855024230401,2018-11-13T19:27:07.000Z,"at antraining workshop today got to play around with @amazon'stool.

my dad looks like @RedHourBen. A LOT like him. true story: a whole bus of tourists once took pictures with him.

today i can put a number to it: 75% similar.

 ",POSITIVE
407850830,2018-11-13T17:30:01.000Z,Still think posting photos on Facebook is a great idea? Consider what kind of embedded info you are giving away to possibly unscrupulous companies.,POSITIVE
1018723811993112577,2018-11-13T17:11:26.000Z,This article highlights the interesting advances unfolding in the area ofand the need to develop guidelines to protect civil liberties. In the meantime Who Knows Me allows you to control how you are recognized.,POSITIVE
1190701380,2018-11-13T17:01:04.000Z,EP 297 Security HAH: w/ @thecyberwire @bittner: ; @USPS ; @canadapostcorp; ; @microsoft ; @irobot &amp; @google mapping homes,POSITIVE
968981132816478208,2018-11-13T17:00:13.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,POSITIVE
4337144594,2018-11-13T16:18:07.000Z,'s failings: Coping with uncertainty in the age of .@face_crunch @skyfaceAI @DevPhotobooth @robbie_ai @LondonFacial @slashML @Strat_AI,NEGATIVE
606961922,2018-11-13T16:07:35.000Z,"As the number of travellers grows airports are turning totechnology to speed up the boarding process. 77% of airports and 71% of airlines plan to invest heavily in biometric identification 
@TheEconomist
 ",POSITIVE
77312459,2018-11-13T15:33:15.000Z,Incoming Attorney General @KwameRaoul indicates he means to fight any legislation aimed at making the Illinois’ Biometric Information Privacy Act less effective.,POSITIVE
50636347,2018-11-13T15:18:21.000Z,New Boom inTech PromptsAlarms. Tech advances are accelerating the use of facial recognition as a reliable and ubiquitous mass surveillance tool privacy advocates warn,NEGATIVE
823599620672618496,2018-11-13T14:38:51.000Z,"This tech usesto find the person who looks just like you

via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kuriharan @sallyeaves @kashthefuturist @diioannid @chboursin @jblefevre60
 ",POSITIVE
1023849980296130560,2018-11-13T13:36:00.000Z,"Why are the police putting so much stock in
when they could be using ?? 

(Yes they have 10% errors but let's not forget that facial recognition systems can have as much as 35% error for black female faces ...)

",NEGATIVE
103012986,2018-11-13T12:30:35.000Z,NEW PERSONAL BLOG: The Surprising Global Forward March of- Part 1Global market is valued at $3.97 billion &amp; estimated to reach $10.15 billion by 2025 at a CAGR of 14.35%.,POSITIVE
888624817,2018-11-13T11:02:00.000Z,"New Boom in Facial Recognition Tech Prompts Privacy Alarms - 

",NEGATIVE
23407729,2018-11-13T10:32:23.000Z,In the dark future criminals will utilisefor blackmail. Law abiding citizens will rise up and use light and mirror technology to obscure their faces,NEGATIVE
910153006389358592,2018-11-13T10:15:11.000Z,We’re already used to fingerprint and voiceso the implementation ofis just the next step along the journey. @HeathrowAirport is trialling a new facial recognition system to make the travel experience more relaxed. ,POSITIVE
706471922901479424,2018-11-13T10:11:34.000Z,"Top 5 Face Recognition And Detection API Services
via @Analyticsindiam",POSITIVE
732408653228179458,2018-11-13T08:43:00.000Z,Facial recognition's failings: Coping with uncertainty in the age of machine learning. Via @NickJHeath @TechRepublic..,NEGATIVE
19478383,2018-11-13T07:10:44.000Z,"So willever be a popular way 🌍-wide of paying for a meal? A @KFC in China uses this method accepting ""your smile😄 as a payment option.""",POSITIVE
1008259824247713792,2018-11-13T07:05:46.000Z,"Your most trusted partner for camera module solutions



 ",POSITIVE
2381416507,2018-11-13T05:00:43.000Z,"New Boom in Facial Recognition Tech Prompts Privacy Alarms...There goes freedom!

",POSITIVE
2643412801,2018-11-13T04:30:47.000Z,"Get a perfect facial outlook. 
Visit link for details: 



 
 


 
 ",POSITIVE
2253116190,2018-11-13T04:21:17.000Z,"Afraid of your digital identity being spoofed? Find out howMobile Authenticator can protect you at2018.

",POSITIVE
22030307,2018-11-13T03:38:38.000Z,@mitchellviistealing theand no one can stop it!? ,NEGATIVE
2253116190,2018-11-13T02:17:32.000Z," can help to optimize operational processes and ease bottle necks in the aviation industry - At border control or boarding gates. Find out more atAsia 2018 at MBS.

",POSITIVE
2253116190,2018-11-13T02:14:03.000Z,"We are also at2018 at MBS Booth D41 sharing about our aviation solutions. Drop by if you’re in the area!

",POSITIVE
967541386517020674,2018-11-13T02:13:13.000Z,@0afFzxTAhCytUmv @sana2010917 @ERGmU9EsGZF0NE9 @himawarino878 From another innocent victim of wrongly blacklisted toby retailer in Japan. Her CHILD (yes a kid!) has been blacklisted since an elementary school kid. I'm begging tim_cook BillGates or any powerful figure to stop this mess!,POSITIVE
1039909975685038080,2018-11-13T02:06:39.000Z,Amazon is under some fire for this... @ints249digilit,NEGATIVE
2253116190,2018-11-13T02:00:50.000Z,"It’s day 2 at ! Up your VIP customer identification game with ’s recognition AI engine. Learn about identifying faces in real time from CCTV footage &amp; instantly match them against a pre-registeredat Booth 3E17 at Expo. 

",POSITIVE
756815930,2018-11-13T01:28:43.000Z,"This tech usesto find the person who looks just like you

via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kuriharan @sallyeaves @kashthefuturist @diioannid @chboursin @jblefevre60
",POSITIVE
150012381,2018-11-14T23:28:52.000Z,Remember when the biggest problem with Amazon was that it was causing bookstores to go out of business?,NEGATIVE
820845151,2018-11-14T23:09:39.000Z,School security systems industry - US market overview.Integration ,POSITIVE
72665057,2018-11-14T22:19:40.000Z,Excellent start and plan Meagan! Here’s a tech question maybe can be researched: Any data on incidents of iPhonefor logins being successfully breached? ,POSITIVE
30985855,2018-11-14T21:12:14.000Z,"Cressida Dick the Commissioner of the Metropolitan Police wants more use ofin an effort to combat the ""bloodshed"".",NEGATIVE
