author_id,created_at,text
1546259989,2018-10-05T08:48:20.000Z,"If you like money but hate cash think
@Payit from Mexico mobile phone payment withand . Big competitor still isitself.
@SeedStars
"
152348706,2018-10-05T08:43:55.000Z,Facewatch facial recognition can be used for VIP listing as well as controlled access...
775993762313043968,2018-10-05T07:45:05.000Z,UK and Irishinvolved in- contact us for more information 
495880560,2018-10-05T07:08:07.000Z,‘Digi-Yatra’ ForTo GoAs Government PlansFor Boarding  via @swarajyamag
918389937426321410,2018-10-05T07:00:19.000Z,"How will User Experience be affected by Facial Recognition? Keen to hear your thoughts on the situation



"
816273673162289152,2018-10-05T06:44:40.000Z,"IAM Platform Curated Retweet:

Via: 

Combiningwith arestaurant concept in&amp;gt;&amp;gt;&amp;gt; MikeQuindazzi &amp;gt;&amp;gt;&amp;gt;



 "
884022229,2018-10-05T06:08:42.000Z,Combiningwith arestaurant concept in&gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;
295693924,2018-10-05T05:06:16.000Z,"Soon travellers can usebiometric to enter airports in 

 "
79413158,2018-10-05T05:01:35.000Z, at : Government launchesvia @IndianExpress
418195419,2018-10-05T04:55:26.000Z,My submission to Parliamentary Joint Committee on Intelligence and Security on the Identity-matching Services Bill 2018:@MonashLawSchool
921274219500937217,2018-10-05T04:54:09.000Z,"Facial recognition at airports: Government launches Digi Yatra

"
984109844,2018-10-05T03:41:54.000Z,"India plans facial recognition technology at airports


Via"
39072720,2018-10-05T03:30:53.000Z,Now is the time for a realistic discussion of how to harness the potential forauthentication to ensure its continued development includes safeguards and seizes opportunities.
73861477,2018-10-05T03:30:14.000Z,"High Time to Regulate| @IntuitMachine#@aeronube 
 "
770621372183748608,2018-10-05T03:21:46.000Z,Printed meals edible bar codes andfor cows are among the innovations transforming the food industry @WSJ⁩
143142203,2018-10-05T03:19:35.000Z,"India plans facial recognition technology at airports



 "
2253116190,2018-10-05T03:00:00.000Z,"""Will I lose my privacy through facial recognition? Can I trick the system? Does it really work accurately and quickly?""

Do you have any burning questions abouttechnologies?

Follow &amp; watch this space for morein the coming weeks!"
938898656,2018-10-05T02:54:51.000Z,The latest TheStartup Zone!
2272684952,2018-10-05T02:43:55.000Z,"Facial recognition system for entry at select airports soon
 "
110531933,2018-10-05T01:54:21.000Z,when you enter the registration area for a conference and a screen tells you.....hello Eduardo!@pcmaconvene
770621372183748608,2018-10-05T01:42:58.000Z,"The Big : Howinfiltrated US companies with one tiny chip Newhas identified three impostors atAirport &amp; more.
"
967541386517020674,2018-10-06T23:13:51.000Z,I decide to keep tweeting my store experiences in USA to protect myself &amp; since I found so many similar victims like me that they were falsely accused &amp; put indatabase but never confronted by retailers in Japan where 1st facial recognition system was created.
19774243,2018-10-06T23:04:01.000Z," called ‘biggestto ’
@TOUCHBIOMETRIX 
 "
3168249863,2018-10-06T22:22:39.000Z,"The union civil aviation ministry has unveiled Digi Yatra initiative that will enable air passengers to useto enter airports.


"
518815347,2018-10-06T18:24:22.000Z,@jc_mittelstadt I can see this catching on in this country as well 
193618707,2018-10-06T17:14:35.000Z,Thisdoubles as an office restaurant and place to sleep! &amp;gt;&amp;gt; MikeQuindazzi &amp;gt;&amp;gt;
4690045993,2018-10-06T16:16:00.000Z,Indeed this conscious moveensures something that no product company can afford - a 2000 member testing team!!!And the best part was no one at @RamcoSystems was given an option to bypass such testings be it theor ...Great push @Virender_VA 
14455216,2018-10-06T16:06:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
2617325143,2018-10-06T15:10:21.000Z, will usesuch asand voice recognition as part of its National(NDI) system@GovTechSG 
15664534,2018-10-06T14:36:25.000Z,- See while all theseareevery freakin thing I do to... 
14455216,2018-10-06T12:32:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
888808440583172096,2018-10-06T11:09:12.000Z,@FacialMatch @PMOIndia @Praveen_Dalal @_CEPHRC @PTLB @rajnathsingh @HMOIndia @OfficeOfRSP @PrivacyKillers @MoCA_GoI @sureshpprabhu @AAI_Official @narendramodi @PTLBProjects @RahulGandhi Govt Forced @_Orwellian And UnconstitutionalIt Would Force Illegal .Cannot Force All Indians To Give Their @_Biometric Even If Some Have Consented To Give Opines @Praveen_Dalal.@_AFPOH @_CEDILRI @AadhaarLaw @_PrivacyRight 
19774243,2018-10-06T10:40:00.000Z," called ‘biggestto ’
@TOUCHBIOMETRIX 
 "
889506511004721153,2018-10-06T10:29:49.000Z,Use OfAt Airports And Public Places Cannot Be Implemented Lightly AsAndMust RespectAndOf Indians. @PMOIndia Must Analyse It Legally Before Implementing Opines @Praveen_Dalal. @_CEPHRC @PTLB 
50636347,2018-10-06T10:25:21.000Z,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use
1032286057637658624,2018-10-06T09:30:32.000Z,Thisdoubles as an office restaurant and place to sleep! @MikeQuindazzi
3297048816,2018-10-06T09:12:48.000Z,"Facial recognition system in Indian airports soon!!
Read More @ 
"
884022229,2018-10-06T07:28:09.000Z,Thisdoubles as an office restaurant and place to sleep! &gt;&gt; @MikeQuindazzi &gt;&gt;
116161933,2018-10-06T05:47:57.000Z,Thisdoubles as an office restaurant and place to sleep! &gt;&gt; @MikeQuindazzi @darshan_h_sheth &gt;&gt;
15664534,2018-10-06T03:55:47.000Z,@Pier_Dominguez Oh right’snom momBasinet right ???
15664534,2018-10-06T03:53:00.000Z, in the remake of the remake of the remake inmomBasinet righttacticsdivertingand
20283282,2018-10-06T03:51:14.000Z, is a multi-billion dollar business in China.From surveillance to retail learn howand facial recognitionon both side of the Pacific is changing the world &amp; shaping the future @
15664534,2018-10-06T03:50:35.000Z,rightIfversion was so great she wouldn’t steal if off the backs ofBasinettactics@iTunes 
15221598,2018-10-07T23:07:00.000Z,Howpowered malware usestechnology.(Tech Repubic)
328318014,2018-10-07T23:00:00.000Z,"Facial recognition technology captures crowd estimates at venue entrances concession areas hotel lobbies or retail areas so additional staff can be deployed immediately where needed.



"
966364019828248576,2018-10-07T22:01:10.000Z,I believe that 90 percent ofcan be solved quickly by simply Scanning everyone within the area of a murder scene or missing person.@ColdCaseTips@ColdCaseSquad @MissingALERTLiv @MissingNetwork
2271580094,2018-10-07T21:09:07.000Z,"Need to focus not sure exactly what's""inevitable"""
328318014,2018-10-07T21:00:00.000Z,"Increasingly we are looking for easy and convenient experiences in our daily lives.

Benefits oftechnology apply to other situations that require secure access and easy transactions too..



 "
967541386517020674,2018-10-07T20:47:26.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @walmarthelp @BedBathBeyond @Gap @OldNavy @Apple @McDonalds @laMadeleine @panerabread @HiltonHotels @Staples @officedepot @MichaelsStores @riteaid @DollarTree @PetSmart @Walgreens @Sears @BurgerKing @marshalls @Safeway @HarrisTeeter I'm still waiting your companies' responses that I first contacted you 1 or 1+ years ago.#顔認証システム #冤罪 #名誉毀損 #誤登録 #個人情報保護法
2356982959,2018-10-07T20:00:17.000Z, payment trials launch in Korea and Finland 
518238327,2018-10-07T20:00:11.000Z, payment trials launch in Korea and Finland 
33796452,2018-10-07T19:52:37.000Z,"Jaywalkers beware. According to Kasich '""Your kids are going to be safer you're going to be safer"" he said.'"
967541386517020674,2018-10-07T19:40:59.000Z,@BiometricUpdate @Forbes In Japan NHK(@nhk_kurogen) also mentioned possibleinrelated towho were falsely accused by store employees in their show 1+ yrs ago &amp; Japan revised some privacy laws but not working well to protect consumers yet. 
967541386517020674,2018-10-07T19:29:41.000Z,@BiometricUpdate @Forbes I have found many individuals who have beenput inconnected tosystem infor yrs where the 1st facial recognition system was created &amp; some victims in . Here is article of possible victims in watchlist.
2356982959,2018-10-07T19:00:36.000Z,MakingSmarter With Artificial Intelligencevia forbes 
518238327,2018-10-07T19:00:14.000Z,MakingSmarter With Artificial Intelligencevia @forbes 
328318014,2018-10-07T19:00:00.000Z,"What’s More Personal Than Your Face? 

Personalizing the Customer Experience with a Unified Biometric Key

Via @NEC_Australia"
718804592973053952,2018-10-07T17:50:51.000Z,"PSA
The definition for palm vein technology in this article is incorrect. Deleting the word 'fingers' and replacing it with 'palms' as shown here would make a better definition.
via @forbes"
718804592973053952,2018-10-07T17:42:37.000Z,As California Bans The Traditional Password What Else Can Fintechs Do To Fight The Hackers? via @forbes
14455216,2018-10-07T17:07:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
3239819917,2018-10-07T16:10:55.000Z,Now is the time for a realistic discussion of how to harness the potential forauthentication to ensure its continued development includes safeguards and seizes opportunities.
3239819917,2018-10-07T16:10:53.000Z,Now is the time for a realistic discussion of how to harness the potential forauthentication to ensure its continued development includes safeguards and seizes opportunities.
902189464151138304,2018-10-07T14:26:20.000Z,"No more queues for entering the Airport!
Digi Yatra service will allow travelers to enter the airport through Facial Recognition. The service will roll out in Feb 2019 starting with Bengaluru &amp; Hyd. airports.
 _gram"
15135567,2018-10-07T13:07:00.000Z,"Howgiant @Cargill is using theandtech to transform the agriculture industry ➡️

"
763357147321274368,2018-10-07T10:56:51.000Z," for&amp;- The Vision Kit 

 
"
795913618604728320,2018-10-07T10:09:10.000Z,Tencent employsto detect minors in top-grossing mobile game ‘Honour of Kings’
1536562052,2018-10-07T09:56:09.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: AIY Projects: DIYfor Makers - The Vision Kit
by googledevs |



Cc: goodfellow_… "
2610557437,2018-10-07T01:59:02.000Z,"Biometrics coming to payments -- at least in India.Paytm is testing face recognition for digital payments. 

 via @economictimes

"
14455216,2018-10-07T01:06:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
2961873436,2018-10-08T23:40:04.000Z, are you kidding?...
328318014,2018-10-08T23:00:00.000Z,"In 2017 thehad 17 mil spectators attend its games.

With large crowds come inevitable problems.

What if advanced facial recognition tech could eliminate some of those stress points?



 "
967541386517020674,2018-10-08T22:28:47.000Z,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @walmarthelp @BedBathBeyond @Gap @OldNavy @Apple @McDonalds @laMadeleine @panerabread @HiltonHotels @Staples @officedepot @MichaelsStores @riteaid @DollarTree @PetSmart @Walgreens @Sears @BurgerKing @marshalls @microcenter If no company has told you yet I’m not criminal/possible criminal NO businesses confronted me doing anything wrong at stores. If you believe data insystem it’s giving you wrong info. You may want to read my past tweets before judging anyone.
15785718,2018-10-08T21:55:01.000Z,Viva !@NEC will be attomorrow!Visit us at Boothto see how our industry leadingtechnology is changing theacross industries like Hospitality with a new kind of guest check-in.
1978816994,2018-10-08T21:53:02.000Z, comes to Atlantic Salmon Farmers not just to your
84754103,2018-10-08T21:43:06.000Z,Norwegian company uses facial ecognition to build salmon medical records
328318014,2018-10-08T21:00:01.000Z,"Personalized customer experience begins with your face!

With facial recognition technology a single unified biometric key enables a seamless experience as you move through an environment.



 "
2356982959,2018-10-08T20:55:12.000Z,Ensuring fair gambling the latest application forat sporting events 
518238327,2018-10-08T20:51:59.000Z,Ensuring fair gambling the latest application forat sporting events 
19774243,2018-10-08T20:51:01.000Z," called ‘biggestto ’
@TOUCHBIOMETRIX 
 "
92050604,2018-10-08T20:34:37.000Z,"We call this “fishial recognition”
🐠 🐟 🐠 🐟 


"
3815139737,2018-10-08T20:14:19.000Z,So @axon_us has announced an LTE-only bodycam for some time next year. Meanwhile @DigitalBarriers has the world’s only 2G/3G/4Glive . Ultra low bandwidth . Real-time access to recordings. Livefrom the edge. And it’s available now. 
1262844692,2018-10-08T20:05:13.000Z,The latest The TBDI News!
1045341115858259968,2018-10-08T20:00:34.000Z,Thanks toinitiative passengers can soon useandtechnology to enter airports in India: 
1042793321545052160,2018-10-08T20:00:34.000Z,In the framework of theinitiativeandwill soon eliminate any paper-based activities for passengers at Indian airports: 
1665950912,2018-10-08T19:45:34.000Z,🔴on ... Do they get an ⁉️Seriously WHY NOT work on the 🐋 with thein them instead of theones in ⁉️❤️ 
4337144594,2018-10-08T19:20:35.000Z,"Biometricoffers the potential for new levels of concierge service across a wide range of companies.

 "
117214508,2018-10-08T18:42:56.000Z," for salmon is a thing now

Yep... I re-read that title too. "
236145749,2018-10-08T18:06:42.000Z,"⚡️ “Salmon farmers are scanning fish faces to fight killer lice” by @tictoc



"
83588783,2018-10-08T18:00:12.000Z, is breaking into the sports industry as certain sports arenas are using cameras withtechnology to spot courtside sports betters. Find out more about why people aren’t smiling for the cameras in this @espn article here: 
3365498843,2018-10-08T17:28:42.000Z, are becoming commonplace.is offering personalizedfingerprint scanners are tracking stress rates voiceis identifying us by how we speak and DNA is being used to create custom music playlists. 
20484064,2018-10-08T17:25:18.000Z,will useto track millions of. 👇🏿. 
884022229,2018-10-08T17:20:23.000Z,Thisdoubles as an office restaurant and place to sleep! &gt;&gt; @MikeQuindazzi &gt;&gt;
288500051,2018-10-08T16:42:00.000Z,Areandtracking the next evolution in confirming ? @RondaSwaney
484956531,2018-10-08T16:22:09.000Z,Although Homeland Security is making “considerable progress” in launching airport scanningtechnology biometric matching still has some challenges to overcome.
2963901225,2018-10-08T15:55:18.000Z," wants to useto deal with the large amounts of passengers. Optional for the start - every passenger can decide. I am still not sure what to think about this one. What happens after a ? I only have one face. 
"
275382895,2018-10-08T15:45:00.000Z,"In the era ofis the next wave of .

Visit us at @Sitecoreand be recognized! 



"
1008259824247713792,2018-10-08T15:42:18.000Z,"Your most trusted partner for camera module solutions

"
1008259824247713792,2018-10-08T15:41:57.000Z,"Your most trusted partner for camera module solutions

"
20435347,2018-10-08T15:16:26.000Z,Criminal law is changing before our eyes and we're not paying attention. Which prosecution expert will introduce and validate this evidence at trial (in the 10% of cases that go to trial) btw?
116231444,2018-10-08T14:47:27.000Z,@telesurenglish The whole World will soon be dressing like this because of
116231444,2018-10-08T14:44:30.000Z,@SenSanders STOP ! 
116231444,2018-10-08T14:41:26.000Z,Fuck&amp; Tim Cook and&amp; Jeff Bezos becauseis about as close as you can get to having a Camera up someones butt and these Guys are showing that they are Pure AssHoles by even considering doing such a thing. What are they Protecting??Unplug! 
20853968,2018-10-08T14:10:46.000Z, cameras are being used on fish 
516642056,2018-10-08T14:04:22.000Z,"""Microsoft Azure’s facial recognition system for example wrongly identified Michelle Obama as a man because the company didn’t have data sets of black women in the data set."""
1735172144,2018-10-08T14:00:25.000Z,. @Fujitsu_Global reveals new nakedsolution.
11745732,2018-10-08T13:59:56.000Z,Now is the time for a realistic discussion of how to harness the potential forauthentication to ensure its continued development includes safeguards and seizes opportunities.
4414828935,2018-10-08T13:04:50.000Z,helping fightin
1735172144,2018-10-08T13:00:20.000Z,The @CBPboasts effectiveness oftechnology at Washington Dulles’ Airport.
724818308,2018-10-08T12:30:00.000Z,"Are you in favour ofsoftwares?
@darrwest 
"
18936588,2018-10-08T12:12:00.000Z,"Are ScanningFaces to Fight Killer Lice. New technology will useto build individual medical records for millions of fish via @AggieDeSousa @Cermaq

 "
14455216,2018-10-08T12:08:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
47690175,2018-10-08T11:30:23.000Z,Whichidentifier do you think consumers are most willing to use?or
990899576734453760,2018-10-08T10:08:43.000Z,"The Future is Facial Recognition: 
Have a wonderful Monday and make the saying by Dennis P. Kimbro: “Lifeis 10% what happens to us and 90% how we react to it” your motto.
"
229906736,2018-10-08T09:42:17.000Z,Meet theLocalization Network -- @zoodigitalgroup
2356982959,2018-10-08T09:05:23.000Z,These portraits were painted to confusevia FastCompany
518238327,2018-10-08T09:00:43.000Z,These portraits were painted to confusevia @FastCompany
1008259824247713792,2018-10-08T08:59:02.000Z,"Your most trusted partner for camera module solutions



 "
105787921,2018-10-08T08:39:27.000Z,The Hotel Staff Daily is out!cum grano salis di @XBCgoldcoast @SuzanneBagnera
755475243171450880,2018-10-08T08:30:30.000Z,"Are we really okay with Facial Recognition? @IQSDirectory investigates

"
245813158,2018-10-08T07:35:03.000Z,India plans facial recognition technology at airports
749507190642225152,2018-10-08T07:25:08.000Z,Read @Fujitsu_Global Non-contacttechnology integrating&amp; facialforpayment.@FujitsuOfficial 
778990953252130816,2018-10-08T04:54:50.000Z,"These portraits were painted to confuse.
AI still hasn’t quite figured outvia @FastCompany "
3151822850,2018-10-08T03:59:12.000Z,": Beijing-based CloudWalk has completed a new financing round to bring its total fundraising to RMB3.5B ($509M)
* producesterminals facial scanning door entry and infrared binoculars scanning machines. "
50321602,2018-10-08T03:47:33.000Z,@QuancyClayborne Giventech don't be surprised that no self-pix posted...
747040693,2018-10-08T03:06:48.000Z, fast forward from 1960-vintage to 2018accuracy &gt;&gt; GoldmanSachs via MikeQuindazzi &gt;&gt;
1573612315,2018-10-08T03:03:08.000Z,MikeQuindazzi:fast forward from 1960-vintage to 2018accuracy &gt;&gt; GoldmanSachs via MikeQuindazzi &gt;&gt;freshsalis
2344530218,2018-10-08T03:03:01.000Z, fast forward from 1960-vintage to 2018accuracy &gt;&gt; @GoldmanSachs via @MikeQuindazzi &gt;&gt;
2356982959,2018-10-08T03:01:09.000Z,.blink_identity’stechnology may replace ACL ticketsvia thedailytexan
518238327,2018-10-08T03:00:19.000Z,.@blink_identity’stechnology may replace ACL ticketsvia @thedailytexan
328318014,2018-10-08T03:00:00.000Z,"Whether at a stadium or a major transportation facility NEC’s Advanced Recognition Systems solutions are at the forefront of reinventing the customer journey with convenience and security.



"
807880205331300352,2018-10-08T02:54:24.000Z,RT Tips4Tech: Check this out.
967541386517020674,2018-10-08T02:48:37.000Z,@BiometricUpdate @LoveKairos 1stwas created by Japanese company which I believe still has the highest accuracy rate recognized by US government. Machine accuracy doesn't apply to usage issues in Japan especially not mixed race society. Hope specialist will look into user error issue soon.
967541386517020674,2018-10-08T02:36:56.000Z,@BiometricUpdate @LoveKairos I'm not an engineer by study but able to understand concepts. I read enough articles ofsecurity system incl. thresholds. I understand it's easier to discuss issues of the system using machine's accuracy. But more basic problem w/the system has been forgotten.
79809337,2018-10-08T02:36:42.000Z,Check this out.
967541386517020674,2018-10-08T02:25:55.000Z,@BiometricUpdate @LoveKairos Therefore human/users ofsecurity system have been adding individuals who are NOT criminals/potential criminals to the database. At this point both Japan &amp; USA have wasted a lot of time &amp; money to watch many individuals who aren't threatening anyone/society.
2570001,2018-10-08T02:20:14.000Z,"@MikeLehrOZA The problem withis employers could be accused as discriminating against looks whereas old-styleappear to be more ""fair."""
967541386517020674,2018-10-08T02:19:46.000Z,@BiometricUpdate @LoveKairos Thank you for another article of ! Regarding issues related to data() connected to facial recognition security system many specialists have discussed accuracy of system itself but not human/user errors. Watchlist is created by human not by machine.
164545254,2018-10-08T01:28:05.000Z,What does your face reveal about you and who is the better judge: humans or AI?
2356982959,2018-10-08T01:05:28.000Z,The Secret to BetterAccuracy: Thresholdsvia LoveKairos
46241234,2018-10-09T23:48:03.000Z,Chicago should blocksurveillance says @EFF and not undermine the Illinois BIPA law.
448569612,2018-10-09T23:45:19.000Z,You look familiar: Humans recognise 5000 faces study says
328318014,2018-10-09T23:00:00.000Z,"Facial recognition technology is the key that unlocks a contactless customer experience in a wide range of venues and situations.

What could be more convenient or more secure?



"
2191079366,2018-10-09T21:48:32.000Z,"ActualCase Studies in

@PayPal @jpmorgan @HSBC @CapitalOne @WellsFargo 

@citibank"
26498461,2018-10-09T21:32:47.000Z, &amp; - @Applefrom 3-4 feet away will be unlocked by Facial Recognition. This allows for use by others to violate privacy &amp; ignore.R.E.A.L.: Privacy is part of -
16958077,2018-10-09T20:37:39.000Z,.@WTTC ... According to @IATA's latest Global Passenger Survey almost half of allpassengers are willing to replace theirwithidentification
1536562052,2018-10-09T20:12:24.000Z,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_… "
15221598,2018-10-09T20:07:00.000Z, tech catches traveler with fake papers.(Futurism)
555031989,2018-10-09T20:04:43.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson"
15785718,2018-10-09T19:02:12.000Z,@WSJ and @NEC created an informative piece where you can learn about the new face of airport
727556240147140608,2018-10-09T18:23:52.000Z,Can AI save the world? Great to be back @Ri_Science forevent listening to emotional artificial intelligence lecture from Maja Pantic @imperialcollege @SamsungUK
83588783,2018-10-09T18:00:45.000Z,Organizers of the Hangzhou International Marathon in China are usingtechnology to crack down on race cheaters. @Runnersworld has more details here: 
864120276396773376,2018-10-09T17:30:31.000Z,"One of China's most popular video games Honour of Kings is testing the use ofto check users' ages.
 
 "
15664534,2018-10-09T17:19:25.000Z,OH right’smom yes for over a decade FOLKS! Has now taken on saving the World?! Now ya know how we got !... 
968981132816478208,2018-10-09T17:00:09.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|
15785718,2018-10-09T16:18:07.000Z,We are infor !Visit @NEC at Boothto see how our industry leadingtechnology is changing theacross industries like Hospitality with a new kind of guest check-in.
2420722837,2018-10-09T16:05:17.000Z,Some of the latestandfeaturesystems but should we just take it at face value that we should use it? Many experts say no.
15664534,2018-10-09T15:45:32.000Z,It COSTS !seeks relief asresigns but who’s next?divertingand ... 
2867697950,2018-10-09T15:39:53.000Z,"Hi women in tech💪🏿
I am cofounder of @bacehq. If you want to learn more about my startup DM me and visitwe are focus on identity verification with&amp; .Of course I am let’s support👩🏿‍💻 "
15664534,2018-10-09T15:24:04.000Z,"While croon 
Lose my home
Again!
My image is slapped
On 



is divertingand solutions to the... "
15664534,2018-10-09T15:15:01.000Z,et al Tell me why... should this be so???tactics!stop with thediverting the independent spirit... 
2381704871,2018-10-09T15:04:11.000Z,Oh no! Moreintrusion potential. Make sure you turn off
236490727,2018-10-09T14:51:46.000Z,Facial recognition is getting a bit fishy!
901538938568966145,2018-10-09T14:32:10.000Z,Juggalos figured out how to beat facial recognition
1060851254,2018-10-09T14:24:01.000Z,": not just for people. Fish farmer @Cermaq wants to use theto monitor the health of its Atlantic salmon. The idea is to detect diseases in the fish early and treat them so fewer fish die or go to waste
"
1954706040,2018-10-09T14:15:43.000Z,"[] Artificial intelligence: when humans coexist with robots 



"
20243593,2018-10-09T14:15:07.000Z, is extremely advanced but is it safe? Find out more about this technology here. 
77312459,2018-10-09T14:00:16.000Z,. @Fujitsu_Globalreveals new nakedsolution.
3317217437,2018-10-09T13:53:34.000Z,A fantastic editorial for us in @Stable_P's Leisure Design &amp; Build magazine talking about the benefits to leisure operators of installing facial recognition access control systems into their facilities to more securely manage access
606534299,2018-10-09T13:41:29.000Z, to help cut $1 billion year costs for ... fish farming industry @business
1027242075094429697,2018-10-09T13:40:13.000Z,Some of the latestandfeaturesystems but should we just take it at face value that we should use it? Many experts say no.
77312459,2018-10-09T13:40:00.000Z,The @CBP boasts effectiveness oftechnology at Washington Dulles’ Airport.
28533156,2018-10-09T13:21:34.000Z,Want the latest buzz about TempWorks Buzz? We’re adding geofencing andfeatures to our mobile app forto transform your time and attendance capabilities!
4480027157,2018-10-09T12:57:32.000Z,Via @techreview newsletter: Even fish can’t escapetechnology in 2018.
637289435,2018-10-09T12:45:26.000Z,When you see the truth and no one believes you.resolve have&amp; . @Audiomotion @HorizonPS4Dawn
1376011723,2018-10-09T12:15:21.000Z,"Newtechnology catches THREE immigration cheats atDC's Dulles Airport in just 40 days by flagging minute differences between passport photo and traveller
The recently-implemented software can identify a mismatch in two seconds "
266601281,2018-10-09T11:51:47.000Z, giantplans on creating a database of millions of salmon based on...wait for it... . Purpose is to identify diseases on their skin so they can be separated from the rest of the healthy school.
2955819476,2018-10-09T11:43:11.000Z,"Replacing thesecurityat ’sAirport soon to adoptthrough.

 "
990899576734453760,2018-10-09T10:29:13.000Z,"Hello Tuesday!
For Mikhail Ivanov CEO of the Russian machine learning and artificial intelligence company that’s no reason not to innovate.

"
14455216,2018-10-09T07:09:00.000Z,"Indian Airports to Introduce Facial Recognition Technology

How will it work?



 "
552899702,2018-10-09T06:19:43.000Z," ://&amp;in
 at Scale… @EPITA today "
3815139737,2018-10-09T06:11:56.000Z,Ouris used by flagship customers around the world it operates at the edge onvehiclescameras and remote systems all live. What is the point in facial recognition if it can’t be operationally useful? We call this “deployability”. 
997048328272539648,2018-10-09T06:07:35.000Z,"The best way to enhanceis throughtechnology.

"
4491054733,2018-10-09T04:24:59.000Z,Thisdoubles as an office restaurant and place to sleep! &gt;&gt;
967541386517020674,2018-10-09T04:22:55.000Z,I have tweeted in the past it's just wasting a lot of consumers' &amp; taxpayers' money &amp; time to watch wrong individuals who are falsely added to database connected tosecurity system by retailers = store employees...
967541386517020674,2018-10-09T04:19:21.000Z,INSIDER threats/issues... Not by innocent individuals who are watched/followed by securities at airports &amp; who were wrongly added to privateby Retail Store Employees who have NO clue of security...#顔認証システム 
993520367720263685,2018-10-09T03:16:11.000Z,@BarrettBrown_ this will get pastsoftware for sure... 😎👍
328318014,2018-10-09T03:00:00.000Z,"Cruise ships use biometric keys for everything from terminal queue management effortless check-in frictionless embarkation/debarkation and for seamless payments and onboard purchasing.



 "
2930156653,2018-10-09T02:45:29.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;pic.twitter.c 
974144123480494080,2018-10-10T22:35:30.000Z,Hardware driven bysolutions projected to reach $115.4 billion by 2025! &gt;&gt; @tractica via @MikeQuindazzi &gt;&gt;&gt;&gt;HT: @mikequinda 
1573612315,2018-10-10T22:07:04.000Z,MikeQuindazzi: 20built onand&gt;&gt; Medium via MikeQuindazzi &gt;&gt;&gt;&gt;freshsalis
17393008,2018-10-10T22:03:29.000Z,via @MikeQuindazzi: 20built onand&gt;&gt; @Medium via @MikeQuindazzi &gt;&gt;&gt;&gt;
17876942,2018-10-10T22:03:23.000Z,Whoaaaa!! How will we handle medical privacy for our sea friends?!🐠
2344530218,2018-10-10T22:03:03.000Z,20built onand&gt;&gt; @Medium via @MikeQuindazzi &gt;&gt;&gt;&gt;
15221598,2018-10-10T21:10:01.000Z,Turns out Orlando won't stop using Amazon'ssoftware.(Mashable)
922470140352057344,2018-10-10T20:31:39.000Z,We turned face recognition into a powerful tool to help improve speech for people who cannot speak.
20283282,2018-10-10T20:12:24.000Z, is a multi-billion dollar business in China. From surveillance to retail learn howand facial recognitionon both side of the Pacific is changing the world &amp; shaping the future @
222561555,2018-10-10T18:52:08.000Z,Enhancedwith the newtunnel at. Simply walk through the tunnel!
842068522008227840,2018-10-10T17:47:00.000Z,Now in testing in :forto reduce the spread of Sea Lice and improve health in . -@AggieDeSousafor @business
594922617,2018-10-10T17:09:34.000Z,"Via @NeuroscienceNew
Never Forget a Face? People Know an Average of 5000 Faces
 …
"
2178585865,2018-10-10T17:04:07.000Z,"What's your take onsoftware? Though it has been gaining steady momentum it's proven limits are a serious cause for caution. Our co-founder Dan along with other members of the @ForbesTechCncl weigh in on the subject.
"
29328555,2018-10-10T16:45:44.000Z,This is one kind ofI could get behind.
4171350365,2018-10-10T16:27:02.000Z,Human memory when it comes to identifying faces found to be limited according to study. Thanks to artificial intelligence devices which can solve the problem pretty easily!
32302688,2018-10-10T16:16:00.000Z,"Never Forget a Face? People Know an Average of 5000 Faces

Scientists have been able to put a figure on how many faces people actually know- a staggering 5000 on average.
"
926405066847870977,2018-10-10T16:06:08.000Z,"😀 Integrated facial biometrics feature in connected cars at fall auto showsvía @BiometricUpdate 
🚗🚗🚗
"
4075206063,2018-10-10T15:45:11.000Z,Find out how @cermaq is helping migrating salmon populations with new 3D scanning technology.
2348940471,2018-10-10T15:31:08.000Z,European aquaculture giant is planning to useto track every individual
