author_id,created_at,text,model,YM,gov_sentiment
750995149,2018-07-11T01:34:19.000Z,RT ganttnz: Orlando police to continue Amazon facial recognition pilot#…,BERT,07/2018,0
906498336,2018-07-12T17:00:53.000Z,Inside the creepy and impressive startup funded by the Chinese government that is developing AI that can recognize anyone anywhere,BERT,07/2018,1
19397439,2018-07-12T09:59:44.000Z,The police have been rolling out privacy-invading intimidating &amp; discriminatorysurveillance tech on our streets. If you're attomorrow find us and learn how to con the cameras with face paint to,BERT,07/2018,0
987600932,2018-07-12T01:45:00.000Z,Airlines say it's more convenient immigration authorities say it will keep borders safe but privacy advocates say an expanding facial recognition program has already reached too far@GeorgetownLaw @ACLU,BERT,07/2018,0
243499984,2018-07-13T18:07:28.000Z,"Amid increasing scrutiny around the government's use of artificial intelligence software Microsoft said on Friday that it wants to see more regulation specifically regarding technology that recognizes faces
…",BERT,07/2018,0
918130567283134464,2018-07-13T17:00:39.000Z,As facial-recognition use grows so do fears of being watched... Products like the iPhone are going far but surveillance is a growing concern as well.,BERT,07/2018,0
864704845847986177,2018-07-13T15:36:50.000Z," President Brad Smith says both the government and private companies have a role in guiding ethical uses of.
",BERT,07/2018,1
19397439,2018-07-13T15:18:51.000Z,Police use ofviolates our privacy and puts people off protesting. Get your face painted at Trafalgar Square to,BERT,07/2018,0
1358728513,2018-07-13T14:03:45.000Z,More thoughts on facial recognition for fighting crime:,BERT,07/2018,0
19397439,2018-07-13T10:22:03.000Z,Police use ofviolates our privacy and intimidates people into acting differently. Get your face painted atto,BERT,07/2018,0
20636628,2018-07-14T19:45:41.000Z,.@Microsoft calls for regulation of-It is a debate that should occur but I worry whenever government gets involved that technology &amp; innovation could suffer. When you are the public space you do not have an expectation of privacy.,BERT,07/2018,0
58418015,2018-07-14T18:35:11.000Z,"The call to action comes amid growing concerns surrounding the use of facial recognition by authorities while the tech companies developing the tools profit. 
",BERT,07/2018,0
405651845,2018-07-14T17:26:24.000Z,This blog post by Microsoft president and CLO @BradSmi raises excellent point on the use of facial recognition and the need for government regulation    ,BERT,07/2018,1
177855709,2018-07-14T16:55:45.000Z, is calling for government regulation onsoftware saying suchis too important and potentially dangerous for tech giants to police themselves. ,BERT,07/2018,0
818614,2018-07-14T15:00:20.000Z,"Microsoft Calls For Federal Regulation Of Facial Recognition
by @ScottThurm
Microsoft President Brad Smith says both the government and private companies have a role in guiding ethical uses of facial-recognition technology.


",BERT,07/2018,0
2542751,2018-07-14T07:38:02.000Z,Microsoft calls for government regulation of facial recognition because of 'potential for abuse',BERT,07/2018,0
807880205331300352,2018-07-14T07:11:33.000Z,RT libertyhq: Police use ofviolates our privacy and intimidates people into acting differently. Get your face painted atto,BERT,07/2018,0
296728882,2018-07-14T06:22:48.000Z,The Chinese govt is funding theirstart-ups to develop their tech and undercut their competitors when they sell overseas. So why would the Chinese government the world’s worst cyber security threat do that?via @TheEconomist,BERT,07/2018,0
28170108,2018-07-15T23:58:01.000Z,Facial recognition tech to aid police. My Take: This will be a standard tool in spite of accuracy issues.,BERT,07/2018,1
1018410355616309248,2018-07-15T20:55:34.000Z,"Should Government step in to regulate technologies like facial recognition software? @DigitalTrends

",BERT,07/2018,0
296728882,2018-07-15T08:50:28.000Z,Totally right.shouldn’t be everywhere and it shouldn’t look at everyone. ⁦At ⁦@DigitalBarriers⁩ we focus on national security counter-terrorism and serious public safety. We don’t trivialise the tech / dismiss privacy concerns ,BERT,07/2018,1
15221598,2018-07-16T17:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,07/2018,0
4876948522,2018-07-16T14:00:00.000Z,Why Does Microsoft Want a Government Crackdown on Face Recognition?,BERT,07/2018,0
916385678,2018-07-16T12:50:31.000Z,"@Microsoft calls for 'thoughtful government regulation and for the development of norms around acceptable uses' regarding. 

",BERT,07/2018,0
264340308,2018-07-16T12:39:46.000Z,Incredibly thoughtful piece by @Microsoft president on use of . Advocating both for government regulation as well as responsible development&amp; usage of such technology will be critical to acceptance.,BERT,07/2018,0
128494703,2018-07-16T11:06:01.000Z,Creepy Chinese government start-up expands plans for face-reading,BERT,07/2018,0
289742732,2018-07-16T10:56:00.000Z,"👍👍
""Bradley Smith Microsoft president and chief legal officer argued that use of facial recognition must be regulated by the government.""",BERT,07/2018,0
2294539602,2018-07-16T08:28:29.000Z,"""It seems especially important to pursue thoughtful government regulation oftechnology""
claims @Microsoft-CEO and cautions against deployment of immature technology:
",BERT,07/2018,0
2580956802,2018-07-16T03:41:15.000Z,Chinese law enforcement usesto monitor civilian behaviors. Responding to public backlash @Microsoft's president urges the U.S. government to consider benefits and risks and to regulate deployments of the .,BERT,07/2018,0
856675133661954049,2018-07-16T03:40:52.000Z,Chinese law enforcement usesto monitor civilian behaviors. Responding to public backlash @Microsoft's president urges the U.S. government to consider benefits and risks and to regulate deployments of the .,BERT,07/2018,0
967492331246145536,2018-07-17T20:19:12.000Z,"I think we really need to have ethical guidelines IN PLACE before we allow Amazon and other private companies to sell facial recognition software to government agencies. 

",BERT,07/2018,0
1643372640,2018-07-17T11:08:03.000Z,Microsoft calls for government regulation to prevent abuse of facial recognition tech@Telegraph ,BERT,07/2018,0
718804592973053952,2018-07-17T04:43:06.000Z," and the Orlando Police Department plan to restart tests of controversial facial recognition software on Orlando residents.
 via @CNET",BERT,07/2018,0
55640472,2018-07-18T17:25:27.000Z,NOW: Bloomberg News reporter @dinabass joins us to discusscall for regulation ontechnology + Silicon Valley protesting use of their companies’ technology in controversial government contracts ,BERT,07/2018,1
14158133,2018-07-18T15:51:05.000Z," steps up surveillance on XinjiangVia @FT Hikvision world’s largest maker of security cameras is supplying ~1000 facial recognition cameras in region

 ",BERT,07/2018,1
996785311286898688,2018-07-18T15:41:35.000Z,ACMLarry: RT ACM_president: Privacy vs security. Where do you stand when it’s your children we’re talking about t?,BERT,07/2018,0
516642056,2018-07-18T13:12:59.000Z,"""What if the U.S. Immigration and Customs Enforcement agency had used facial recognition technology to help separate children from their parents at the border? If that had happened who would be morally culpable...?""",BERT,07/2018,0
428987370,2018-07-18T09:25:03.000Z,Law enforcement and technology experts gathered at the INTERPOL Global Complex for Innovation in Singapore to consider practical policing applications forand other advanced technologies.@INTERPOL_HQ ,BERT,07/2018,1
407005794,2018-07-18T06:37:06.000Z,’s new airport to trialtechnology in security screening ,BERT,07/2018,1
45538561,2018-07-18T04:19:27.000Z,Microsoft calls for regulation ofsaying it’s too risky to leave to tech industry alone ? But then the government can misuse it as well. Make any country a surveillance state. How does one balance the two? ,BERT,07/2018,0
407850830,2018-07-18T02:14:40.000Z,Privacy vs security. Where do you stand when it’s your children we’re talking about t?,BERT,07/2018,0
215163606,2018-07-19T22:58:25.000Z,The Canadian government has launched a national consultation on data and digital transformation. This is important! We need to better understand the real risks associated with the use of personal information in various applications.,BERT,07/2018,1
818477228833079297,2018-07-19T19:14:02.000Z,Facial recognition was used to identity the Capital Gazette suspect among 10M photos...,BERT,07/2018,0
15221598,2018-07-19T15:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,07/2018,0
950071019775152130,2018-07-19T15:01:39.000Z," wants you to think of facial recognition as benign. The Chinese government wants its citizens to knowis used to control the population. If you add FB's track record of protecting user data...



",BERT,07/2018,0
718804592973053952,2018-07-19T14:49:25.000Z,Surveillance Bias and Control in the Age of Facial Recognition Software@frieze_magazine,BERT,07/2018,0
718804592973053952,2018-07-19T14:01:28.000Z,"Face Recognition CEO Says Use of This Tech by Police Is 'Irresponsible and Dangerous'
 
 via @gizmodo",BERT,07/2018,0
205998405,2018-07-19T13:28:53.000Z, pushes for thoughtful government regulation fortechnology.,BERT,07/2018,0
253615321,2018-07-19T06:29:50.000Z,AI arms race: the Chinese Communist party entangles big tech. Withthe owner of WeChat is becoming the repository for another vast store of data about Chinese citizensvia @financialtimes,BERT,07/2018,0
718804592973053952,2018-07-19T05:08:20.000Z,"Face Recognition CEO Says Use of This Tech by Police Is 'Irresponsible and Dangerous'

 via @gizmodo",BERT,07/2018,0
718804592973053952,2018-07-19T04:08:23.000Z,Surveillance Bias and Control in the Age of Facial Recognition Softwarevia @frieze_magazine,BERT,07/2018,0
68939904,2018-07-19T03:10:03.000Z,China: Yitu AI startup to aid new Beijing airport with facial recognition technology for security screenings,BERT,07/2018,0
26352439,2018-07-20T19:55:10.000Z,"""We live in a nation of laws and the government needs to play an important role in regulating facial recognition technology"" says @Microsoft.",BERT,07/2018,0
436851822,2018-07-20T14:37:45.000Z,True Stories of Face Recognition and Retail Crime from @FaceFirstInc | Case 3: The Philly Fanatic:,BERT,07/2018,1
4745400314,2018-07-20T13:35:05.000Z,"🔥 Hotof the day: Adaptivesoftware with military and commercial applications for safety security and surveillance.



 ",BERT,07/2018,0
3417651219,2018-07-20T12:45:04.000Z,British Police Identify Two Russian Suspects in Novichok Poisonings Using Facial Recognition Tech,BERT,07/2018,0
718804592973053952,2018-07-21T19:49:53.000Z,Surveillance Bias and Control in the Age of Facial Recognition Softwarevia @frieze_magazine,BERT,07/2018,0
3067275147,2018-07-21T18:51:15.000Z,"Strangers No More

Facial recognition will make people feel safer by accessing anyone's detailed data profiles according to @Jon_Christian 

'Whether that’s a benefit or a cost depends on the government.'

 ",BERT,07/2018,0
1362856610,2018-07-21T08:23:00.000Z,So far the implementation of facial recognition software in the UK has been limited to a small number of trials by police forces... What's the future for this technology?,BERT,07/2018,0
109469660,2018-07-22T22:47:33.000Z,"""Facial-Recognition Systems Pitched asSolutions""Our children and future generations lose their privacy?!?Becauseis abhorrent? REALLY America?!!buys our !
",BERT,07/2018,0
2376469586,2018-07-22T19:00:22.000Z,"The US government fears this will happen soon. 

",BERT,07/2018,0
15221598,2018-07-22T14:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,07/2018,0
28971254,2018-07-22T08:10:40.000Z," at school . “The use of facial recognition in schools creates an unprecedented level of surveillance and scrutiny"" ",BERT,07/2018,0
1673454811,2018-07-22T08:06:37.000Z,"Definitely supporting this campaign to take Met police &amp; gov to court. 

Met's facial recognition wrongly matches innocent people 98% of the time. 

No legal framework. 

Gov has given them more money to expand. 

",BERT,07/2018,0
73526001,2018-07-22T02:54:03.000Z,Schools Can Now GetTech - SAFR? Will facial recognition exacerbate racial bias by over policing people of color?via @WIRED @RobGlaser,BERT,07/2018,0
2748383843,2018-07-23T20:57:49.000Z,"Beijing isworking on easier ways for passengers to pay for access to the city's subway system including facial and handrecognition 

Chinese people queue for 30m to buy a ticket..

 
 
 

",BERT,07/2018,0
15221598,2018-07-23T12:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,07/2018,0
2153053644,2018-07-23T04:43:01.000Z,"Would you feel safer if police force hadglasses?


",BERT,07/2018,0
608079104,2018-07-24T21:13:10.000Z,"When you look into a crowd what do you see focus on?
Facial Recognition Is More Than AI Software It Human's As Well

",BERT,07/2018,1
230643305,2018-07-25T19:00:36.000Z,If you think you’ve seensurveillance think again! FaceFirst is proud to unveil our groundbreaking new face recognition surveillance platform Sentinel-IQ:,BERT,07/2018,1
920002241150451712,2018-07-25T16:15:12.000Z,A legal challenge against the use of automatic facial recognition technology by police has been launched by a civil liberties group.Via@bbc,BERT,07/2018,0
718804592973053952,2018-07-25T12:04:58.000Z,"Surveillance Bias and Control in the Age of Facial Recognition Software 
 via @frieze_magazine",BERT,07/2018,0
123532694,2018-07-25T09:53:48.000Z,BBC News - Police facial recognition system faces legal challenge,BERT,07/2018,0
6637792,2018-07-25T09:11:18.000Z,Police facial recognition system faces legal challenge,BERT,07/2018,0
296728882,2018-07-25T06:29:34.000Z,There should be a debate becauseshould not be everywhere or look at everyone - it is critical for tackling terrorism and major crime. But the privacy lobby is misrepresenting the facts clouding the debate putting public safety at risk ,BERT,07/2018,0
25298606,2018-07-25T06:21:49.000Z,".@metpoliceuk
@swpolice
@leicspolice 

Regulation &amp; ethical issues validated are vital for public trust.


Police facial recognition system faces legal challenge - ",BERT,07/2018,0
118058516,2018-07-26T23:51:51.000Z,Facial Recognition Software Wrongly Identifies 28 Lawmakers As Crime Suspects,BERT,07/2018,0
2373909360,2018-07-26T23:35:01.000Z,Facial Recognition Software&amp; Government Facial Recognition Software Wrongly Identifies 28 Lawmakers As Crime Suspects via ,BERT,07/2018,0
32215341,2018-07-26T22:27:13.000Z,"Well it sounds like the facial recognition program from @amazon actually DOES work as most members ofARE criminals.

",BERT,07/2018,0
2908107542,2018-07-26T18:30:22.000Z,"Amazon’s facial-recognition tool misidentified 28 lawmakers as people arrested for a crime study finds 


@washingtonpost

 ",BERT,07/2018,0
718804592973053952,2018-07-26T17:09:18.000Z,Met police face legal challenge over 'Orwellian' facial recognition systemvia @inquirerdotnet,BERT,07/2018,0
2161651062,2018-07-26T15:29:49.000Z,Amazon’s facial recognition tech wrongly identifies 28 lawmakers as suspected criminals@nytimestech,BERT,07/2018,0
292975978,2018-07-26T14:50:04.000Z,"The use of facial recognition software has been labelled as ""intrusive"". Furthermore the tech hasn't proven to be largely successful in correctly identifying suspects so far 

",BERT,07/2018,0
510411571,2018-07-26T14:09:33.000Z," is not a problem provided you care nothing about privacy racism biased policing or equal justice under law. 

@Amazon may be watching you but @ACLU is watching Amazon! 

",BERT,07/2018,0
754363350,2018-07-26T14:02:00.000Z,’s Facial Recognition tool misidentified 28 lawmakers as people arrested for a crime study finds.From @washingtonpost:What should be done with ?,BERT,07/2018,0
425704012,2018-07-26T10:25:04.000Z,"Legal action has been launched against the Metropolitan Police over its use of facial recognition. Campaigners claim that the technologysignals a “slippery slope towards an Orwellian society”. 

",BERT,07/2018,0
492677033,2018-07-26T08:34:30.000Z,"BBC News - Police facial recognition system faces legal challenge 
",BERT,07/2018,0
718804592973053952,2018-07-26T03:45:05.000Z,Met police face legal challenge over 'Orwellian' facial recognition systemvia @inquirerdotnet,BERT,07/2018,0
3220822764,2018-07-26T02:13:06.000Z,"Met police face legal challenge over 'Orwellian'systemvia @inq 

",BERT,07/2018,0
832991683876892672,2018-07-27T21:54:37.000Z," 

Police accused of deploying'by stealth' in",BERT,07/2018,0
278826425,2018-07-27T18:30:00.000Z,Amazon has to go back to the drawing board after their facial recognition software Rekognition falsely identified 28 members of Congress as police suspects.,BERT,07/2018,0
953343549474574336,2018-07-27T16:51:56.000Z,"Facial Recognition Software Wrongly Identifies 28 Lawmakers As Crime Suspects

 



",BERT,07/2018,0
377671948,2018-07-27T14:19:34.000Z,"

 
Facial Recognition Software Wrongly Identifies 28 Lawmakers As Crime Suspects ",BERT,07/2018,0
2374745089,2018-07-27T14:03:39.000Z,"Amazon’ssystem has been tested and proven to produce false matches yet law enforcement agencies continue to use this software to catch ""criminals.""

",BERT,07/2018,0
130194029,2018-07-27T13:55:42.000Z, software wrongly identifies 28as crime suspects ,BERT,07/2018,0
766283682927828992,2018-07-27T13:00:43.000Z,"""Amazon's facial recognition tool misidentified 28 members of Congress in ACLU test""
Not ready for primetime. Awful ramifications if it misidentifies a crime suspect.


$AMZN",BERT,07/2018,0
131036105,2018-07-27T12:48:52.000Z,The anti facial recognitionthat can stop Facebook and Googlevia @MailOnline,BERT,07/2018,0
346795703,2018-07-27T12:35:28.000Z,Police facial recognition system faces legal challenge,BERT,07/2018,0
937565198,2018-07-27T11:27:59.000Z,Are you a coder? Would you like to help the police with facial recognition software or would you have moral objection?,BERT,07/2018,0
117134586,2018-07-27T09:14:30.000Z,"Civil Liberties Group Launches Legal Challenge Over Police Facial Recognition Technology

Automatic facial recognition (AFR) technology uses CCTV and other video surveillance to determine the assumed identity of an offender. 



 ",BERT,07/2018,0
18405895,2018-07-27T05:55:51.000Z,Amazon’s Facial Recognition Incorrectly IDs Congress As Criminals: ▶,BERT,07/2018,0
149666064,2018-07-27T04:29:20.000Z,"'s Facial Recognition Tech Falsely Matched 28 Members OfWith Arrest 
The false matches were disproportionately minorities - 
via @trevortimm",BERT,07/2018,0
581648203,2018-07-27T04:08:13.000Z, Software Wrongly Identifies 28 Lawmakers As Crime Suspects ...,BERT,07/2018,0
3527715379,2018-07-28T19:19:42.000Z,Amazon Accidentally Makes Rock-Solid Case For Not Giving Its Face Recognition Tech To Police,BERT,07/2018,0
50636347,2018-07-28T14:52:06.000Z,The @ACLU Used Amazon'sAnd It Labelled Congress Members As Criminals. The ACLU is using this demonstration to call for a moratorium on police use of facial-recognition technologyvia @Nextgov,BERT,07/2018,0
343861732,2018-07-28T07:18:50.000Z, is awhich provides high-level security for public and private sectors. It considers selected facial features and compares them with a database to provide authorization.,BERT,07/2018,0
28170108,2018-07-29T23:39:48.000Z,Amazon AI expert says government should regulate facial recognition,BERT,07/2018,0
244216791,2018-07-29T21:05:01.000Z,Amazon’s facial-recognition tool misidentified 28 lawmakers as people arrested for a crime study finds@washingtonpost,BERT,07/2018,0
2433923906,2018-07-29T15:19:59.000Z,"police filming passengers and cars keeping the island safe.
.",BERT,07/2018,1
1643372640,2018-07-29T11:08:02.000Z,Police use of ‘Orwellian’ facial recognition cameras in legal challenge’@Telegraph ,BERT,07/2018,0
774628898491527168,2018-07-29T01:17:13.000Z,"Facial recognition software allows governments the power of illegal surveillance of its citizens and the technology is often inaccurate which can lead to innocent people being implicated in crimes. 
",BERT,07/2018,0
2711212681,2018-07-29T01:15:05.000Z,"Amazon challengesstudy 

ontech and police 

@mnickelsburg @geekwire @mza",BERT,07/2018,0
17273460,2018-07-30T23:58:22.000Z,"Facial recognition gives police a powerful new tracking tool. It’s also raising alarms. - NBC News 

 ",BERT,07/2018,1
22117639,2018-07-30T23:40:20.000Z, Software Wrongly Identifies 28 Lawmakers As Crime Suspects -- ,BERT,07/2018,0
458036977,2018-07-30T23:37:07.000Z,Facial recognition gives police a powerful new tracking tool. It's also raising alarms. - NBC News,BERT,07/2018,1
1014273559185641472,2018-07-30T21:32:29.000Z,"In a test the @ACLU recently conducted of the facial recognition tool Rekognition the software incorrectly matched 28 members of Congress identifying them as other people who have been arrested for a crime.
",BERT,07/2018,0
48973359,2018-07-30T20:41:16.000Z,"This is troubling. 

Facial recognition gives police a powerful new tracking tool. It's also raising alarms. - NBC News

",BERT,07/2018,0
3166017158,2018-07-30T19:19:44.000Z,WHY I Say So Many TimesSTILL Not Ready For Widespread use ??? Amazon facial AI matched politicians with criminals in ACLU testvia @technology @jbarbosapr cc @nickhtang @MiaD @vfiorese_,BERT,07/2018,0
1072508497,2018-07-30T19:07:12.000Z,"""It is a very reasonable idea ... for the government to weigh in and specify what [confidence levels] it wants law enforcement agencies to meet to assist in their public safety work.""",BERT,07/2018,1
124315287,2018-07-30T16:30:01.000Z,Police accused of deploying facial recognition 'by stealth' in London. Is this the new norm?via @Independent,BERT,07/2018,0
52034967,2018-07-30T16:00:03.000Z,Police facial recognition system faces legal challenge,BERT,07/2018,0
2908107542,2018-07-30T11:00:29.000Z,"Amazon AI expert says government should regulate facial recognition 


@Telegraph 

 ",BERT,07/2018,0
95071372,2018-07-30T08:50:06.000Z,China: Is increased use of facial recognition software on campuses for security — or to monitor students?,BERT,07/2018,0
3326342815,2018-07-30T04:00:06.000Z,"Amazon's facial recognition AI confuses politicians with criminals 

",BERT,07/2018,0
19674860,2018-07-31T21:42:16.000Z,Facial recognition gives police a powerful new tracking tool. It's also raising alarms.,BERT,07/2018,1
974079486093398016,2018-07-31T17:15:24.000Z,Fascinating that tech firms are among the leading advocates against using facial recognition for policing.,BERT,07/2018,1
15221598,2018-07-31T12:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,07/2018,0
1362856610,2018-07-31T11:36:00.000Z,So far the implementation of facial recognition software in the UK has been limited to a small number of trials by police forces... What's the future for this technology?,BERT,07/2018,0
52230962,2018-07-31T02:53:41.000Z,Clearly no police dept should be using this software unless it wants to target even more innocent African Americans.,BERT,07/2018,0
24317778,2018-08-01T23:10:41.000Z,How often do you see a company calling for the regulation of its products? @Microsoft call for regulation of facial recognition technology ( as Zimbabwe engages CloudWalk to provide mass facial recognition ( ,BERT,08/2018,0
120675100,2018-08-01T22:33:11.000Z,"Real-time facial recognition would be a revolutionary policing tool. It’s also terrifying

Lw enforcement agencies are starting to deploy real-timesystems
 and civil rights advocates are concerned
vía @JohnNostavía @NBCNewsMACH ",BERT,08/2018,0
86666799,2018-08-01T21:16:11.000Z,Amazon's Rekognition System Sees Criminals In Congresson the other hand... ,BERT,08/2018,0
296728882,2018-08-01T19:02:46.000Z,The only thing that’s “dangerously inaccurate” is this continual irresponsible and deliberate misrepresenting of the facts around . At this time of heightened knife and street crime and the threat of terrorism you’re a clear danger to public safety. ,BERT,08/2018,0
58418015,2018-08-01T18:54:19.000Z,"UK police are increasingly using automated facial recognition on CCTV footage to identify persons of interest.
",BERT,08/2018,0
917305795,2018-08-01T15:36:22.000Z,Rekognition software is surveillance gone too far and it won’t keep the public safe - rather it will put communities of color in danger.via @aclu ,BERT,08/2018,0
22194854,2018-08-01T12:30:28.000Z,"Democrats call for federal review ofby Government Accountability Office.



This follows the @ACLU report on problems with Amazon's facial recognition system.

 by @snowjake",BERT,08/2018,0
809689194,2018-08-01T02:00:17.000Z,"Facial recognition gives police a powerful new tracking tool. 
",BERT,08/2018,1
1643372640,2018-08-02T20:21:03.000Z,Amazon AI expert says government should regulate facial recognition@Telegraph ,BERT,08/2018,0
86666799,2018-08-02T19:46:10.000Z,Amazon's Rekognition System Sees Criminals In Congress,BERT,08/2018,0
230643305,2018-08-02T19:23:11.000Z,Grainy security camera footage and EAS tags are yesterday’stactics! Here are 5 major reasons why surveillance usingis the future ofloss prevention:,BERT,08/2018,0
25471555,2018-08-02T17:23:30.000Z,"""It is a very reasonable idea however for the government to weigh in and specify what temperature (or confidence levels) it wants law enforcement agencies to meet to assist in their public safety work"" says Amazon re: : ",BERT,08/2018,0
77312459,2018-08-02T16:00:28.000Z,"@IdemiaGroup'stechnology touches down at Oslo Airport. Norway police also use tech for ""remote monitoring solution.""",BERT,08/2018,0
922425271218851840,2018-08-02T12:32:02.000Z,Crime fighting is evolving. In a trial Chinese police used&amp;tech to catch 7 offenders and 26 people travelling with fake ID. Tech for good? Via @wef,BERT,08/2018,0
546313843,2018-08-02T08:00:12.000Z,"""Pay for the subway train 🚄🚆with your face"" - how facial recognition is likely a future payment option for public transportation @2morrowknight",BERT,08/2018,0
19478383,2018-08-02T03:23:02.000Z,"""Pay for the subway train 🚄🚆with your face"" - how facial recognition is likely a future payment option for public transportation.",BERT,08/2018,0
298669227,2018-08-03T16:47:03.000Z,"Report: Amazon Facial Recognition Tool ID’d 28 Congressmen as Police Suspects

 ",BERT,08/2018,0
136709765,2018-08-04T20:45:05.000Z,The benefits and risks of facial recognition technology used for surveillance purposes explained in plain English,BERT,08/2018,0
250657839,2018-08-04T07:05:27.000Z,"# is usingfor crime prevention via @wef 

",BERT,08/2018,0
760046461824409600,2018-08-05T15:08:02.000Z,While UK police are already using AI facial recognition to catch criminals @BristolUni professor Andrew Charlesworth says British politicians urgently need to address a 'policy void' with this technology.,BERT,08/2018,0
39504744,2018-08-05T14:01:07.000Z,"Police facial recognition system faces legal challenge should that be a breach?

",BERT,08/2018,0
1722873876,2018-08-06T13:55:10.000Z,Facial recognition is steadily growing and now a top executive at Microsoft Corps. is calling for Government to regulate this technology. More here..,BERT,08/2018,1
799200604040163328,2018-08-06T13:39:22.000Z,Amazon's facial recognition AI confuses politicians with criminals |,BERT,08/2018,0
94292440,2018-08-06T09:59:05.000Z, Government is to invest Aus$8.3m intechnology to enhance security at a number of major venues in Brisbane:,BERT,08/2018,0
121378193,2018-08-06T05:23:34.000Z," Police uses new tool to identify criminals
 
@TelanganaDGP@hydcitypolice ",BERT,08/2018,0
15221598,2018-08-06T01:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),BERT,08/2018,0
442120615,2018-08-07T15:35:03.000Z,"Amazon Promises “Unwavering” Commitment to Police Military Clients Using AI Technology 

Amazon: “We are unwaveringly in support of our law enforcement defense and intelligence community.”

 via @theintercept and @lhfang
",BERT,08/2018,1
1205529355,2018-08-07T15:09:03.000Z, Olympics will useto bolster security,BERT,08/2018,1
2425836948,2018-08-07T14:00:38.000Z,"As the artificial intelligence sun rises on law enforcement and the courts
State lawmakers are realizing that those committing crimes on camera can be docked a penalty from their bank accounts without ever going to court

",BERT,08/2018,0
3063629509,2018-08-08T22:50:37.000Z, has been shown to have massive problems. If you live in thetell BART NOT to rush new surveillance and security without privacy protections + assessment of civil rights impacts: ,BERT,08/2018,0
436851822,2018-08-08T19:55:46.000Z,New Face Recognition Data on Shoplifting Reveals Extent of Organized Retail Crime | Read more from @FaceFirstInc:,BERT,08/2018,0
3815139737,2018-08-08T13:00:47.000Z,Face Recognition And Law Enforcement: Are We Ready? Together with @NBCNews via @NBCNewsMACH we discuss how real-timeoffersa powerful surveillance tool for . ,BERT,08/2018,1
92731938,2018-08-09T19:10:05.000Z,Tokyo 2020 Olympics To Employ Facial Recognition Security System,BERT,08/2018,1
11768232,2018-08-09T14:32:06.000Z,California airport to use facial recognition on international flights slashing processing time for travelers,BERT,08/2018,0
281317232,2018-08-09T11:30:10.000Z,"Facial recognition will be used as a security measure in the next Olympics in 2020
What are the next steps?
 
",BERT,08/2018,0
861299120216190976,2018-08-09T07:45:55.000Z," used for unapproved surveillance and .

",BERT,08/2018,0
864704845847986177,2018-08-09T07:08:24.000Z,Facial Recognition Will be Used at Tokyo Olympics to Improve Security |,BERT,08/2018,0
2332662500,2018-08-10T14:04:37.000Z,"The ACLU published research indicating that Amazon’s facial recognition software – dubbed Rekognition – misidentified 28 of the 435 members of congress as criminals

",BERT,08/2018,0
1849613586,2018-08-10T06:19:54.000Z,"Surveillance in the public bathrooms of China - you wouldn't believe it! 😮🙄 ""China is even using facial recognition to prevent the overuse of toilet paper in some public bathrooms""",BERT,08/2018,0
2912578949,2018-08-11T17:29:54.000Z,"National Review: The Rise of Illiberal Artificial Intelligence.

",BERT,08/2018,1
1206557256,2018-08-11T16:49:52.000Z,My question:does more -threateningtechnology help or hurt less privacy-invading tech.Ex. Doesmake you more or less worried about ordinary police body camera or ? There are magnitudes of difference in capabilities... 2/8,BERT,08/2018,0
436851822,2018-08-12T16:00:02.000Z,: New Face Recognition Data on Shoplifting Reveals Extent of Organized Retail Crime | Read more from @FaceFirstInc:,BERT,08/2018,0
297397741,2018-08-12T05:41:00.000Z,"Facial recognition gives police a powerful new tracking tool. It’s also raising alarms.

",BERT,08/2018,1
1531785438,2018-08-13T17:30:00.000Z, a technology powered bycan now match users to faces in social media photos and help police find a criminal suspect. ,BERT,08/2018,1
319329587,2018-08-13T14:41:09.000Z,Combined withthis could solve even more crimes. Madison police establish surveillance camera registry ,BERT,08/2018,0
2389509259,2018-08-13T13:49:34.000Z, It’s the missing piece in an already dangerous surveillance infrastructure built because that infrastructure benefits both the government and private sectors. And... ,BERT,08/2018,0
2556224078,2018-08-13T06:25:48.000Z, Olympics UsingFor Security. ,BERT,08/2018,0
25582069,2018-08-14T12:34:07.000Z,The Queensland Government is to invest Aus$8.3M in facial recognition technology and other tools to enhance security at a number of major venues in Brisbane …,BERT,08/2018,1
14981695,2018-08-14T09:50:03.000Z,Politicians fume after Amazon's face-recognition AI fingers dozens of them as suspected crooks,BERT,08/2018,0
16180802,2018-08-14T03:52:10.000Z,Indian police going hitech by usingtechnology to solve cases. ,BERT,08/2018,0
91914869,2018-08-15T12:30:29.000Z,RealNetworks is offering its SAFRsoftware free to US schools. But that's ignited a debate on surveillance and bias.,BERT,08/2018,0
245813158,2018-08-15T07:30:09.000Z,Facial recognition is Tokyo’s secret weapon to beat the heat at the 2020 Olympics,BERT,08/2018,1
783606185895145472,2018-08-16T13:00:08.000Z,"Artificial intelligence: Ready for take-off at an airport near you
",BERT,08/2018,0
